fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,1926875000,969816000,34459000,34459000,444406000,437319000,957059000,504638000,None,60145000,60145000,392276000,None,None,None,53632000,None,823475000,411793000,238356000,None,None,45067000,411682000,None,331327000,None,None,376394000,85401000,None,1102413000,None,775164000,326468000,67196664
2006-06-30,USD,3460694000,1612466000,10104000,10104000,861125000,683566000,1848228000,709897000,None,325237000,325237000,723450000,None,None,None,57671000,None,1891791000,602465000,377250000,None,None,47103000,1289326000,None,1041326000,None,None,1088429000,161053000,None,1567831000,None,871393000,693760000,75874992
2006-09-30,USD,3732685000,1810731000,22041000,22041000,987505000,746007000,1921954000,736180000,None,351659000,351659000,759665000,None,None,None,55178000,None,2058327000,665186000,377736000,None,None,96911000,1393141000,None,1158099000,None,None,1255010000,173484000,None,1673191000,None,974557000,695703000,76016596
2006-12-31,USD,3614173000,1675389000,57475000,57475000,904318000,691417000,1938784000,742672000,None,354195000,354195000,784871000,None,None,None,22179000,None,1866529000,550739000,340356000,None,None,22816000,1315790000,None,1088051000,None,None,1110867000,187567000,None,1746398000,None,1046339000,701690000,75862219
2007-03-31,USD,4075325000,1952602000,28578000,28578000,1063840000,835204000,2122723000,758318000,None,371061000,371061000,932281000,None,None,None,24980000,None,2209731000,697220000,445002000,None,None,32822000,1512511000,None,1271810000,None,None,1304632000,182655000,None,1864258000,None,1154352000,709122000,76452752
2007-06-30,USD,4176580000,2035513000,74950000,74950000,1100470000,837936000,2141067000,781798000,None,382836000,382836000,918076000,None,None,None,22157000,None,2169665000,680661000,455950000,None,None,34464000,1489004000,None,1246524000,None,None,1280988000,188329000,None,2005465000,None,1274574000,717447000,77181651
2007-09-30,USD,4151071000,1956666000,106003000,106003000,1007349000,822494000,2194405000,795973000,None,402000000,402000000,937446000,None,None,None,20820000,None,2125549000,639118000,402796000,None,None,34318000,1486431000,None,1244208000,None,None,1278526000,202004000,None,2023993000,None,1362230000,638420000,76476928
2007-12-31,USD,3983477000,1721403000,77023000,77023000,911315000,709037000,2262074000,824635000,None,464291000,464291000,886152000,None,None,None,24028000,None,1875529000,599864000,333986000,None,None,72456000,1275665000,None,1013260000,None,None,1085716000,191270000,None,2106249000,None,1439598000,646406000,72857477
2008-03-31,USD,4165271000,1896415000,96730000,96730000,948280000,829203000,2268856000,838630000,None,461693000,461693000,882958000,None,None,None,22202000,None,2070340000,727957000,464341000,None,None,52101000,1342383000,None,1079696000,None,None,1131797000,177470000,None,2093168000,None,1542216000,538445000,73548014
2008-06-30,USD,4473253000,2166371000,89843000,89843000,1106532000,946081000,2306882000,871569000,None,464312000,464312000,890727000,None,None,None,23915000,None,2206549000,830497000,486630000,None,None,46153000,1376052000,None,1109565000,None,None,1155718000,271650000,None,2264933000,None,1695722000,555543000,73757864
