fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-05-31,USD,5549302000,4444301000,137423000,137423000,47286000,227974000,1105001000,234664000,None,60704000,60704000,405842000,None,None,440007000,3638897000,None,3894459000,3838372000,46668000,None,None,130069000,56087000,None,None,None,None,None,3778321000,None,1654843000,None,1380971000,3803000,381351000
2007-05-31,USD,6246519000,4861319000,79353000,79353000,57200000,239897000,1385200000,256087000,None,67213000,67213000,407712000,None,None,511772000,4030297000,None,4294271000,4237470000,46961000,None,None,125268000,56801000,None,None,None,None,None,4173906000,None,1952248000,None,1595105000,3822000,382802000
2008-05-31,USD,5309791000,4465911000,164237000,164237000,45741000,219121000,843880000,275297000,None,74500000,74500000,433316000,None,None,228727000,3853826000,None,4113149000,4037272000,40251000,None,None,132589000,75877000,None,None,None,None,None,3975459000,None,1196642000,None,745351000,3605000,369528000
2009-05-31,USD,5127415000,4239826000,472769000,472769000,40291000,205680000,887589000,274530000,None,76641000,76641000,433316000,None,None,19710000,3541667000,None,3785937000,3701893000,37334000,None,None,44704000,84044000,None,None,None,None,90245000,3652819000,None,1341478000,None,829501000,3610000,360985000
2010-05-31,USD,5226299000,4159117000,284316000,284316000,32193000,215259000,1067182000,267583000,None,63262000,63262000,421559000,None,290106000,82496000,3602593000,None,3824320000,3742178000,37305000,None,None,3479977000,82142000,None,0,None,None,3479977000,214796000,74339000,1401979000,0,856290000,3615000,361728000
2011-05-31,USD,5393800000,4257900000,119000000,119000000,0,190500000,1135900000,308700000,None,77200000,77200000,513700000,None,207300000,345000000,3603400000,None,3897600000,3788300000,45400000,None,None,187400000,109300000,None,0,None,None,None,3738500000,86200000,1496200000,0,919500000,3600000,362400000
2012-05-31,USD,6479600000,5075900000,108800000,108800000,4551400000,173000000,1403700000,324300000,None,55800000,55800000,517400000,None,473700000,207500000,4586600000,None,4875100000,4745700000,69700000,None,None,144800000,129400000,None,0,None,None,None,4667400000,88800000,1604500000,0,1002100000,3600000,363000000
2013-05-31,USD,6163700000,4832600000,107300000,107300000,4124700000,165800000,1331100000,346000000,None,45200000,45200000,533900000,None,369100000,398200000,4161300000,None,4390000000,4268200000,42700000,None,None,146300000,121800000,None,0,None,None,None,4170400000,68500000,1773700000,0,1088500000,3700000,364700000
2014-05-31,USD,6370100000,5011400000,152500000,152500000,4227800000,185700000,1358700000,342200000,None,40600000,40600000,540300000,None,385600000,398700000,4274500000,None,4593100000,4438900000,48800000,None,None,171400000,154200000,None,0,None,None,None,4366000000,85200000,1777000000,0,957500000,3600000,366100000
2015-05-31,USD,6482500000,5103200000,170000000,170000000,4301300000,214500000,1379300000,353900000,None,32400000,32400000,561500000,None,399800000,366600000,4337100000,None,4697000000,4573000000,51700000,None,None,None,124000000,None,0,None,None,None,4508400000,107200000,1785500000,0,894300000,3600000,364600000
