fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-02-28,USD,285100000,430586000,145486000,145486000,160600000,124500000,0,124500000,None,None,None,0,None,None,None,23297000,166958000,52424000,None,0,None,161500000,184797000,114534000
2006-05-31,USD,294482000,440480000,145998000,145998000,167726000,126936000,0,126756000,None,None,None,0,None,None,None,24474000,175972000,53232000,None,0,None,167726000,192200000,122740000
2006-08-31,USD,311290000,459374000,148084000,148084000,186354000,124936000,0,124936000,None,None,None,0,None,None,None,23210000,195770000,60689000,None,0,None,186354000,209564000,135081000
2006-11-30,USD,304085000,454955000,150870000,150870000,182328000,121757000,0,121757000,None,None,None,0,None,None,None,24162000,192269000,59603000,None,0,None,158166000,182328000,132666000
2007-02-28,USD,326744000,485287000,158543000,158543000,172984000,153760000,0,153760000,None,None,None,0,None,None,None,25115000,183478000,56878000,None,0,None,147869000,172984000,126600000
2007-05-31,USD,329366000,487348000,157982000,157982000,159882000,169484000,0,169484000,None,None,None,0,None,None,None,24499000,171752000,50652000,None,0,None,159882000,184381000,121100000
2007-08-31,USD,347815000,507130000,159315000,159315000,210588000,137227000,0,137227000,None,None,None,0,None,None,None,23096000,222825000,71750000,None,0,None,187492000,210588000,151075000
2007-11-30,USD,345341000,507793000,162452000,162452000,209476000,135865000,0,135865000,None,None,None,0,None,None,None,23600000,216979000,69867000,None,0,None,185876000,209476000,147112000
2008-02-29,USD,361177000,532172000,170995000,170995000,210399000,150778000,0,150778000,None,None,None,0,None,None,None,25226000,213996000,71522000,None,0,None,185173000,210399000,142474000
2008-05-31,USD,351255000,519228000,167973000,167973000,197804000,153451000,0,153451000,None,None,None,0,None,None,None,27725000,201015000,65531000,None,0,None,197804000,225529000,135484000
2008-08-31,USD,365617000,534085000,168468000,168468000,221585000,144032000,0,144032000,None,None,None,0,None,None,None,27224000,224636000,75927000,None,0,None,218534000,245758000,148709000
2008-11-30,USD,353485000,524160000,170675000,170675000,211900000,141585000,0,141585000,None,None,None,0,None,None,None,14454000,213832000,73590000,None,0,None,198660000,213114000,140242000
2009-02-28,USD,354078000,528581000,174503000,174503000,197401000,156677000,0,156677000,None,None,None,0,None,None,None,21486000,198468000,67678000,None,0,None,181016000,202502000,130790000
2009-05-31,USD,253607000,420479000,166872000,166872000,174314000,154747000,0,154747000,None,None,None,0,None,None,None,22608000,175139000,61335000,None,0,None,98860000,121468000,113804000
2009-08-31,USD,323145000,486491000,163346000,163346000,189867000,147001000,0,147001000,None,None,None,0,None,905000,None,21627000,190772000,67152000,None,123620000,None,176173000,197800000,123620000
2009-11-30,USD,320376000,483024000,162648000,162648000,193065000,140863000,0,140863000,None,None,None,0,None,1147000,None,21686000,194212000,68362000,None,125850000,None,179514000,201200000,125850000
2010-02-28,USD,329282000,493790000,164508000,164508000,168249000,175062000,0,175062000,None,None,None,0,None,1180000,None,21581000,169429000,57422000,None,112007000,None,154219000,175800000,112007000
2010-05-31,USD,319401000,482484000,163083000,163083000,173614000,159514000,0,159514000,None,None,None,0,None,1281000,None,21551000,174895000,59373000,None,115522000,None,159887000,181438000,115522000
2010-08-31,USD,358100000,518300000,160200000,160200000,200800000,157300000,0,157300000,None,None,None,0,None,1400000,None,20900000,202200000,70300000,None,131900000,None,188700000,209600000,131900000
2010-11-30,USD,353000000,512000000,159000000,159000000,203900000,149100000,0,149100000,None,None,None,0,None,1500000,None,20600000,205400000,71500000,None,133900000,None,191900000,212500000,133900000
2011-02-28,USD,353000000,519600000,166600000,166600000,198900000,165800000,0,165800000,None,None,None,0,None,1500000,None,22800000,200400000,69800000,None,130600000,None,187200000,210000000,130600000
2011-05-31,USD,354900000,522700000,167800000,167800000,182800000,172100000,0,172100000,None,None,None,0,None,1400000,None,24400000,184200000,65300000,None,118900000,None,170500000,194900000,118900000
2011-08-31,USD,385000000,552000000,167000000,167000000,229700000,166400000,0,166400000,None,None,None,0,None,1500000,None,24200000,231200000,82300000,None,148900000,None,205500000,229700000,148900000
2011-11-30,USD,369800000,535000000,165200000,165200000,217900000,162600000,0,162600000,None,None,None,0,None,1500000,None,24100000,219400000,79000000,None,140400000,None,207200000,231300000,140400000
2012-02-29,USD,381400000,558500000,177100000,177100000,210400000,182000000,0,182000000,None,None,None,0,None,1600000,None,24600000,212000000,76600000,None,135400000,None,185800000,210400000,135400000
2012-05-31,USD,380000000,551500000,171500000,171500000,195900000,184100000,0,184100000,None,None,None,100000,None,1800000,None,24900000,197700000,74400000,None,123300000,None,228700000,253600000,123300000
2012-08-31,USD,414000000,578200000,164200000,164200000,238000000,176000000,0,176000000,None,None,None,100000,None,1900000,None,24100000,239900000,86800000,None,153100000,None,240000000,264100000,153100000
2012-11-30,USD,395100000,559400000,164300000,164300000,230000000,175100000,0,175100000,None,None,None,100000,None,1900000,None,24200000,231900000,84000000,None,147900000,None,231900000,256100000,147900000
2013-02-28,USD,421200000,593300000,172100000,172100000,225000000,196200000,0,196200000,None,None,None,0,None,1400000,None,25000000,226400000,81900000,None,144500000,None,223600000,248600000,144500000
2013-05-31,USD,414600000,585300000,170700000,170700000,211800000,202800000,0,202800000,None,None,None,100000,None,1400000,None,24900000,213200000,89700000,None,123500000,None,211800000,236700000,123500000
2013-08-31,USD,443200000,607900000,164700000,164700000,255100000,188100000,0,188100000,None,None,None,400000,None,None,None,24400000,256300000,93500000,None,162800000,None,256700000,281100000,162800000
2013-11-30,USD,442800000,610500000,167700000,167700000,248600000,194200000,0,194200000,None,None,None,400000,None,None,None,26000000,249900000,91200000,None,158700000,None,248600000,274600000,158700000
2014-02-28,USD,459400000,636500000,177100000,177100000,250700000,208700000,0,208700000,None,None,None,200000,None,None,None,26300000,252200000,92100000,None,160100000,None,250700000,277000000,160100000
2014-05-31,USD,441000000,639000000,198000000,198000000,228300000,212700000,0,212700000,None,None,None,100000,None,None,None,28300000,229700000,83800000,None,145900000,None,228300000,256600000,145900000
2014-08-31,USD,472500000,666800000,194300000,194300000,267500000,205000000,0,205000000,None,None,None,300000,None,None,None,26500000,268900000,97600000,None,171300000,None,267500000,294000000,171300000
2014-11-30,USD,477200000,676300000,199100000,199100000,270200000,207000000,0,207000000,None,None,None,300000,None,None,None,26000000,271600000,98600000,None,173000000,None,270200000,296200000,173000000
2015-02-28,USD,493300000,704300000,211000000,211000000,264300000,229000000,0,229000000,None,None,None,100000,None,None,None,26600000,265900000,96500000,None,169400000,None,264300000,290900000,169400000
2015-05-31,USD,488600000,692200000,203600000,203600000,251600000,237000000,0,237000000,None,None,None,2000000,None,None,None,27500000,253600000,92400000,None,161200000,None,249600000,277100000,161200000
2015-08-31,USD,517300000,723000000,205700000,205700000,296100000,221200000,0,221200000,None,None,None,200000,None,None,None,27000000,297500000,88400000,None,209100000,None,296100000,323100000,209100000
2015-11-30,USD,517200000,722400000,205200000,205200000,294200000,223000000,0,223000000,None,None,None,300000,None,None,None,27700000,295800000,106600000,None,189200000,None,294200000,321900000,189200000
2016-02-29,USD,526700000,752600000,225900000,225900000,280000000,246700000,0,246700000,None,None,None,200000,None,None,None,30400000,281700000,101300000,None,180400000,None,280000000,310400000,180400000
2016-05-31,USD,533600000,753900000,220300000,220300000,276300000,257300000,0,257300000,None,None,None,400000,None,None,None,30000000,276100000,98000000,None,178100000,None,276300000,306300000,178100000
2016-08-31,USD,560400000,785500000,225100000,225100000,323000000,237400000,0,237400000,None,None,None,700000,None,None,None,29700000,324500000,107100000,None,217400000,None,323000000,352700000,217400000
2016-11-30,USD,545100000,771400000,226300000,226300000,311100000,234000000,0,234000000,None,None,None,600000,None,None,None,30000000,312000000,109900000,None,202100000,None,311100000,341100000,202100000
2017-02-28,USD,559000000,795800000,236800000,236800000,306600000,252400000,0,252400000,None,None,None,600000,None,None,None,31000000,307800000,105300000,None,202500000,None,306600000,337600000,202500000
2017-05-31,USD,567200000,798600000,231400000,231400000,298900000,268300000,0,268300000,None,None,None,600000,None,None,None,36200000,300500000,105200000,None,195300000,None,298900000,335100000,195300000
2017-08-31,USD,584700000,816800000,232100000,232100000,345000000,239700000,0,239700000,None,None,None,800000,None,None,None,32000000,347100000,119300000,None,227800000,None,317300000,349300000,227800000
2017-11-30,USD,577800000,826500000,248700000,248700000,332200000,245600000,0,245600000,None,None,None,1300000,None,None,None,33700000,333900000,116900000,None,217000000,None,303100000,336800000,217000000
2018-02-28,USD,595800000,866500000,270700000,270700000,292500000,303300000,0,303300000,None,None,None,1100000,None,None,None,36600000,294800000,34400000,None,260400000,None,369000000,405600000,260400000
2018-05-31,USD,604800000,871100000,266300000,266300000,317800000,287000000,0,287000000,None,None,None,700000,None,None,None,35700000,320300000,91800000,None,228500000,None,302100000,337800000,228500000
2018-08-31,USD,597300000,862800000,265500000,265500000,320300000,277000000,0,277000000,None,None,None,900000,None,None,None,35900000,322600000,79000000,None,243600000,None,320300000,356200000,243600000
