fiscalDateEnding,reportedEPS
1996-05-31,0.08
1997-05-31,0.21
1998-05-31,0.28
1999-05-31,0.37
2000-05-31,0.5
2001-05-31,0.68
2002-05-31,0.73
2003-05-31,0.78
2004-05-31,0.83
2005-05-31,0.97
2006-05-31,1.22
2007-05-31,1.41
2008-05-31,1.57
2009-05-31,1.48
2010-05-31,1.35
2011-05-31,1.42
2012-05-31,1.51
2013-05-31,1.57
2014-05-31,1.71
2015-05-31,1.84
2016-05-31,2.03
2017-05-31,2.22
2018-05-31,2.45
2019-05-31,2.84
2020-05-31,2.99
2021-05-31,3.04
2022-05-31,3.76
2023-05-31,4.28
2024-05-31,4.72
2025-05-31,4.98
2026-02-28,4.19
