fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,309593000,596630000,287037000,287037000,177800000,91051000,None,131793000,None,None,None,8102000,None,None,None,46726000,178848000,68054000,None,None,None,177800000,224526000,110794000
2007-12-31,USD,322051000,690226000,368175000,368175000,142038000,107800000,None,180013000,None,None,None,5981000,None,None,None,78493000,139834000,52785000,None,None,None,142051000,220544000,87049000
2008-12-31,USD,373346000,876977000,503631000,503631000,144170000,117140000,None,6367000,None,None,None,5282000,None,None,None,118403000,137785000,54382000,None,None,None,143067000,261470000,83403000
2009-12-31,USD,194057000,587863000,393806000,393806000,-33052000,97672000,None,227109000,None,None,None,2176000,None,None,None,130580000,-33499000,-10754000,None,None,None,-31323000,99257000,-22745000
2010-12-31,USD,490286000,1096384000,606098000,606098000,238845000,121839000,None,251441000,None,None,None,2662000,None,None,None,133360000,237532000,90790000,None,None,None,240194000,373554000,146742000
2011-12-31,USD,817103000,1809807000,992704000,992704000,482081000,151286000,0,335022000,None,None,None,3453000,None,187000,None,179905000,478815000,182434000,None,296381000,None,482268000,662173000,296381000
2012-12-31,USD,839137000,1945023000,1105886000,1105886000,448489000,175749000,0,394571999,None,None,None,1976000,None,2205000,None,214899000,442619000,168183000,None,274436000,None,448489000,663388000,274436000
2013-12-31,USD,683077000,1861489000,1178412000,1178412000,286810000,185165000,0,405393000,None,None,None,1822000,None,2679000,None,213128000,276270000,109375000,None,166895000,None,286810000,499938000,166895000
2014-12-31,USD,844331000,2337413000,1493082000,1493082000,400929000,198076000,0,443402000,None,None,None,1431000,None,847000,None,230813000,399386000,154193000,None,245193000,None,416401000,647214000,245193000
2015-12-31,USD,277696000,1263840000,986144000,986144000,-156277000,156579000,0,433973000,None,None,1949000,2032000,None,5268000,None,270977000,-153041000,-53480000,None,-99561000,None,-149860000,121117000,-99561000
2016-12-31,USD,121086000,728974000,607888000,607888000,-238942000,150690000,0,360028000,None,-214000,467000,681000,None,263000,None,217258000,-239360000,-98114000,None,-141246000,None,-246862000,-29604000,-141246000
2017-12-31,USD,544418000,1595227000,1050809000,1050809000,226217000,159194000,0,318201000,None,1068000,1494000,426000,None,7025000,None,163537000,232816000,70305000,None,162511000,None,221687000,385224000,162511000
2018-12-31,USD,537957000,1721005000,1183048000,1183048000,210030000,168151000,0,327927000,None,1937000,2426000,489000,None,11739000,None,163120000,221280000,45878000,None,175402000,None,206686000,369806000,175402000
2019-12-31,USD,302814000,1222409000,919595000,919595000,-114288000,168127000,None,417102000,None,1572000,1906000,334000,None,1521000,None,170409000,-113101000,-25990000,None,-87111000,None,-35722000,134687000,-87111000
2020-12-31,USD,117563000,598302000,480739000,480739000,-309635000,123698000,None,427198000,None,123000,496000,373000,None,577000,None,95530000,-309431000,-97239000,None,-212192000,None,-101683000,-6153000,-212192000
2021-12-31,USD,201667000,864929000,663262000,663262000,16291000,123572000,None,185376000,None,-1870000,1870000,1929000,None,2086000,None,72686000,16448000,9231000,None,7217000,None,5409000,78095000,7217000
2022-12-31,USD,513647000,1601762000,1088115000,1088115000,287940000,151494000,None,225707000,None,557000,557000,614000,None,None,None,83017000,289632000,71269000,None,218363000,None,282057000,365074000,218363000
2023-12-31,USD,527955000,1617474000,1089519000,1089519000,244950000,165940000,None,283005000,None,6385000,6702000,341000,None,None,None,108123000,256243000,61130000,None,241859000,None,253892000,362015000,195113000
2024-12-31,USD,378351000,1414999000,1036647999,1036647999,97538000,156437000,None,280813000,None,12410000,13134000,724000,None,None,None,132575000,112802000,21358000,None,91444000,None,89339000,221914000,91444000
2025-12-31,USD,232491000,1626566000,1394075000,1394075000,56852000,175639000,None,175639000,None,5386000,8415000,3029000,None,None,None,161193000,56549000,24469000,None,32080000,None,59578000,220771000,32080000
