fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2016-12-31,USD,4878750,17565184,12686434,12686434,90095,2987651,None,4788655,None,-983248,None,983248,None,None,None,5050308,-6178262,983248,None,-6178262,None,90095,5140403,-6178262
2017-12-31,USD,13517180,31753934,18236754,18236754,3303098,2813301,None,7318422,None,-1809296,None,1809296,None,None,None,8066055,-2402407,1809297,None,-2402407,None,6198758,14264813,-2402408
2018-12-31,USD,32108523785,16238785,-32092285000,-32092285000,15589855,648930,0.96,648930,None,9305,9305,0,None,None,None,648930,15589855,-15037211141,None,15589855,None,15589855,15589855,15589855
2019-12-31,USD,29321773940,10449660,-29311324280,-29311324280,8838371,1011289,0.85,1611289,None,None,None,0,None,None,None,-9438371,8838371,-600000,None,8838371,None,8838371,8838371,8838371
2020-12-31,USD,3188156,3188156,1527444,1527444,1910204,877952,0.60,1277952,None,None,None,0,None,None,None,1127444,1910204,-400000,None,1910204,None,1910204,1910204,1910204
2021-12-31,USD,-5360792348,8144652,5368937000,5368937000,7371061,773591,0.91,773591,None,None,None,0,None,None,None,-7371061,7371061,-15131246939,None,7371061,None,7371061,7371061,7371061
2022-12-31,USD,13177436,13177436,-36797782060,-36797782060,12304000,873480,0.93,873480,None,None,None,None,None,None,None,873480,12303956,-19515200000,None,12303956,None,11430476,12303956,12304000
2023-12-31,USD,7186191,7186191,-25392820260,-25392820260,6262256,923935,0.87,923935,None,None,None,None,None,None,None,923935,6262256,6262256,None,8124300,None,5338325,6262256,6262256
2024-12-31,USD,6018264,6018264,6811020000,6811020000,5161498,856766,None,856766,None,None,None,None,None,None,None,21009217502,5161498,5835500000,None,5161498,None,5161498,5161498,5161498
2025-12-31,USD,5607416,5607416,5744836000,5744836000,4712736,894680,None,894680,None,None,None,None,None,None,None,None,4712736,None,None,4712736,None,None,4712736,4712736
