fiscalDateEnding,reportedEPS
1996-03-31,0.76
1997-03-31,1.34
1998-03-31,1.773
1999-03-31,1.32
2000-03-31,1.01
2001-03-31,0.99
2002-03-31,1.46
2003-03-31,1.96
2004-03-31,2.2
2005-03-31,2.11
2006-03-31,2.29
2007-03-31,2.95
2008-03-31,3.39
2009-03-31,4.28
2010-03-31,4.58
2011-03-31,5.1
2012-03-31,6.39
2013-03-31,6.44
2014-03-31,8.34
2015-03-31,11.11
2016-03-31,12.77
2017-03-31,12.93
2018-03-31,12.64
2019-03-31,13.59
2020-03-31,14.99
2021-03-31,17.22
2022-03-31,23.69
2023-03-31,25.98
2024-03-31,27.42
2025-03-31,33.1
2026-03-31,27.46
