fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,-532000000,None,None,None,None,71000000,11000000,None,-619000000,None,-124000000,-157000000,None,None,None,None,19000000,19000000,None,None,None,None,-289000000,None,88000000,None,None,207000000
2006-03-31,USD,1267000000,None,None,None,None,68000000,29000000,None,944000000,None,-1043000000,-265000000,None,None,None,None,18000000,18000000,None,None,None,None,-379000000,None,-56000000,None,None,220000000
2006-06-30,USD,295000000,None,None,None,None,70000000,74000000,None,-446000000,None,-204000000,-233000000,None,None,None,None,18000000,18000000,None,None,None,None,-283000000,None,-6000000,None,None,184000000
2006-09-30,USD,390000000,None,None,None,None,69000000,63000000,None,-189000000,None,109000000,-242000000,None,None,None,None,18000000,18000000,None,None,None,None,-375000000,None,-36000000,None,None,229000000
2006-12-31,USD,-130000000,None,None,None,None,69000000,58000000,None,-829000000,None,-57000000,-54000000,None,None,None,None,18000000,18000000,None,None,None,None,-98000000,None,98000000,None,None,243000000
2007-03-31,USD,984000000,None,None,None,None,87000000,111000000,None,536000000,None,-1951000000,908000000,None,None,None,None,18000000,18000000,None,None,None,None,-247000000,None,-56000000,None,None,257000000
2007-06-30,USD,432000000,None,None,None,None,89000000,76000000,None,196000000,None,-90000000,-93000000,None,None,None,None,18000000,18000000,None,None,None,None,-267000000,None,-80000000,None,None,235000000
2007-09-30,USD,840000000,None,None,None,None,89000000,85000000,None,-261000000,None,-138000000,-405000000,None,None,None,None,18000000,18000000,None,None,None,None,-428000000,None,76000000,None,None,247000000
2007-12-31,USD,-1319000000,None,None,None,None,93000000,86000000,None,-1166000000,None,342000000,-101000000,None,None,None,None,17000000,17000000,None,None,None,None,-231000000,None,37000000,None,None,201000000
2008-03-31,USD,916000000,None,None,None,None,100000000,109000000,None,555000000,None,-119000000,-871000000,None,None,None,None,17000000,17000000,None,None,None,None,-772000000,None,58000000,None,None,307000000
2008-06-30,USD,314000000,None,None,None,None,106000000,78000000,None,-272000000,None,-362000000,-130000000,None,None,None,None,17000000,17000000,None,None,None,None,-147000000,None,28000000,None,None,235000000
2008-09-30,USD,234000000,None,None,None,None,112000000,92000000,None,103000000,None,-91000000,-199000000,None,None,None,None,33000000,33000000,None,None,None,None,-204000000,None,None,None,None,327000000
2008-12-31,USD,186000000,None,None,None,None,112000000,118000000,None,-321000000,None,-79000000,-20000000,None,None,None,None,33000000,33000000,None,None,None,None,None,None,-83000000,None,None,-20000000
2009-03-31,USD,617000000,None,None,None,None,111000000,104000000,None,860000000,None,-195000000,527000000,None,None,None,None,33000000,33000000,None,None,None,None,-151000000,None,154000000,None,None,281000000
2009-06-30,USD,907000000,None,None,None,None,111000000,86000000,301000000,-42000000,None,-86000000,-303000000,None,None,None,None,34000000,34000000,None,None,None,None,-298000000,None,24000000,535000000,17000000,288000000
2009-09-30,USD,626000000,None,None,None,None,113000000,103000000,-250000000,66000000,None,-106000000,36000000,None,None,None,None,32000000,32000000,None,None,None,None,-24000000,None,29000000,571000000,15000000,301000000
2009-12-31,USD,192000000,None,None,None,None,126000000,82000000,-466000000,-229000000,None,-11000000,30000000,None,None,None,None,32000000,32000000,None,None,None,None,51000000,None,30000000,213000000,2000000,326000000
2010-03-31,USD,591000000,None,None,None,None,124000000,107000000,282000000,-577000000,None,-106000000,-184000000,None,None,None,None,33000000,33000000,None,None,None,None,-1000000,None,31000000,303000000,2000000,348000000
2010-06-30,USD,528000000,None,None,None,None,120000000,87000000,172000000,-28000000,None,-79000000,-903000000,None,None,None,None,33000000,33000000,None,None,None,None,-1016000000,None,33000000,-466000000,-12000000,298000000
2010-09-30,USD,270000000,None,None,None,None,118000000,95000000,-317000000,690000000,None,-16000000,-473000000,None,None,None,None,47000000,47000000,None,None,None,None,-531000000,None,33000000,-215000000,4000000,327000000
2010-12-31,USD,540000000,None,None,None,None,114000000,86000000,-53000000,-640000000,None,-371000000,-20000000,None,None,None,None,46000000,46000000,None,None,None,None,-1000000,None,33000000,163000000,14000000,155000000
2011-03-31,USD,1000000000,None,None,None,None,-213000000,120000000,-475000000,345000000,None,-158000000,-445000000,None,None,None,None,45000000,45000000,None,None,None,None,1548000000,None,38000000,399000000,2000000,422000000
2011-06-30,USD,326000000,None,None,None,None,135000000,109000000,-195000000,-303000000,None,-154000000,-668000000,None,None,None,None,47000000,47000000,None,None,None,None,-672000000,None,39000000,-496000000,None,286000000
2011-09-30,USD,1069000000,None,None,None,None,136000000,118000000,-240000000,34000000,None,-195000000,-17000000,None,None,None,None,50000000,50000000,None,None,None,None,0,None,39000000,827000000,-30000000,296000000
2011-12-31,USD,321000000,None,None,None,None,137000000,80000000,-140000000,-931000000,None,-81000000,-12000000,None,None,None,None,49000000,49000000,None,None,None,None,122000000,None,35000000,248000000,20000000,300000000
