fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,-4452000,None,None,None,None,5492000,2794000,None,174566000,None,-2172000,6600000,None,None,None,None,12000,12000,None,None,None,None,None,None,None,None,None,6936000
2006-03-31,USD,30453000,None,None,None,None,5847000,3681000,None,73136000,None,-3713000,-25306000,None,None,None,None,11000,11000,None,None,None,None,None,None,None,None,None,8950000
2006-06-30,USD,876000,None,None,None,None,5390000,3408000,None,6051000,None,-2723000,-2545000,None,None,None,None,12000,12000,None,None,None,None,None,None,None,None,None,3659000
2006-09-30,USD,-49968000,None,None,None,None,5839000,4697000,None,-223219000,None,-23074000,78702000,None,None,None,None,12000,12000,None,None,None,None,None,None,None,None,None,8523000
2006-12-31,USD,55834000,None,None,None,None,6151000,6506000,None,190473000,None,-6110000,-53289000,None,None,None,None,12000,12000,None,None,None,None,None,None,None,None,None,11322000
2007-03-31,USD,63488000,None,None,None,None,5501000,7016000,None,51508000,None,21171000,-79856000,None,None,None,None,11000,11000,None,None,None,None,None,None,None,None,None,8563000
2007-06-30,USD,14621000,None,None,None,None,5497000,12857000,None,16346000,None,-12736000,-4568000,None,None,None,None,12000,12000,None,None,None,None,None,None,None,None,None,5394000
2007-09-30,USD,-98615000,None,None,None,None,5299000,7300000,None,-368426000,None,-7133000,108639000,None,None,None,None,12000,12000,None,None,None,None,None,None,None,None,None,7301000
2007-12-31,USD,29937000,None,None,None,None,5877000,6907000,None,190136000,None,-6897000,-19615000,None,None,None,None,12000,12000,None,None,None,None,None,None,None,None,None,6778000
2008-03-31,USD,47825000,None,None,None,None,5996000,5789000,None,146692000,None,-5579000,-44109000,None,None,None,None,11000,11000,None,None,None,None,None,None,None,None,None,-11454000
2008-06-30,USD,49480000,None,None,None,None,5503000,6304000,None,22067000,None,-5946000,-46026000,None,None,None,None,12000,12000,None,None,None,None,None,None,None,None,None,-2077000
2008-09-30,USD,-57742000,None,None,None,None,5446000,3700000,None,-327066000,None,-3691000,65264000,None,None,None,None,12000,12000,None,None,None,None,None,None,None,None,None,4365000
2008-12-31,USD,-26475000,None,None,None,None,5518000,5120000,None,161844000,None,-5094000,33545000,None,None,None,None,12000,12000,None,None,None,None,-300000,None,None,None,None,13836000
2009-03-31,USD,82016000,None,None,None,None,5559000,8074000,None,145886000,None,-7856000,-81948000,None,None,None,None,11000,11000,None,None,None,None,None,None,None,None,None,2641000
