fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2021-09-30,2021-12-20,-0.62,0,-0.62,None,pre-market
2022-06-30,2022-08-25,-0.18,-0.29,0.11,37.931,post-market
2022-09-30,2022-11-01,-0.43,-0.16,-0.27,-168.75,post-market
2022-12-31,2023-03-01,-0.59,-0.11,-0.48,-436.3636,post-market
2023-03-31,2023-05-02,-0.4,-0.03,-0.37,-1233.3333,post-market
2023-06-30,2023-07-25,-0.38,-0.32,-0.06,-18.75,post-market
2023-09-30,2023-10-26,-0.55,-0.21,-0.34,-161.9048,post-market
2023-12-31,2024-02-29,-0.47,-0.37,-0.1,-27.027,post-market
2024-03-31,2024-05-07,-0.54,-0.34,-0.2,-58.8235,post-market
2024-06-30,2024-08-02,-0.52,-0.36,-0.16,-44.4444,pre-market
2024-09-30,2024-10-30,-0.45,-0.39,-0.06,-15.3846,pre-market
2024-12-31,2025-02-27,-1.24,-0.3567,-0.8833,-247.6311,pre-market
2025-03-31,2025-05-16,0.89,-0.36,1.25,347.2222,pre-market
2025-06-30,2025-08-07,-0.73,-0.37,-0.36,-97.2973,pre-market
2025-09-30,2025-10-30,-1.38,-0.58,-0.8,-137.931,pre-market
2025-12-31,2026-02-26,-1.06,-0.4267,-0.6333,-148.4181,pre-market
