fiscalDateEnding,reportedEPS
1996-12-31,0.79
1997-12-31,0.89
1998-12-31,0.99
1999-12-31,1.29
2000-12-31,1.25
2001-12-31,0.91
2002-12-31,0.78
2003-12-31,0.47
2004-12-31,1.12
2005-12-31,1.21
2006-12-31,2.17
2007-12-31,1.3142
2008-12-31,1.09
2009-12-31,0.43
2010-12-31,0.84
2011-12-31,1.12
2012-12-31,1.13
2013-12-31,1.54
2014-12-31,1.82
2015-12-31,1.42
2016-12-31,1.71
2017-12-31,1.71
2018-12-31,1.79
2019-12-31,1.8
2020-12-31,2.47
2021-12-31,8.25
2022-12-31,11.63
2023-12-31,8.9
2024-12-31,5.29
2025-12-31,6.5557
2026-03-31,1.8886
