fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,188561000,501140000,312579000,312579000,87529000,99233000,None,101032000,None,None,None,0,None,None,None,16725000,94715000,28796000,None,None,None,87529000,104254000,65919000
2007-12-31,USD,168673000,497717000,329044000,329044000,70852000,97821000,None,97821000,None,None,None,535000,None,None,None,15859000,77167000,25542000,None,None,None,77702000,93561000,51625000
2008-12-31,USD,161781000,496016000,334235000,334235000,66527000,95254000,None,95254000,None,None,None,378000,None,None,None,17036000,55909000,17132000,None,None,None,56287000,73323000,38777000
2009-12-31,USD,179834000,499331000,319497000,319497000,62079000,103755000,None,117755000,None,None,None,243000,None,None,None,17862000,64179000,10301000,None,None,None,64422000,82284000,53878000
2010-12-31,USD,171026000,521448000,350422000,350422000,64710000,106316000,0,106316000,None,None,None,142000,None,8358000,None,18279000,73068000,20005000,None,53714000,None,73210000,91489000,53063000
2011-12-31,USD,166242000,532505000,366263000,366263000,57966000,108276000,0,108276000,None,None,None,121000,None,2946000,None,19229000,60912000,16974000,None,43938000,None,61033000,80262000,43938000
2012-12-31,USD,183321000,549870000,366549000,366549000,69479000,68770000,0,113842000,None,None,None,137000,None,6665000,None,19925000,74164000,22160000,None,52004000,None,74301000,94226000,52004000
2013-12-31,USD,191486000,543383000,351897000,351897000,72353000,73766000,0,119133000,None,None,None,92000,None,12130000,None,20050000,84483000,23634000,None,60849000,None,84575000,104625000,60849000
2014-12-31,USD,201645000,543525000,341880000,341880000,83923000,71197000,0,117722000,None,None,None,99000,None,7371000,None,20758000,91294000,28434000,None,62860000,None,91393000,112151000,63298000
2015-12-31,USD,199133000,540112000,340979000,340979000,91082000,65432000,0,108051000,None,None,1368000,76000,None,1496000,None,20388000,92578000,26451000,None,66127000,None,92654000,113042000,66089000
2016-12-31,USD,199212000,521100000,321888000,321888000,91233000,66618000,0,107979000,None,2025000,2130000,105000,None,5498000,None,19627000,97912000,30593000,None,67319000,None,98017000,117644000,67510000
2017-12-31,USD,191906000,519289000,327383000,327383000,70422000,76895000,0,121484000,None,2707000,2851000,144000,None,13145000,None,18991000,84561000,3907000,None,80654000,None,84705000,103696000,80864000
2018-12-31,USD,188173000,518920000,330747000,330747000,70482000,68164000,0,117691000,None,3354000,3535000,181000,None,2724000,None,18669000,73206000,16401000,None,56805000,None,73387000,92056000,56893000
2019-12-31,USD,197016000,527113000,330097000,330097000,69214000,78514000,None,127802000,None,4203000,4423000,220000,None,16190000,None,18779000,85404000,20565000,None,64839000,None,85624000,104403000,64920000
2020-12-31,USD,170361000,471063000,300702000,300702000,58244000,69524000,None,112117000,None,3841000,4005000,164000,None,18018000,None,18184000,76262000,17288000,None,58974000,None,76426000,94610000,58995000
2021-12-31,USD,199241000,570776000,371535000,371535000,67133000,76819000,None,132108000,None,2694000,17568000,46000,None,18596000,None,17570000,85729000,20421000,None,65326000,None,85775000,103345000,65326000
2022-12-31,USD,232731000,686970000,454239000,454239000,110755000,54634000,None,121976000,None,2537000,9576000,104000,None,-12614000,None,17668000,98141000,22249000,None,75937000,None,98245000,115913000,75937000
2023-12-31,USD,256840000,769365000,512525000,512525000,101828000,74114000,None,155012000,None,4874000,5211000,337000,None,None,None,18243000,119894000,28008000,None,87822000,None,120231000,138474000,91912000
2024-12-31,USD,253180000,723217000,470037000,470037000,100505000,75894000,None,152675000,None,9089000,9598000,509000,None,None,None,18176000,126871000,40063000,None,86808000,None,127380000,145556000,86827000
2025-12-31,USD,260274000,732524000,472250000,472250000,102771000,157503000,None,157503000,None,19739000,20186000,447000,None,None,None,19067000,137236000,37254000,None,99982000,None,137683000,156750000,100052000
