date,dividend
1986-12-16,0.00597
1987-03-16,0.00597
1987-06-17,0.006925
1987-09-18,0.006925
1987-12-17,0.006925
1988-03-11,0.006806
1988-06-14,0.006806
1988-09-23,0.006806
1988-12-16,0.006806
1989-03-10,0.006806
1989-06-15,0.006806
1989-09-18,0.006806
1989-12-15,0.006806
1990-03-09,0.133013
1990-06-15,0.006806
1990-09-21,0.006806
1990-12-18,0.006806
1991-03-12,0.168834
1991-06-18,0.007761
1991-09-20,0.007761
1991-12-17,0.007761
1992-03-12,0.281787
1992-06-17,0.008955
1992-09-22,0.008955
1992-09-24,0.008955
1992-12-17,0.008955
1993-03-12,0.296115
1993-06-17,0.011343
1993-09-24,0.011343
1993-12-20,0.011343
1994-03-07,0.011343
1994-06-17,0.013134
1994-09-21,0.013134
1994-12-16,0.013134
1995-03-06,0.012537
1995-06-20,0.014925
1995-09-22,0.014806
1995-12-20,0.014806
1996-03-07,0.014328
1996-06-26,0.017194
1996-09-20,0.017194
1996-12-18,0.017194
1997-03-07,0.017218
1997-06-24,0.020169
1997-10-02,0.020169
1997-12-18,0.020169
1998-03-06,0.020268
1998-06-18,0.026601
1998-10-01,0.026348
1998-12-17,0.026348
1999-03-05,0.02766
1999-06-17,0.032879
1999-09-29,0.032879
1999-12-16,0.032879
2000-03-03,0.033866
2000-06-15,0.037628
2000-09-27,0.037628
2000-12-14,0.037628
2001-03-02,0.038757
2001-06-14,0.038757
2001-09-26,0.038757
2001-12-13,0.038757
2002-03-01,0.03992
2002-06-13,0.03992
2002-09-25,0.03992
2002-12-18,0.03992
2003-02-28,0.041118
2003-06-13,0.041118
2003-09-24,0.041118
2003-12-17,0.041118
2004-02-27,0.042351
2004-06-14,0.042351
2004-09-29,0.042351
2004-12-15,0.042351
2005-03-09,0.042375
2005-06-10,0.043622
2005-10-05,0.043622
2005-12-14,0.049853
2006-03-08,0.051349
2006-06-13,0.051349
2006-10-04,0.051349
2006-12-13,0.051349
2007-03-07,0.06157
2007-06-14,0.052889
2007-10-03,0.052889
2007-12-13,0.052889
2008-03-06,0.054476
2008-06-16,0.054476
2008-10-01,0.054476
2008-12-18,0.054476
2009-03-06,0.054708
2009-06-16,0.05611
2009-10-01,0.05611
2009-12-17,0.05611
2010-03-05,0.054708
2010-06-22,0.05611
2010-09-30,0.05611
2010-12-16,0.05611
2011-03-04,0.054708
2011-06-21,0.05611
2011-09-29,0.05611
2011-12-15,0.05611
2012-03-02,0.054708
2012-06-14,0.05611
2012-09-27,0.05611
2012-12-13,0.4068
2013-03-01,0.056349
2013-06-13,0.057794
2013-10-03,0.057794
2013-12-19,0.057794
2014-02-28,0.058039
2014-06-12,0.059528
2014-10-02,0.059528
2014-12-18,0.059528
2015-03-06,0.059781
2015-06-11,0.068978
2015-10-01,0.068978
2015-12-17,0.068978
2016-03-04,0.068679
2016-06-16,0.071047
2016-10-05,0.071047
2016-12-15,0.071047
2017-03-03,0.073178
2017-06-15,0.073178
2017-09-29,0.073178
2017-12-15,0.073178
2018-03-05,0.075374
2018-06-15,0.075374
2018-10-04,0.075374
2018-12-14,0.075374
2019-03-04,0.075374
2019-06-14,0.075374
2019-10-04,0.075374
2019-12-19,0.075374
2020-03-02,0.075374
2020-06-12,0.075374
2020-10-02,0.075374
2020-12-18,0.075374
2021-03-04,0.077635
2021-06-17,0.077635
2021-10-08,0.077635
2021-12-21,0.077635
2022-03-04,0.079964
2022-06-17,0.079964
2022-10-07,0.079964
2022-12-20,0.079964
2023-03-03,0.082363
2023-06-16,0.082363
2023-10-06,0.082363
2023-12-19,0.082363
2024-03-05,0.082006
2024-06-20,0.084834
2024-10-08,0.084834
2024-12-18,0.084834
2025-03-05,0.084466
2025-06-18,0.087379
2025-10-07,0.087379
2025-12-24,0.087379
2026-03-05,0.087
