fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,420338000,420338000,228749000,228749000,245417000,45495000,None,240521000,None,None,None,0,None,None,None,87413000,179817000,-38694000,None,None,None,245417000,332830000,218511000
2007-12-31,USD,451508000,451508000,253167000,253167000,246959000,50580000,None,256764000,None,None,None,82389000,None,None,None,93508000,194744000,-8907000,None,None,None,246959000,340467000,203651000
2008-12-31,USD,434052723,493420893,59368170,59368170,217410045,49495000,None,215272945,None,None,None,92784000,None,None,None,104738780,218779778,69936492,None,None,None,217410045,322148825,148843286
2009-12-31,USD,423171000,489232000,66061000,66061000,80900000,54136000,None,241958000,None,None,None,109239000,None,None,None,116924000,-12300000,220001793,None,None,None,-56490000,298137000,-36704000
2010-12-31,USD,413936000,486806000,72870000,72870000,170900000,56324000,0,238752000,None,None,None,127695000,None,None,None,123731000,21500000,163169557,None,None,None,261190000,298915000,12014000
2011-12-31,USD,427791000,500417000,72626000,72626000,174300000,56117000,0,246863000,None,None,None,126087000,None,None,None,132129000,39000000,280000,None,None,None,309130000,313057000,51370000
2012-12-31,USD,371416000,496920000,125504000,125504000,100000000,61700000,0,195754000,None,None,None,104312000,None,23807000,None,126808000,-7900000,13224000,None,23807000,None,279050000,302470000,25867000
2013-12-31,USD,364263000,489007000,124744000,124744000,158300000,61234000,0,199943000,None,None,None,101002000,None,31718000,None,130630000,84300000,46234000,None,31718000,None,391570000,294950000,149804000
2014-12-31,USD,401079000,537898000,136819000,136819000,183280000,60242000,0,351048000,None,None,None,101335000,None,55077000,None,147791000,132770000,-1150000,None,55077000,None,390750000,332341000,187390000
2015-12-31,USD,424930000,569763000,144833000,144833000,196426000,65600000,0,363398000,None,None,79489000,95312000,None,35606000,None,146829000,116940000,-1600000,None,35606000,None,362300000,351494000,150056000
2016-12-31,USD,452954000,614371000,161417000,161417000,192779000,65327000,0.20,-396700000,None,-82304000,73108000,83484000,None,-1700000,None,162327000,119671000,94751000,None,-1700000,None,370640000,373546000,164922000
2017-12-31,USD,730613000,984326000,253713000,253713000,227114000,67624000,0.16,-664100000,None,-124221000,85303000,126032000,None,27432000,None,334201000,141811000,-9650000,None,42257000,None,605830000,573764000,176077000
2018-12-31,USD,815085000,1120975000,305890000,305890000,330560000,65491000,0.24,-740800000,None,-140048000,106578000,141278000,None,-30093000,None,359688000,252325000,520000,None,223982000,None,757790000,739857000,249127000
2019-12-31,USD,826993000,1133138000,306145000,306145000,303756000,74984000,2537000,-763226000,None,-143700000,84740000,144769000,None,None,None,374283000,243258000,757000,None,273190000,None,538260000,744195000,239430000
2020-12-31,USD,734854000,1047931000,313077000,313077000,659853000,75001000,10470000,75001000,None,-152349000,1600000,153949000,None,None,None,305360000,46962000,-355000,None,47317000,None,300956000,606316000,44889000
2021-12-31,USD,877185000,1203867000,326682000,326682000,798967000,78218000,1488000,78218000,None,-144732000,1228000,145356000,None,59279000,None,280395000,367329000,1040999,None,366288000,None,490926000,771321000,361411000
2022-12-31,USD,925155000,1271098000,345943000,345943000,845252000,79903000,588000,79903000,None,-145748000,1148000,146186000,None,161908000,None,298702000,487996000,-39000,None,488035000,None,519350000,818052000,482865000
2023-12-31,USD,975077000,1369846000,394769000,394769000,877271000,97806000,0.29,97806000,None,-148106000,1491000,155776000,None,None,None,323152000,371762000,895000,None,375218000,None,516425000,839577000,364557000
2024-12-31,USD,1070239000,1503291000,433052000,433052000,968774000,101465000,None,101465000,None,-179391000,9632000,189023000,None,None,None,372013000,414385000,4545000,None,409840000,None,567738000,939751000,400388000
2025-12-31,USD,694114000,1554179000,860065000,860065000,575570000,118544000,None,118544000,None,-198764000,7692000,211978000,None,None,None,405044000,516486999,None,None,540951000,None,575570000,980614000,527460000
