fiscalDateEnding,reportedEPS
1998-12-31,1.7354
1999-12-31,1.5845
2000-12-31,1.4775
2001-12-31,1.6848
2002-12-31,1.846
2003-12-31,2.123
2004-12-31,2.07
2005-12-31,2.24
2006-12-31,2.9
2007-12-31,2.64
2008-12-31,1.9
2009-12-31,-0.69
2010-12-31,-0.09
2011-12-31,0.34
2012-12-31,-0.08
2013-12-31,1.02
2014-12-31,1.6
2015-12-31,1.36
2016-12-31,1.94
2017-12-31,1.36
2018-12-31,1.46
2019-12-31,1.43
2020-12-31,0.26
2021-12-31,2.11
2022-12-31,2.81
2023-12-31,2.05
2024-12-31,2.12
2025-12-31,2.81
2026-03-31,0
