fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2473000
2006-06-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3098000
2006-09-30,USD,17210000,None,None,None,None,3900000,6150000,None,None,None,-5670000,-6350000,None,None,None,None,6030000,6030000,None,None,None,None,None,None,None,None,None,7370000
2006-12-31,USD,4720000,None,None,None,None,2140000,7660000,None,9059000,None,-7630000,-4990000,None,None,None,None,5000000,5000000,None,None,None,None,None,None,None,None,None,3580000
2007-03-31,USD,-5330000,None,None,None,None,3260000,4390000,None,None,None,-4360000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1370000
2007-06-30,USD,2780000,None,None,None,None,2390000,13140000,None,None,None,-12930000,140000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3664000
2007-09-30,USD,8392000,None,None,None,None,2470000,4400000,None,6382000,None,-3999000,-473000,None,None,None,None,None,None,None,None,None,None,None,None,-281000,None,None,3527000
2007-12-31,USD,10848000,None,None,None,None,2545000,4159000,None,None,None,-4730000,17982000,None,None,None,None,50000000,50000000,None,None,None,None,-175636000,None,-254000,None,None,-11760000
2008-03-31,USD,11129000,None,None,None,None,2700000,10946000,None,-440000,None,-9785000,-1751000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4819000
2008-06-30,USD,-4000,None,None,None,None,2596000,6236000,None,-583000,None,-5893000,-2523000,None,None,None,None,None,None,None,None,None,None,None,None,229000,None,None,4602000
2008-09-30,USD,3781000,None,None,None,None,2784000,6276000,None,753000,None,-6202000,-280000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6613000
2008-12-31,USD,23873000,None,None,None,None,3066000,4497000,None,270000,None,-4179000,-637000,None,None,None,None,None,None,None,None,None,None,2000,None,918000,None,None,7599000
2009-03-31,USD,-588000,None,None,None,None,84000,7521000,None,270000,None,-7396000,-18000,None,None,None,None,None,None,None,None,None,None,-10000,None,231000,None,None,2883000
2009-06-30,USD,17166000,None,None,None,None,83000,7515000,None,None,None,-7353000,128000,None,None,None,None,None,None,None,None,None,None,-1000,None,231000,None,None,4315000
2009-09-30,USD,-7315000,None,None,None,None,84000,5216000,None,None,None,-4955000,411000,None,None,None,None,None,None,None,None,None,None,-22000,None,231000,None,None,5769000
2009-12-31,USD,14648000,None,None,None,None,13274000,9428000,None,None,None,-9228000,-19000,None,None,None,None,None,None,None,None,None,None,33000,None,230000,None,None,4268000
2010-03-31,USD,633000,None,None,None,None,4024000,1382000,None,None,None,-1192000,103000,None,None,None,None,None,None,None,None,None,None,None,None,424000,None,None,2780000
2010-06-30,USD,12770000,None,None,None,None,3892000,5750000,None,928000,None,-5469000,519000,None,None,None,None,None,None,None,None,None,None,None,None,392000,None,None,3353000
2010-09-30,USD,-1114000,None,None,None,None,4053000,4950000,None,-5810000,None,-4670000,25000,None,None,None,None,None,None,None,None,None,None,None,None,394000,None,None,3901000
2010-12-31,USD,32548000,None,None,None,None,4321000,9813000,None,27998000,None,-9286000,180000,None,None,None,None,None,None,None,None,None,None,None,None,393000,None,None,6088000
2011-03-31,USD,13794000,None,None,None,None,4331000,12223000,None,-8665000,None,-12152000,-19552000,None,None,None,None,None,None,None,None,None,None,-80000,None,348000,None,None,4500000
2011-06-30,USD,448000,None,None,None,None,4650000,10601000,None,-19814000,None,-10372000,620000,None,None,None,None,0,0,None,None,None,None,0,None,606000,None,None,3717000
2011-09-30,USD,-18971000,None,None,None,None,5064000,11338000,None,-2754000,None,-10830000,11939000,None,None,None,None,0,0,None,None,None,None,0,None,146000,None,None,4221000
2011-12-31,USD,35123000,None,None,None,None,5466000,8180000,None,-1249000,None,-7682000,-10975000,None,None,None,None,0,0,None,None,None,None,80000,None,1030000,None,None,5860000
2012-03-31,USD,-12008000,None,None,None,None,5784000,8330000,-38597000,2461000,None,-8190000,-10065000,None,None,None,None,0,0,None,None,None,None,80000,None,694000,-30263000,None,6210000
2012-06-30,USD,22155000,None,None,None,None,6130000,12099000,865000,1542000,None,-11875000,10270000,None,None,None,None,0,0,None,None,None,None,111000,None,647000,20550000,None,9535000
2012-09-30,USD,12593000,None,None,None,None,6504000,11665000,-19210000,-1299000,None,-11152000,-9142000,None,None,None,None,0,0,None,None,None,None,719000,None,688000,-7701000,None,8746000
2012-12-31,USD,7259000,None,None,None,None,6738000,5155000,-1467000,-4003000,None,-4828000,795000,None,None,None,None,0,0,None,None,None,None,445000,None,894000,3226000,None,9771000
2013-03-31,USD,12494000,None,None,None,None,6963000,12458000,26391000,14067000,None,-12280000,1242000,None,None,None,None,0,0,None,None,None,None,679000,None,751000,1456000,None,6960000
2013-06-30,USD,25476000,None,None,None,None,7149000,9460000,-11913000,6991000,None,-9092000,-36000,None,None,None,None,0,0,None,None,None,None,-523000,None,907000,16348000,None,9462000
2013-09-30,USD,33523000,None,None,None,None,7342000,9622000,-8521000,172000,None,-9254000,996000,None,None,None,None,0,0,None,None,None,None,-19000,None,893000,25265000,None,8315000
2013-12-31,USD,23569000,None,None,None,None,7741000,11185000,9070000,-2127000,None,-10948000,939000,None,None,None,None,0,0,None,None,None,None,587000,None,968000,13560000,None,10022000
2014-03-31,USD,-8967000,None,None,None,None,8034000,12441000,-6994000,-5859000,None,-12399000,-713000,None,None,None,None,0,0,None,None,None,None,-824000,None,833000,-22079000,None,6272000
2014-06-30,USD,13264000,None,None,None,None,8236000,12793000,-12277000,-12162000,None,-12653000,-434000,None,None,None,None,0,0,None,None,None,None,-726000,None,1364000,177000,None,7741000
2014-09-30,USD,29327000,None,None,None,None,8531000,10758000,None,2357000,None,-10710000,-8560000,None,None,None,None,0,0,None,None,None,None,-9035000,None,1074000,None,None,8404000
2014-12-31,USD,21352000,None,None,None,None,8622000,3053000,None,8778000,None,-2963000,-5362000,None,None,None,None,0,0,None,None,None,None,-5862000,None,1400000,None,None,14127000
2015-03-31,USD,1370000,None,None,None,None,8964000,16362000,None,-16445000,None,-15424000,-1752000,None,None,None,None,0,0,None,None,None,None,-3140000,None,1049000,None,None,7172000
2015-06-30,USD,7659000,None,None,None,None,9355000,13369000,None,-19102000,None,-24355000,1750000,None,None,None,None,0,0,None,None,None,None,-29000,None,1667000,None,None,8074000
2015-09-30,USD,1666000,None,None,None,None,9699000,13064000,None,-4247000,None,-12410000,-5711000,None,None,None,None,0,0,None,None,None,None,-6071000,None,1127000,None,None,6175000
2015-12-31,USD,32305000,None,None,None,None,10011000,3804000,None,23145000,None,-4739000,-18198000,None,None,None,None,0,0,None,None,None,None,-18342000,None,994000,None,None,5881000
2016-03-31,USD,14426000,None,None,None,None,9916000,3769000,None,-24425000,None,-2737000,-25447000,None,None,None,None,0,0,None,None,None,None,-25686000,None,730000,None,None,1987000
2016-06-30,USD,32036000,None,None,None,None,9774000,8468000,None,7900000,None,-7657000,-47113000,None,None,None,None,0,0,None,None,None,None,-67272000,None,1709000,None,None,5500000
2016-09-30,USD,-5965000,None,None,None,None,9748000,5711000,None,-6550000,None,-5010000,8199000,None,None,None,None,0,0,None,None,None,None,-8525000,None,1049000,None,None,6146000
2016-12-31,USD,13993000,None,None,None,None,9684000,7423000,None,20150000,None,-18724000,28822000,None,None,None,None,0,0,None,None,None,None,0,None,1186000,None,None,7798000
2017-03-31,USD,13060000,None,None,None,None,9746000,10002000,None,-7028000,None,-9065000,-21056000,None,None,None,None,0,0,None,None,None,None,-2208000,None,867000,None,None,1200000
2017-06-30,USD,6120000,None,None,None,None,9707000,10596000,None,-23969000,None,-9067000,5301000,None,None,None,None,0,0,None,None,None,None,0,None,1693000,None,None,1230000
2017-09-30,USD,-40970000,None,None,None,None,10046000,4311000,None,-8662000,None,-3975000,37177000,None,None,None,None,0,0,None,None,None,None,-850000,None,919000,None,None,5145000
2017-12-31,USD,12592000,None,None,None,None,9077000,5934000,None,25459000,None,-4394000,-4533000,None,None,None,None,0,0,None,None,None,None,0,None,897000,None,None,13579000
2018-03-31,USD,22033000,None,None,None,None,9392000,14497000,None,-5207000,None,-13423000,-12203000,None,None,None,None,0,0,None,None,None,None,-934000,None,420000,None,None,5644000
2018-06-30,USD,23233000,None,None,None,None,9434000,13522000,None,7409000,None,-12170000,-8552000,None,None,None,None,0,0,None,None,None,None,-17000,None,1058000,None,None,6835000
2018-09-30,USD,13403000,None,None,None,None,10304000,11704000,None,-15405000,None,-57707000,40367000,None,None,None,None,0,0,None,None,None,None,-92000,None,1002000,None,None,7957000
2018-12-31,USD,26120000,None,None,None,None,10783000,10981000,None,-3067000,None,-9903000,-8970000,None,None,None,None,None,None,None,None,None,None,854000,None,685000,None,None,10858000
2019-03-31,USD,-8205000,None,None,None,None,10549000,9911000,-9380000,-24290000,None,-9079000,11064000,None,None,None,None,None,None,None,None,None,None,-778000,None,951000,-6169000,51000,6620000
2019-06-30,USD,15604000,None,None,None,None,10634000,18050000,-15088000,-1773000,None,-17224000,4590000,None,None,None,None,None,None,None,None,None,None,2000,None,1202000,3017000,47000,6358000
2019-09-30,USD,24346000,None,None,None,None,11858000,11393000,-2859000,-10505000,None,-89873000,70362000,None,None,None,None,None,None,None,None,None,None,41000,None,1108000,4790000,-45000,10461000
