fiscalDateEnding,reportedEPS
1996-12-31,1.68
1997-12-31,1.59
1998-12-31,1.73
1999-12-31,1.78
2000-12-31,2.13
2001-12-31,1.59
2002-12-31,1.86
2003-12-31,1.97
2004-12-31,2.04
2005-12-31,2.13
2006-12-31,2.11
2007-12-31,2.21
2008-12-31,2.37
2009-12-31,2.32
2010-12-31,2.38
2011-12-31,2.58
2012-12-31,2.66
2013-12-31,2.73
2014-12-31,2.81
2015-12-31,2.88
2016-12-31,2.84
2017-12-31,3.02
2018-12-31,3.07
2019-12-31,3.11
2020-12-31,3.25
2021-12-31,3.41
2022-12-31,3.61
2023-12-31,3.64
2024-12-31,4.06
2025-12-31,4.3
2026-03-31,0
