fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,672350,None,None,None,None,134132,116166,None,278788,None,-6877,-750694,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,474414
2006-03-31,USD,1355148,None,None,None,None,132003,19315,None,452735,None,-19315,8792,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,357294
2006-06-30,USD,295876,None,None,None,None,135149,133070,None,408458,None,-133070,53202,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,259206
2006-09-30,USD,592364,None,None,None,None,137596,134998,None,27237,None,-134998,-19448,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,228063
2006-12-31,USD,-50402,None,None,None,None,137100,113154,None,-689364,None,None,-543508,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,447211
2007-03-31,USD,-456008,None,None,None,None,133782,34732,None,-232886,None,-284732,-25641,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,234263
2007-06-30,USD,831628,None,None,None,None,135097,37714,None,392369,None,212286,-312782,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,265177
2007-09-30,USD,883627,None,None,None,None,127754,413440,None,-376077,None,-413440,192216,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,522737
2007-12-31,USD,-789024,None,None,None,None,179882,377737,None,-1007909,None,None,332810,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,664484
2008-03-31,USD,-811632,None,None,None,None,149024,230135,None,-1508926,None,-230135,239765,None,None,None,None,None,None,None,None,None,None,None,None,12590,None,None,60102
2008-06-30,USD,-50697,None,None,None,None,159217,258997,None,-249616,None,-258997,94437,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,157523
2008-09-30,USD,228678,None,None,None,None,165372,1744340,None,-195020,None,-1744340,1468292,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,243629
2008-12-31,USD,1030245,None,None,None,None,146567,253932,None,1953562,None,-231838,-466822,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,247340
2009-03-31,USD,-841089,None,None,None,None,162977,46302,None,-218699,None,-15095,537030,None,None,None,None,None,None,None,None,None,None,None,None,4494,None,None,165156
2009-06-30,USD,-306219,None,None,None,None,163889,183835,None,-796758,None,-152628,571186,None,None,None,None,None,None,None,None,None,None,None,None,4494,None,None,253784
2009-09-30,USD,-330027,None,None,None,None,158145,300064,None,-21073,None,-300064,637606,None,None,None,None,None,None,None,None,None,None,None,None,4494,None,None,248021
2009-12-31,USD,526869,None,None,None,None,189189,297836,None,-528673,None,-283000,-251384,None,None,None,None,None,None,None,None,None,None,None,None,4494,None,None,64509
2010-03-31,USD,-531905,None,None,None,None,177900,54276,None,317860,None,-26699,503642,None,None,None,None,None,None,None,None,None,None,None,None,2210,None,None,-188344
2010-06-30,USD,1083545,None,None,None,None,175967,97975,None,244274,None,-104349,-1034158,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,128287
2010-09-30,USD,786790,None,None,None,None,177997,196413,None,553668,None,-199830,-250497,None,None,None,None,None,None,None,None,None,None,None,None,6626,None,None,171345
2010-12-31,USD,1614927,None,None,None,None,188042,340337,None,341587,None,None,-120130,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300520
2011-03-31,USD,137137,None,None,None,None,186483,108099,None,231565,None,-79492,-111793,None,None,None,None,None,None,None,None,None,None,None,None,17967164,None,None,28362
2011-06-30,USD,762369,None,None,None,None,181554,455911,None,231540,None,-514454,86136,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,172369
2011-09-30,USD,972389,None,None,None,None,184823,847837,None,571230,None,-850155,983327,None,None,None,None,None,None,None,None,None,None,None,None,3703,None,None,498469
2011-12-31,USD,847901,None,None,None,None,194284,383151,None,-119163,None,-293490,-47447,None,None,None,None,None,None,None,None,None,None,None,None,5299,None,None,283617
2012-03-31,USD,660255,None,None,None,None,193325,248178,None,67053,None,-216936,-77191,None,None,None,None,None,None,None,None,None,None,-28946,None,5302,None,None,281766
2012-06-30,USD,771478,None,None,None,None,201211,317551,None,-570862,None,-320404,-254248,None,None,None,None,None,None,None,None,None,None,-220019,None,4500,None,None,219912
2012-09-30,USD,1033705,None,None,None,None,187203,521994,None,298719,None,-470039,-60064,None,None,None,None,None,None,None,None,None,None,-10790,None,4500,None,None,272265
2012-12-31,USD,850008,None,None,None,None,143547,704177,None,64674215,None,-502573,-103884,None,None,None,None,None,None,None,None,None,None,-59460,None,4098,None,None,536870
2013-03-31,USD,-34666,None,None,None,None,189113,743005,None,16354,None,-714924,-62766,None,None,None,None,None,None,None,None,None,None,-10700,None,4101,None,None,296593
2013-06-30,USD,642750,None,None,None,None,182080,1087615,None,549888,None,-1072715,-101493,None,None,None,None,None,None,None,None,None,None,-55294,None,4099,None,None,521124
2013-09-30,USD,621235,None,None,None,None,180573,2477605,None,-253985,None,-2477605,337305,None,None,None,None,None,None,None,None,None,None,-39868,None,4100,None,None,232066
2013-12-31,USD,459173,None,None,None,None,197066,2427618,None,-918685,None,-2427618,1223894,None,None,None,None,None,None,None,None,None,None,-25,None,10539,None,None,373708
2014-03-31,USD,-399028,None,None,None,None,235478,957806,183406,-88476,None,-957806,601908,None,None,None,None,None,None,None,None,None,None,36000,None,5292,-754926,None,174915
2014-06-30,USD,1564655,None,None,None,None,258932,1092245,107435,451865,None,-1092245,-253789,None,None,None,None,None,None,None,None,None,None,18480,None,5291,218621,None,546535
2014-09-30,USD,1042436,None,None,None,None,284996,467326,-345654,-358064,None,-467326,-78420,None,None,None,None,None,None,None,None,None,None,90,None,5291,496690,None,573946
2014-12-31,USD,798485,None,None,None,None,295331,1199132,None,-82583,None,-1199132,14340,None,None,None,None,None,None,None,None,None,None,None,None,5291,None,None,865944
2015-03-31,USD,277225,None,None,None,None,307156,677455,426803,121714,None,-677455,45498,None,None,None,None,None,None,None,None,None,None,-165029,None,5291,-354732,None,314238
2015-06-30,USD,1154469,None,None,None,None,325847,1169670,-81654,597113,None,-1229670,528281,None,None,None,None,None,None,None,None,None,None,-453080,None,5291,453080,None,510231
2015-09-30,USD,526909,None,None,None,None,317438,826433,-43217,-1191919,None,-826433,-123408,None,None,None,None,None,None,None,None,None,None,-250025,None,372,-422932,None,454256
2015-12-31,USD,738374,None,None,None,None,323802,693238,None,-248800,None,-691338,3768451,None,None,None,None,57611,57611,None,None,None,None,-475,None,6730,None,None,623107
2016-03-31,USD,-169882,None,None,None,None,327105,364563,360798,124666,None,-364563,1113905,None,None,None,None,364954,364954,None,None,None,None,-120684,None,372,579460,None,487890
2016-06-30,USD,1372993,None,None,None,None,327775,1751307,189130,101782,None,-1751307,2315723,None,None,None,None,None,None,None,None,None,None,-221290,None,372,1937409,None,477172
2016-09-30,USD,1255998,None,None,None,None,335227,1026616,-280040,-1405450,None,-1026616,1083485,None,None,None,None,None,None,None,None,None,None,-160916,None,4,1312867,None,599811
2016-12-31,USD,628804,None,None,None,None,345147,2188433,None,-159192,None,-2185933,-576920,None,None,None,None,57611,57611,None,None,None,None,-23970,None,16937,None,None,1064102
2017-03-31,USD,352243,None,None,None,None,367113,558165,398364,-193050,None,-513165,2091051,None,None,None,None,462529,462529,None,None,None,None,-178674,None,None,1930129,None,315130
2017-06-30,USD,1176054,None,None,None,None,372703,1448652,41192,482492,None,-1448652,2640809,None,None,None,None,704049,704049,None,None,None,None,-170201,None,None,2368211,None,593500
2017-09-30,USD,920866,None,None,None,None,392819,1078217,-510530,-248653,None,-1078217,3161839,None,None,None,None,826057.73,826057.73,None,None,None,None,-130269,None,None,3004488,None,624584
2017-12-31,USD,60736,None,None,None,None,412100,883378,None,-2863727,None,-875378,1581720,None,None,None,None,462529,462529,None,None,None,None,-1572,None,748,None,None,1460565
2018-03-31,USD,-1341593,None,None,None,None,398120,1261244,316918,-397506,None,-1261244,-12219,None,None,None,None,704049,704049,None,None,None,None,-1572,None,None,-2611744,None,330454
2018-06-30,USD,1385348,None,None,None,None,403027,1741675,41295,245619,None,-1741675,190540,None,None,None,None,1018915,1018915,None,None,None,None,543806,None,None,-165787,0,803255
2018-09-30,USD,1503936,None,None,None,None,404418,1444305,-166390,-397063,None,-1444305,-118068,None,None,None,None,1018915,1018915,None,None,None,None,-119,None,None,-58437,0,641637
2018-12-31,USD,761045,None,None,None,None,486898,814641,-784674,-904565,None,-814641,-1149226,None,None,None,None,1018915,1018915,None,None,None,None,39321,None,-613000,-1202822,0,1083233
2019-03-31,USD,-657026,None,None,None,None,487533,662303,-133681,-81466,None,-662303,-260560,None,None,None,None,1018915,1018915,None,None,None,None,-8157578,None,None,-1579889,0,426476
2019-06-30,USD,1170239,None,None,None,None,411896,958581,733022,-84516,None,-958581,-122594,None,None,None,None,1026063,1026063,None,None,None,None,-89064,None,None,89064,0,359911
2019-09-30,USD,1590740,None,None,None,None,394354,2200860,-316244,-116217,None,-2200860,-124609,None,None,None,None,1026063,1026063,None,None,None,None,734729,None,None,-734729,None,852200
2019-12-31,USD,2187493,None,None,None,None,518680,1496904,255789,-545772,None,-1496904,-1152326,None,None,None,None,1026063,1026063,None,None,None,None,461737,None,-52555,-461737,None,872314
2020-03-31,USD,296116,None,None,None,None,428235,1550523,-533994,470442,None,-1550523,-128376,None,None,None,None,1026063,1026063,None,None,None,None,-5667393,None,None,-1382783,None,787082
2020-06-30,USD,1480007,None,None,None,None,451671,1508084,138527,-107749,None,-1508084,264271,None,None,None,None,1538967,1538967,None,None,None,None,-236194,None,None,236194,None,620421
2020-09-30,USD,1132845,None,None,None,None,466102,832171,None,95301,None,-832171,4508807,None,None,None,None,256452,256452,None,None,None,None,None,None,None,None,None,896799
2020-12-31,USD,2512030,None,None,None,None,466386,881200,755544,-1070887,None,-881200,1655857,None,None,None,None,1116378,1116378,None,None,None,None,7498203,None,69721,3286687,None,1090694
2021-03-31,USD,-398853,None,None,None,None,458418,752022,802543,141673,None,-752022,440895,None,None,None,None,359636,359636,None,None,None,None,-218919,None,None,-709980,None,122685
2021-06-30,USD,2591613,None,None,None,None,485303,2670814,None,1050003,None,-2660814,-103082,None,None,None,None,722142,722142,None,None,None,None,None,None,None,None,None,1077551
2021-09-30,USD,1578024,None,None,None,None,554960,3480094,None,-1658603,None,-3454584,2650764,None,None,None,None,708225,708225,None,None,None,None,None,None,None,None,None,456191
