fiscalDateEnding,reportedEPS
1998-12-31,-0.1238
1999-12-31,-0.287
2000-12-31,0.1404
2001-12-31,0.135
2002-12-31,0.6281
2003-12-31,0.3687
2004-12-31,0.4882
2005-12-31,0.5606
2006-12-31,0.68
2007-12-31,0.67
2008-12-31,0.56
2009-12-31,0.66
2010-12-31,0.95
2011-12-31,1.59
2012-12-31,1.61
2013-12-31,0.92
2014-12-31,0.86
2015-12-31,1.01
2016-12-31,1.43
2017-12-31,1.52
2018-12-31,1.5
2019-12-31,2.07
2020-12-31,2.91
2021-12-31,4
2022-12-31,3.42
2023-12-31,3.55
2024-12-31,5.26
2025-12-31,7.3
2026-03-31,0
