fiscalDateEnding,reportedEPS
1997-12-31,0.41
1998-12-31,0.32
1999-12-31,0.61
2000-12-31,1.06
2001-12-31,-0.5844
2002-12-31,-0.1
2003-12-31,-0.6561
2004-12-31,0.14
2005-12-31,-0.1987
2006-12-31,0.3152
2007-12-31,-0.731
2009-12-31,-0.9916
2010-12-31,0.7222
2011-12-31,0.968
2012-12-31,0.2081
2013-12-31,0.3
2014-12-31,0.33
2015-12-31,0.1726
2016-12-31,0.2649
2017-12-31,0.91
2018-12-31,1.06
2019-12-31,0.34
2020-12-31,0.03
2021-12-31,0.81
2022-12-31,0.99
2023-12-31,1.01
2024-12-31,0.51
2025-12-31,-0.0912
2026-03-31,0
