fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,26394000,62346000,35952000,35952000,3520000,17412000,5439000,22851000,None,None,None,5000,None,None,None,1798000,3990000,1119000,None,None,None,3446000,5244000,2871000
2007-12-31,USD,18781000,48705000,29924000,29924000,-6853000,16732000,5519000,25634000,None,None,None,2000,None,None,None,1691000,-6461000,278000,None,None,None,-6853000,-5162000,-6739000
2008-12-31,USD,13785000,38790000,25005000,25005000,-7216000,8062000,5064000,21001000,None,None,None,0,None,None,None,1073000,-9080000,53000,None,None,None,-7216000,-6143000,-9133000
2009-12-31,USD,7813000,23499000,15686000,15686000,-5046000,5445000,2418000,12196000,None,None,None,72000,None,None,None,501000,-4895000,-52000,None,None,None,-4823000,-4322000,-4843000
2010-12-31,USD,22145000,46204000,24059000,24059000,7350000,6034000,3044000,14795000,None,None,None,64000,None,None,None,395000,7400000,148000,None,None,None,7464000,7859000,7252000
2011-12-31,USD,22893000,47266000,24373000,24373000,7578000,6367000,3240000,15315000,None,None,None,4000,None,81000,None,394000,7659000,-2204000,None,9863000,None,7663000,8057000,9863000
2012-12-31,USD,19059000,43376000,24317000,24317000,2996000,6430000,3895000,15750000,None,None,None,57000,None,57000,None,933000,3053000,897000,None,2156000,None,3053000,3986000,2156000
2013-12-31,USD,19015000,39426000,20411000,20411000,3962000,5975000,3683000,15053000,None,None,None,46000,None,46000,None,847000,4008000,931000,None,3077000,None,3962000,4809000,3077000
2014-12-31,USD,20462000,41796000,21334000,21334000,4916000,6231000,3580000,15546000,None,None,None,7000,None,-7000,None,879000,4909000,1470000,None,3439000,None,4916000,5795000,3439000
2015-12-31,USD,18698000,38889000,20191000,20191000,2562000,6404000,3935000,16136000,None,None,None,21000,None,21000,None,754000,2583000,722000,None,1861000,None,2562000,3316000,1861000
2016-12-31,USD,20378000,40227000,19849000,19849000,4146000,7005000,3660000,16232000,None,None,None,61000,None,61000,None,599000,4207000,1549000,None,2658000,None,4146000,4745000,2658000
2017-12-31,USD,34690000,66801000,32111000,32111000,3611000,11694000,4301000,24103000,None,None,None,227000,None,227000,None,1779000,3838000,2863000,None,975000,None,11522000,13301000,975000
2018-12-31,USD,39401000,78563000,39162000,39162000,5180000,12801000,4908000,27320000,None,None,None,137000,None,-137000,None,1871000,5043000,2006000,None,3037000,None,12081000,13952000,3037000
2019-12-31,USD,29225000,60660000,31435000,31435000,-644000,13252000,4964000,26676000,None,None,None,3248000,None,55000,None,3193000,2604000,282000,None,2322000,None,2604000,5797000,2322000
2020-12-31,USD,24104000,53823000,29719000,29719000,-1217000,11444000,5070000,25321000,None,None,None,590000,None,-14000,None,3174000,-1231000,-336000,None,-895000,None,68000,3242000,-895000
2021-12-31,USD,41224000,84878000,43654000,43654000,8459000,15865000,5531000,32765000,None,-89000,None,89000,None,-57000,None,3145000,8402000,1119000,None,7283000,None,8491000,11636000,7283000
2022-12-31,USD,53440000,116828000,63388000,63388000,10721000,19287000,7529000,42719000,None,-635000,None,635000,None,59000,None,4734000,10145000,1684000,None,8461000,None,10780000,15514000,8461000
2023-12-31,USD,56978000,123302000,66324000,66324000,10439000,21316000,7618000,46539000,None,-704000,None,679000,None,None,None,4683000,11048000,1706000,None,11820000,None,11727000,16410000,9342000
2024-12-31,USD,55424000,130690000,75266000,75266000,3394000,26104000,8548000,52030000,None,-846000,None,846000,None,None,None,5444000,3454000,563000,None,2891000,None,4300000,9744000,2891000
2025-12-31,USD,48920000,113825000,64905000,64905000,-3725000,22225000,9440000,52645000,None,-450000,None,450000,None,None,None,6796000,-3222000,-695000,None,-2527000,None,-2772000,4024000,-2527000
