fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,6356000,None,None,None,None,1798000,809000,None,113000,None,None,145000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2871000
2007-12-31,USD,-600000,None,None,None,None,1691000,682000,None,1188000,None,-616000,9000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-6739000
2008-12-31,USD,-2934000,None,None,None,None,1073000,400000,None,1170000,None,None,-6000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-9133000
2009-12-31,USD,-4192000,None,None,None,None,501000,86000,None,1130000,None,-86000,-9000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4843000
2010-12-31,USD,6449000,None,None,None,None,395000,659000,None,-437000,None,-659000,-1525000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7252000
2011-12-31,USD,7823000,None,None,None,None,394000,780000,24000,-406000,None,-726000,30000,None,None,None,None,0,0,None,None,None,None,0,None,196000,6366000,None,9863000
2012-12-31,USD,6645000,None,None,None,None,933000,431000,1868000,948000,None,-4214000,-834000,None,None,None,None,834000,834000,None,None,None,None,0,None,113000,1619000,22000,2156000
2013-12-31,USD,3770000,None,None,None,None,847000,424000,-233000,-416000,None,-414000,30000,None,None,None,None,0,0,None,None,None,None,30000,None,128000,3442000,56000,3077000
2014-12-31,USD,5129000,None,None,None,None,879000,831000,610000,-893000,None,-823000,-155000,None,None,None,None,0,0,None,None,None,None,0,None,134000,4108000,-198000,3439000
2015-12-31,USD,3498000,None,None,None,None,754000,599000,570000,-113000,None,-599000,-155000,None,None,None,None,0,0,None,None,None,None,-155000,None,119000,2584000,-160000,1861000
2016-12-31,USD,4288000,None,None,None,None,599000,339000,-1009000,-384000,None,-339000,-978000,None,None,None,None,0,0,None,None,None,None,-978000,None,269000,2901000,-70000,2658000
2017-12-31,USD,7242000,None,None,None,None,1779000,745000,-2983000,388000,None,-22671000,-62000,None,None,None,None,0,0,None,None,None,None,-62000,None,344000,-15321000,170000,975000
2018-12-31,USD,10960000,None,None,None,None,1871000,2212000,1414000,-1847000,None,-6335000,788000,None,None,None,None,None,None,None,None,None,None,0,None,653000,4571000,-54000,3037000
2019-12-31,USD,-8405000,None,None,None,None,3193000,620000,1244000,-1058000,None,-620000,-1142000,None,None,None,None,None,None,None,None,None,None,-1142000,None,884000,-10249000,-82000,2322000
2020-12-31,USD,3248000,None,None,None,None,3174000,658000,887000,-717000,None,-648000,-74000,None,None,None,None,971000,971000,None,None,None,None,-74000,None,671000,2526000,None,-895000
2021-12-31,USD,10842000,None,None,None,None,3145000,994000,-4775000,-2544000,None,-21372000,21725000,None,None,None,None,None,None,None,None,None,None,1633000,None,1450000,11195000,None,7283000
2022-12-31,USD,-1389000,None,None,None,None,4734000,1365000,-4886000,-10631000,None,-1173000,-3733000,None,None,None,None,None,None,None,None,None,None,-10000,None,1787000,-6295000,None,8461000
2023-12-31,USD,16203000,None,None,None,None,4683000,1291000,None,2027000,None,-1291000,15609000,None,None,None,None,None,None,None,None,None,None,-687000,None,2047000,None,None,9342000
2024-12-31,USD,3821000,None,None,None,None,5392000,1324000,None,4903000,None,-20051000,-8641000,None,None,None,None,None,None,None,None,None,None,-1042000,None,1857000,None,None,2891000
2025-12-31,USD,7315000,None,None,None,None,6796000,1632000,None,-4167000,None,-1632000,-8225000,None,None,None,None,None,None,None,None,None,None,-17000,None,1610000,None,None,-2527000
