date,dividend
1997-04-28,0.66
1997-07-29,0.5
1997-10-29,0.5
1998-01-28,0.5
1998-04-28,0.5
1998-07-29,0.5
1998-10-28,0.5
1999-01-27,0.5
1999-04-28,0.5
1999-07-28,0.5
1999-10-27,0.5
2000-01-27,0.5
2000-04-27,0.5
2000-07-27,0.5
2000-10-27,0.5
2000-12-14,0.28
2001-01-29,0.2
2001-04-26,0.2
2001-07-27,0.2
2001-10-29,0.2
2002-12-03,0.2
2003-04-28,0.05
2003-07-29,0.05
2003-10-29,0.05
2004-01-28,0.15
2004-04-28,0.15
2004-07-28,0.15
2004-11-01,0.15
2005-01-27,0.15
2005-04-28,0.15
2005-07-27,0.15
2005-11-02,0.16
2006-02-01,0.17
2006-04-28,0.18
2006-07-27,0.19
2006-10-31,0.2
2007-02-01,0.21
2007-05-03,0.22
2007-08-02,0.23
2007-11-02,0.27
2008-02-05,0.285
2008-05-07,0.3
2008-08-05,0.315
2008-10-31,0.323
2009-01-30,0.33
2009-04-30,0.338
2009-07-31,0.345
2009-10-29,0.353
2010-02-03,0.36
2010-04-30,0.368
2010-07-30,0.375
2010-10-29,0.388
2011-01-31,0.4
2011-04-29,0.408
2011-08-03,0.415
2011-11-01,0.428
2012-01-30,0.44
2012-04-27,0.45
2012-07-30,0.46
2012-10-31,0.472
2013-01-30,0.485
2013-04-29,0.497
2013-07-30,0.51
2013-10-30,0.522
2014-01-29,0.535
2014-04-29,0.55
2014-07-30,0.565
2014-10-29,0.58
2015-01-29,0.595
2015-04-29,0.61
2015-07-29,0.625
2015-10-28,0.64
2016-01-27,0.655
2016-04-27,0.673
2016-07-27,0.69
2016-10-26,0.7
2017-01-27,0.71
2017-04-26,0.72
2017-07-27,0.723
2017-10-30,0.5
2018-01-30,0.51
2018-04-30,0.52
2018-07-30,0.53
2018-10-30,0.54
2019-01-30,0.55
2019-04-30,0.55
2019-07-30,0.55
2019-10-30,0.55
2020-01-30,0.55
2020-04-30,0.15
2020-07-30,0.15
2020-10-29,0.15
2021-01-28,0.15
2021-04-29,0.15
2021-07-29,0.15
2021-10-28,0.15
2022-01-28,0.15
2022-04-28,0.15
2022-07-28,0.15
2022-10-28,0.15
2023-01-30,0.15
2023-04-27,0.15
2023-07-28,0.15
2023-10-30,0.15
2024-01-30,0.15
2024-04-29,0.15
2024-07-31,0.15
2024-10-31,0.165
2025-01-31,0.165
2025-04-30,0.165
2025-07-31,0.165
2025-10-31,0.165
2026-01-30,0.18
2026-04-30,0.18
