fiscalDateEnding,reportedEPS
1996-07-31,0.16
1997-07-31,0.25
1998-07-31,0.29
1999-07-31,0.33
2000-07-31,0.38
2001-07-31,0.42
2002-07-31,0.48
2003-07-31,0.53
2004-07-31,0.59
2005-07-31,0.64
2006-07-31,0.79
2007-07-31,0.93
2008-07-31,1.06
2009-07-31,0.84
2010-07-31,1.11
2011-07-31,1.44
2012-07-31,1.73
2013-07-31,1.64
2014-07-31,1.76
2015-07-31,1.58
2016-07-31,1.52
2017-07-31,1.69
2018-07-31,2
2019-07-31,2.22
2020-07-31,2.01
2021-07-31,2.32
2022-07-31,2.69
2023-07-31,2.99
2024-07-31,3.42
2025-07-31,3.68
2026-04-30,1.77
