fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,125327000,37175000,10026000,10026000,2993000,20803000,88152000,87782000,None,None,None,None,None,None,None,6346000,None,81535000,36474000,27329000,None,None,874000,45061000,None,28485000,None,None,29359000,8271000,None,42479000,-21900000,52586000,769000,4059184
2006-06-30,USD,155771000,47222000,22627000,22627000,3123000,16763000,108549000,107587000,None,None,None,None,None,None,None,4709000,None,108076000,31340000,24024000,None,None,1086000,76736000,None,55930000,None,None,55930000,7316000,None,46382000,-23317000,57906000,769000,4061069
2006-09-30,USD,208736000,50824000,16004000,16004000,1846000,24523000,157912000,156046000,None,None,None,None,None,None,None,8451000,None,154343000,45951000,36290000,None,None,704000000,108392000,None,79625000,None,None,79625000,9661000,None,53080000,-25900000,64515000,769000,4029878
2006-12-31,USD,291592000,71681000,24653000,24653000,3521000,33625000,None,219182000,None,None,None,None,None,None,2528000,7354000,None,235581000,67440000,42658000,None,None,None,None,None,136460000,None,None,136460000,24512000,None,54698000,-27979000,66908000,769000,3201980
2007-03-31,USD,303053000,53267000,14339000,14339000,3557000,30739000,249786000,249318000,None,None,None,None,None,None,2494000,4632000,None,249744000,59258000,41318000,None,None,256000000,190486000,None,156400000,None,None,156400000,17940000,None,51996000,-29202000,70142000,769000,3943902
2007-06-30,USD,313710000,52922000,13251000,13251000,4046000,26435000,260788000,260319000,None,None,None,None,None,None,2951000,9190000,None,256848000,59968000,47989000,None,None,None,196880000,None,161615000,None,None,161615000,11979000,None,55549000,-30362000,72855000,769000,3938904
2007-09-30,USD,293722000,47390000,12162000,12162000,3633000,22092000,246332000,245325000,None,None,None,None,None,None,3574000,9503000,None,236280000,45359000,29278000,None,None,2238000000,190921000,None,154960000,None,None,154960000,16081000,None,56129000,-31648000,73626000,769000,3937351
2007-12-31,USD,296082000,53522000,21313000,21313000,3711000,20560000,242560000,246061000,None,None,None,None,None,None,3633000,1332000,None,244484000,78597000,26726000,None,None,36015000,165887000,None,120050000,None,None,156065000,5903000,None,50285000,-32388000,74498000,769000,3083529
2008-03-31,USD,284979000,52112000,17136000,17136000,3690000,21604000,232867000,237229000,None,None,None,None,None,None,3678000,9682000,None,243531000,76472000,25698000,None,None,26877000,167059000,None,119300000,None,None,146177000,23897000,None,40135000,-35982000,77119000,769000,3842927
2008-06-30,USD,306189000,75018000,20775000,20775000,5360000,29361000,231171000,235195000,None,None,None,None,None,None,5312000,19522000,None,281796000,101705000,37352000,None,None,20171000,180091000,None,121050000,None,None,141221000,44182000,None,23080000,-36702000,83047000,769000,3811394
2008-09-30,USD,298431000,66951000,23888000,23888000,6015000,24638000,231480000,230763000,None,None,None,None,None,None,7863000,12410000,None,236567000,78533000,31398000,None,None,24900000,158034000,None,105500000,None,None,130400000,22235000,None,48665000,-36813000,81707000,769000,3805827
2008-12-31,USD,296082000,53522000,21313000,21313000,3711000,20560000,242560000,220465000,None,None,None,None,None,None,8027000,7938000,None,244484000,78597000,26945000,None,None,34950000,165887000,None,107170000,None,None,155000000,16123000,None,50285000,-36940000,74498000,769000,3083529
2009-03-31,USD,251957000,38259000,11593000,11593000,4506000,11615000,213698000,212967000,None,None,None,None,None,None,1476000,9069000,None,196597000,46326000,23820000,None,None,14370000,150271000,None,108220000,None,None,122590000,8136000,None,45331000,-37165000,69928000,769000,3044745
2009-06-30,USD,239823000,35360000,10199000,10199000,4515000,12325000,204463000,203971000,None,None,None,None,None,None,5482000,8321000,None,189855000,41260000,22959000,None,None,8870000,148595000,None,108000000,None,None,116870000,9431000,None,39866000,-37208000,65774000,769000,3040999
2009-09-30,USD,232785000,36714000,14321000,14321000,4610000,10012000,196071000,195489000,None,None,None,None,None,None,395000,7376000,None,185067000,37827000,21835000,None,None,6000000,147240000,None,108100000,None,None,114100000,9992000,None,37599000,-25272000,57437000,383000,3036446
2009-12-31,USD,217518000,35648000,11779000,11779000,1871000,13906000,None,181106000,None,None,None,None,None,None,5497000,2595000,None,183732000,40388000,15782000,None,None,7000000,None,None,106955000,None,None,113955000,17436000,None,23942000,-25417000,43725000,383000,3028993
2010-03-31,USD,211383000,36151000,10946000,10946000,1626000,13832000,175232000,174158000,None,None,None,None,None,None,3417000,6330000,None,173790000,35786000,19028000,None,None,5500000,138004000,None,101330000,None,None,106830000,11258000,None,27377000,-25586000,47165000,383000,3768718
2010-06-30,USD,212207000,36547000,11454000,11454000,977000,14215000,175660000,171478000,None,None,None,None,None,None,1970000,7931000,None,170588000,34095000,20425000,None,None,4000000,136493000,None,99000000,None,None,103000000,9670000,None,31894000,-27364000,53400000,383000,3694390
2010-09-30,USD,206507000,38468000,12495000,12495000,1165000,12251000,168039000,166478000,None,None,None,None,None,None,3950000,8607000,None,164191000,36687000,25539000,None,None,3905000,127504000,None,89325000,None,None,89325000,11148000,None,32284000,-27787000,54198000,383000,3596622
2010-12-31,USD,208160000,57753000,32792000,32792000,700000,12888000,None,149828000,None,None,None,None,None,None,6131000,5242000,None,175073000,47656000,13816000,None,None,None,None,None,93100000,None,None,73100000,32910000,None,23920000,-28896000,46478000,383000,2779348
2011-03-31,USD,196996000,48350000,21600000,21600000,994000,15424000,148646000,148073000,None,None,None,None,None,None,2212000,8120000,None,166971000,43674000,30080000,None,None,1862000,123297000,None,84500000,None,None,84500000,13594000,None,20818000,-29855000,44096000,383000,2779348
2011-06-30,USD,186880000,39688000,14503000,14503000,630000,13004000,147192000,146411000,None,0,0,0,None,None,7267000,11551000,None,153449000,43840000,32451000,None,None,2889000,109609000,None,71850000,None,None,74739000,2796000,15893000,23901000,-30075000,47299000,383000,3491774
2011-09-30,USD,179655000,39086000,13048000,13048000,7267000,12706000,140569000,136705000,None,0,0,0,None,None,7267000,6065000,None,142582000,47454000,27434000,None,None,12439000,95128000,None,69500000,None,None,81939000,20017000,7069000,27795000,-30529000,51571000,383000,3474794
2011-12-31,USD,184812000,39503000,8661000,8661000,12611000,16506000,145309000,144695000,-13608000,0,0,0,None,None,5142000,1725000,None,149059000,53468000,29538000,None,None,12854000,95591000,None,69800000,None,None,82654000,-6838000,6416000,26998000,-31120000,51289000,383000,2692042
2012-03-31,USD,199421000,41431000,12855000,12855000,5432000,14295000,157990000,157376000,None,0,0,0,None,None,5432000,8849000,None,162566000,49644000,24402000,None,None,13705000,112922000,None,84500000,None,None,98205000,3503000,6260000,27911000,-31576000,52612000,383000,3424438
2012-06-30,USD,212299000,38458000,8717000,8717000,5432000,20039000,173841000,171762000,None,0,0,0,None,None,5432000,-1162000,None,170175000,43266000,16074000,None,None,2741000,126909000,None,97750000,None,None,97750000,27192000,None,33919000,-33055000,60035000,383000,3371904
2012-09-30,USD,221247000,37175000,10620000,10620000,4866000,18158000,184072000,183017000,None,0,0,0,None,None,4866000,8397000,None,178404000,37775000,14439000,None,None,2592000,140629000,None,110000000,None,None,112592000,20744000,None,34490000,-33825000,61377000,383000,3345481
2012-12-31,USD,228086000,30452000,8602000,8602000,7557000,13212000,197634000,196850000,None,0,0,0,None,None,4672000,8638000,None,183884000,30395000,19262000,None,None,2148000,153489000,None,122000000,None,None,122000000,10827000,None,37270000,-36113000,66345000,383000,2499130
2013-03-31,USD,231009000,28779000,8006000,8006000,4542000,13566000,202230000,201085000,None,0,0,0,None,None,4542000,7207000,None,186134000,31265000,21320000,None,None,2146000,154869000,None,122000000,None,None,122000000,9602000,None,37877000,-37738000,68603000,383000,3235506
2013-06-30,USD,236748000,34110000,9279000,9279000,3542000,17919000,202638000,199210000,None,0,0,0,None,None,3542000,3370000,None,186201000,28279000,16930000,None,None,2596000,157922000,None,121250000,None,None,123846000,8336000,7976000,43108000,-38847000,74697000,383000,3175947
2013-09-30,USD,238497000,35473000,11522000,11522000,3265000,17722000,203024000,201455000,None,0,0,0,None,None,3265000,6229000,None,185949000,34000000,17106000,None,None,1852000,151949000,None,114997000,None,None,116849000,14349000,7116000,44911000,-39090000,76929000,383000,3164967
2013-12-31,USD,242922000,32675000,9526000,9526000,3610000,17693000,210247000,208425000,-13251000,0,0,0,None,1066000,2065000,5456000,None,189784000,30478000,15271000,None,None,1870000,159306000,None,120023000,122171000,None,121893000,12091000,7227000,45428000,-40251000,78616000,383000,2380536
2014-03-31,USD,245646000,33172000,10486000,10486000,2065000,17864000,212474000,210908000,None,0,0,0,None,None,2065000,4822000,None,189870000,33706000,16491000,None,None,1888000,156164000,None,115544000,None,None,117432000,14228000,7316000,47240000,-41297000,81425000,383000,3132372
2014-06-30,USD,251223000,32632000,10317000,10317000,3565000,15859000,218591000,217650000,None,0,0,0,None,None,3565000,6456000,None,192152000,39823000,16545000,None,None,1907000,152329000,None,109310000,None,None,111217000,20457000,7329000,50441000,-41542000,84658000,383000,3119084
2014-09-30,USD,252121000,33430000,9193000,9193000,3507000,16625000,218691000,217453000,None,0,0,0,None,None,3507000,7612000,None,183197000,39444000,17554000,None,None,2832000,143753000,None,96430000,None,None,99262000,18396000,7222000,60039000,-42804000,95457000,383000,3111613
2014-12-31,USD,264900000,43805000,9209000,9209000,21668000,12315000,221095000,220301000,None,0,0,0,None,13000,12000,22281000,None,186640000,38690000,15472000,None,None,2903000,147950000,None,98490000,3073000,None,101393000,18975000,11269000,69612000,-43527000,105662000,383000,2318348
2015-03-31,USD,256629000,36554000,5678000,5678000,18313000,11615000,220075000,219353000,None,0,0,0,None,None,3877000,19261000,None,179892000,30595000,14537000,None,None,2930000,149297000,None,98908000,None,None,101838000,12439000,11276000,68336000,-44807000,105675000,383000,3071984
2015-06-30,USD,247849000,31106000,6053000,6053000,11520000,12345000,216743000,216021000,None,0,0,0,None,None,3724000,12708000,None,172971000,28118000,13762000,None,None,3002000,144853000,None,94125000,None,None,97127000,10775000,10838000,66396000,-44844000,103742000,383000,2313963
2015-09-30,USD,241607000,27427000,5454000,5454000,9277000,11639000,214180000,213576000,None,0,0,0,None,None,3628000,10334000,None,167994000,24723000,11077000,None,None,3030000,143271000,None,91857000,None,None,94887000,10321000,10801000,65678000,-45186000,103087000,383000,2311873
2015-12-31,USD,226795000,24155000,9750000,9750000,0,9543000,202640000,202011000,None,0,0,0,None,None,3513000,815000,None,163894000,22978000,18477000,None,None,3059000,140916000,None,92581000,3066000,None,95640000,1435000,10452000,55730000,-45380000,92878000,383000,2295177
2016-03-31,USD,226795000,24155000,9750000,9750000,4666000,9543000,202640000,205415000,None,0,0,0,None,None,3513000,196000,None,163894000,22978000,11965000,None,None,3059000,140916000,None,98798000,None,None,101857000,7564000,10409000,55730000,-45865000,92878000,383000,2295177
2016-06-30,USD,233163000,29623000,18561000,18561000,3253000,7010000,203540000,203416000,None,0,0,0,None,None,3253000,4052000,None,167830000,25748000,8290000,None,None,3117000,142082000,None,93008000,None,None,96125000,14118000,11232000,56174000,-45889000,93543000,383000,3044762
2016-09-30,USD,213927000,16920000,5397000,5397000,3103000,6480000,197007000,196555000,None,0,0,0,None,None,3103000,4161000,None,144732000,90775000,10106000,None,None,68186000,53957000,None,3143000,None,None,71329000,12109000,11296000,61132000,-45889000,98467000,383000,3047558
