fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,2251233000,None,None,None,None,363936000,338404000,None,-143971000,None,-1147744000,-1297988000,None,None,None,None,577816000,577816000,None,None,None,None,-599446000,None,219207000,None,None,1757681000
2007-12-31,USD,1935306000,None,None,None,None,427556000,520353000,None,-102490000,None,-856137000,-470877000,None,None,None,None,726139000,726139000,None,None,None,None,-754029000,None,293498000,None,None,1471947000
2008-12-31,USD,2498728000,None,None,None,None,548907000,1018980000,None,-364280000,None,-3320686000,1783145000,None,None,None,None,933126000,933126000,None,None,None,None,-123960000,None,49873000,None,None,2144911000
2009-12-31,USD,1173194000,None,None,None,None,566423000,390500000,141104000,1117600000,None,-700412000,-820034000,None,None,None,None,633342000,633342000,None,None,None,None,3716000,None,54665000,-338149000,None,-237178000
2010-12-31,USD,866794000,None,None,None,None,582602000,338684000,-310188000,-231913000,None,-2262365000,691828000,None,None,None,None,457282000,457282000,None,None,None,None,1210553000,None,43041000,-691575000,5558000,206323000
2011-12-31,USD,1031053000,None,None,None,None,590400000,438943000,-274920000,-433696000,None,-661447000,-495022000,None,None,None,None,461518000,461518000,None,None,None,None,8097000,None,49003000,-124761000,-904000,860984000
2012-12-31,USD,1200385000,None,None,None,None,607021000,947608000,148113000,-65655000,None,-203995000,-1146877000,None,None,None,None,466361000,466361000,None,None,None,None,27945000,None,50733000,-147783000,2704000,593126000
2013-12-31,USD,1077949000,None,None,None,None,610208000,1196952000,-103649000,-298074000,None,-839970000,196044000,None,None,None,None,471028000,471028000,None,None,None,None,0,None,47450000,430390000,-3633000,585529000
2014-12-31,USD,1342898000,None,None,None,None,724423000,667982000,-179181000,11326000,None,-1438062000,-359047000,None,None,None,None,475123000,475123000,None,None,None,None,178308000,None,46384000,-459108000,-4897000,778564000
2015-12-31,USD,2168761000,None,None,None,None,700017000,374123000,655489000,1061202000,None,-441696000,-801469000,None,None,None,None,479432000,479432000,None,None,None,None,-66505000,None,45794000,915325000,-10271000,193030000
2016-12-31,USD,1750001000,None,None,None,None,687054000,604840000,-217736000,-132639000,None,-1025118000,-626434000,None,None,None,None,481083000,481083000,None,None,None,None,-5173000,None,56511000,106492000,8043000,900416000
2017-12-31,USD,1055338000,None,None,None,None,727061000,448555000,-329501000,-900946000,None,-918892000,-1242306000,None,None,None,None,485321000,485321000,None,None,None,None,-90304000,None,64176000,-1096857000,9003000,1380571000
2018-12-31,USD,2393952000,None,None,None,None,719637000,982531000,-485433000,-1092101000,None,-1030069000,-908177000,None,None,None,None,485376000,485376000,None,None,None,None,-853997000,None,73422000,455706000,None,2481084000
2019-12-31,USD,2809413000,None,None,None,None,734653000,1477293000,361340000,712645000,None,-1794191000,-880410000,None,None,None,None,492062000,492062000,None,None,None,None,-298541000,None,90359000,134812000,None,1370910000
2020-12-31,USD,2696877000,None,None,None,None,785466000,1543219000,-129290000,284081000,None,-1764294000,285854000,None,None,None,None,491655000,491655000,None,None,None,None,-39499000,None,73853000,1218437000,None,836028000
2021-12-31,USD,6230776000,None,None,None,None,864563000,1621989000,-1392084000,-2307336000,None,-2873852000,-3602879000,None,None,None,None,483469000,483469000,None,None,None,None,-3276088000,None,135775000,-245955000,None,7122370000
2022-12-31,USD,10072000000,None,None,None,None,1062000000,1948000000,501225000,962000000,None,-5702709000,-2511000000,None,None,None,None,534000000,534000000,None,None,None,None,-2763000000,None,137000000,1858482000,None,8079000000
2023-12-31,USD,7112000000,None,None,None,None,1169000000,2214000000,None,-75000000,None,-2496000000,-2593000000,None,None,None,None,515000000,515000000,None,None,None,None,-1554000000,None,130000000,None,None,4913000000
2024-12-31,USD,3979000000,None,None,None,None,1356000000,3173000000,None,518000000,None,-3734000000,-3058000000,None,None,None,None,522000000,522000000,None,None,None,None,-2217000000,None,132000000,None,None,2319000000
2025-12-31,USD,3234000000,None,None,None,None,1480000000,3422000000,None,-366000000,None,-3226000000,-1315000000,None,None,None,None,512000000,512000000,None,None,None,None,-700000000,None,133000000,None,None,2038000000
