fiscalDateEnding,reportedEPS
1996-12-31,0.72
1997-12-31,0.88
1998-12-31,0.77
1999-12-31,0.7
2000-12-31,0.96
2001-12-31,0.34
2002-12-31,0.48
2003-12-31,0.18
2004-12-31,3.51
2005-12-31,4.13
2006-12-31,5.69
2007-12-31,4.95
2008-12-31,6
2009-12-31,-0.95
2010-12-31,0.44
2011-12-31,2.38
2012-12-31,1.78
2013-12-31,1.48
2014-12-31,2.28
2015-12-31,1.74
2016-12-31,2.26
2017-12-31,3.57
2018-12-31,7.64
2019-12-31,4.23
2020-12-31,3.3
2021-12-31,23.52
2022-12-31,28.73
2023-12-31,17.99
2024-12-31,8.41
2025-12-31,7.54
2026-03-31,3.23
