fiscalDateEnding,reportedEPS
1998-12-31,-127.428
1999-12-31,-60.9416
2000-12-31,8.8816
2001-12-31,50.3748
2002-12-31,61.5969
2003-12-31,-76.953
2004-12-31,-67.9011
2006-12-31,-24.2908
2007-12-31,-26.25
2008-12-31,-184.8
2010-12-31,-140.712
2011-12-31,0.8426
2012-12-31,-2.8481
2013-12-31,0.5675
2014-12-31,3.04
2015-12-31,-0.29
2016-12-31,0.01
2017-12-31,-0.87
2018-12-31,-1.42
2019-12-31,-1.29
2020-12-31,-0.08
2021-12-31,0.59
2022-12-31,-0.6
2023-12-31,-0.39
2024-12-31,-0.4911
2025-12-31,0.0134
2026-03-31,0
