fiscalDateEnding,reportedEPS
1996-12-31,0.23
1997-12-31,0.29
1998-12-31,0.38
1999-12-31,0.37
2000-12-31,0.42
2001-12-31,0.5
2002-12-31,0.66
2003-12-31,0.79
2004-12-31,0.78
2005-12-31,0.93
2006-12-31,1.02
2007-12-31,1.29
2008-12-31,1.48
2009-12-31,1.6
2010-12-31,1.8
2011-12-31,1.99
2012-12-31,2.22
2013-12-31,2.48
2014-12-31,2.72
2015-12-31,2.99
2016-12-31,3.29
2017-12-31,3.6
2018-12-31,4.14
2019-12-31,3.51
2020-12-31,2.8942
2021-12-31,4.52
2022-12-31,4.76
2023-12-31,4.5
2024-12-31,4.74
2025-12-31,4.97
