fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,0,0,0,0,0,0,None,0,None,0,0,0,None,0,0,0,None,0,0,0,None,None,0,None,None,0,0,None,None,0,None,0,0,0,0,209000000
2007-12-31,USD,830041000,182583000,24049000,24049000,30263000,91396000,647458000,85436000,None,141160000,141160000,339891000,None,None,28350000,38788000,None,2033389000,355426000,78234000,None,None,35171000,1677963000,None,403159000,None,None,438330000,232843000,None,-1203348000,-678993000,-515756000,100000,166560118
2008-12-31,USD,928877000,168927000,33185000,33185000,17500000,96941000,759950000,82587000,None,112713000,112713000,447372000,None,None,5114000,33687000,None,1938700000,504899000,83381000,None,None,219398000,1433801000,None,450356000,None,None,669754000,202120000,None,-1009823000,-683994000,-243495000,100000,190231703
2009-12-31,USD,996953000,225345000,71527000,71527000,20560000,106157000,771608000,89165000,None,108526000,108526000,490829000,None,None,5445000,42216000,None,1031902000,300279000,101401000,None,None,66660000,731623000,None,527509000,None,None,594169000,130804000,None,-34949000,-683994000,51275000,130000,182165664
2010-12-31,USD,1217090000,240435000,54974000,54974000,21472000,151270000,976655000,93409000,None,200229000,200229000,632668000,None,None,5653000,28538000,None,1331532000,720882000,111995000,None,None,437717000,610650000,None,401826000,None,None,839543000,171170000,None,-114442000,-1106321000,293827000,135000,186394965
2011-12-31,USD,1541106000,453654000,191603000,191603000,25723000,190014000,1087452000,119411000,None,226424000,226424000,709944000,None,None,5066000,66971000,None,1639596000,349650000,167004000,None,None,11108000,1289946000,None,1100332000,None,None,1111440000,161700000,189614000,-98490000,-1471042000,576585000,137000,173325113
2012-12-31,USD,2360336000,390559000,89819000,89819000,61620000,224405000,1969777000,154084000,None,520935000,520935000,1247459000,None,None,4883000,71452000,None,2104745000,585350000,109667000,None,None,195263000,1519395000,None,1266162000,None,None,1461425000,189382000,119472000,255591000,-1605376000,905727000,137000,171709521
2013-12-31,USD,2504451000,474845000,165801000,165801000,72526000,225893000,2029606000,319318000,None,447618000,447618000,1181681000,None,None,3911000,79240000,None,1956862000,431179000,80974000,None,None,4448000,1525683000,None,1271439000,None,None,1275887000,119176000,55640000,547589000,-1864967000,1254107000,137000,172276363
2014-12-31,USD,2345330000,384483000,39359000,39359000,41851000,286180000,1960847000,302273000,None,406476000,406476000,1207146000,None,8487000,3801000,55143000,None,2134287000,771270000,87432000,None,None,336058000,1363017000,None,1100874000,170000000,None,1436932000,95188000,59603000,211043000,-2533764000,1654149000,137000,169132426
2015-12-31,USD,5615927000,604569000,138348000,138348000,40741000,299600000,5011358000,418168000,None,1245100000,1245100000,2753000000,None,8500000,3600000,163100000,None,4243916000,1479300000,93300000,None,None,874800000,2764659000,None,2268600000,3145700000,None,3145700000,170300000,75050000,1372011000,-2571190000,2161726000,137000,168451346
