fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,-742675,None,None,None,None,330706,8514,None,None,None,166873,426303,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2596519
2007-12-31,USD,-1434681,None,None,None,None,1566804,182384,None,None,None,-182384,2095988,None,None,None,None,None,None,None,None,None,None,-200000,None,None,None,None,-4223449
2008-12-31,USD,-1248318,None,None,None,None,15757,48202,None,None,None,80322,776770,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4340607
2009-12-31,USD,-1107975,None,None,None,None,16972,108132,None,None,None,-108132,1587872,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2721871
2010-12-31,USD,-1436681,None,None,None,None,30166,108441,None,None,None,-108441,2039000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3713232
2011-12-31,USD,-1682371,None,None,None,None,35394,111672,None,None,None,-111672,1200000,None,None,None,None,None,None,None,None,None,None,None,None,882640,None,None,-3482622
2012-12-31,USD,-2368462,None,None,None,None,79217,348882,None,None,None,-348882,5294399,None,None,None,None,None,None,None,None,None,None,None,None,1816430,None,None,-4556538
2013-12-31,USD,-2838030,None,None,None,None,126773,179153,None,None,None,-179153,2351008,None,None,None,None,None,None,None,None,None,None,72508,None,674897,-666175,None,-3912326
2014-12-31,USD,-3140203,None,None,None,None,151183,294539,None,None,None,-294539,4329978,None,None,None,None,None,None,None,None,None,None,3293830,None,824726,895236,None,-4409797
2015-12-31,USD,-3440755,None,None,None,None,179907,309480,0,0,None,-309480,4315000,None,None,None,None,0,0,None,None,None,None,4315000,None,1339692,564765,0,-4845432
2016-12-31,USD,-3153292,None,None,None,None,195610,193259,0,0,None,-173759,1553190,None,None,None,None,0,0,None,None,None,None,0,None,436228,-1773861,0,-4407208
2017-12-31,USD,-4409696,None,None,None,None,325946,265532,0,0,None,-265532,6200711,None,None,None,None,0,0,None,None,None,None,6224560,None,794738,1525483,0,-5749382
2018-12-31,USD,-4400965,None,None,None,None,465795,1434863,0,0,None,-1432363,4525626,None,None,None,None,0,0,None,None,None,None,5025040,None,387688,-1307702,0,-5772958
2019-12-31,USD,-4765845,None,None,None,None,698694,305670,None,None,None,-305670,5133234,None,None,None,None,None,None,None,None,None,None,5638960,None,600727,61719,None,-6726967
2020-12-31,USD,-4873863,None,None,None,None,784419,217984,None,None,None,-217984,6162093,None,None,None,None,None,None,None,None,None,None,1658442,None,539414,1070246,None,-6715564
2021-12-31,USD,-10304005,None,None,None,None,1045527,1116179,None,None,None,-1116179,31546206,None,None,None,None,None,None,None,None,None,None,2379225,None,1022985,20126022,None,-18631381
2022-12-31,USD,-10531701,None,None,None,None,1223400,1567602,None,None,None,-2209722,13410962,None,None,None,None,None,None,None,None,None,None,653895,None,5813628,669539,None,-17230480
2023-12-31,USD,-12236024,None,None,None,None,1303976,3599911,None,None,None,-2957201,22523161,None,None,None,None,None,None,None,None,None,None,None,None,6459387,None,None,-21038032
2024-12-31,USD,-15550515,None,None,None,None,1875247,2697899,None,None,None,-2697899,14484291,None,None,None,None,None,None,None,None,None,None,None,None,4440003,None,None,-22535041
2025-12-31,USD,-13749186,None,None,None,None,2108722,1331773,None,None,None,-1817202,56915778,None,None,None,None,None,None,None,None,None,None,None,None,551466,None,None,-20313797
