fiscalDateEnding,reportedEPS
1996-12-31,2.93
1997-12-31,2.95
1998-12-31,3.04
1999-12-31,3.13
2000-12-31,3.14
2001-12-31,3.21
2002-12-31,3.13
2003-12-31,2.82
2004-12-31,2.63
2005-12-31,2.99
2006-12-31,2.95
2007-12-31,3.46
2008-12-31,2.99
2009-12-31,3.09
2010-12-31,3.45
2011-12-31,3.62
2012-12-31,3.75
2013-12-31,3.8
2014-12-31,3.88
2015-12-31,4.07
2016-12-31,3.96
2017-12-31,4.12
2018-12-31,4.33
2019-12-31,4.38
2020-12-31,4.18
2021-12-31,4.38
2022-12-31,4.55
2023-12-31,5.06
2024-12-31,5.4
2025-12-31,5.73
