fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-23,0.78,0.82,-0.04,-4.878,pre-market
1996-06-30,1996-07-23,0.28,0.3,-0.02,-6.6667,pre-market
1996-09-30,1996-10-22,1.38,1.25,0.13,10.4,pre-market
1996-12-31,1997-01-28,0.49,0.44,0.05,11.3636,pre-market
1997-03-31,1997-04-22,0.69,0.78,-0.09,-11.5385,pre-market
1997-06-30,1997-07-22,0.18,0.27,-0.09,-33.3333,pre-market
1997-09-30,1997-10-28,1.49,1.44,0.05,3.4722,pre-market
1997-12-31,1998-01-27,0.59,0.51,0.08,15.6863,pre-market
1998-03-31,1998-04-28,0.73,0.72,0.01,1.3889,pre-market
1998-06-30,1998-07-28,0.26,0.25,0.01,4,pre-market
1998-09-30,1998-10-27,1.49,1.45,0.04,2.7586,pre-market
1998-12-31,1999-01-26,0.56,0.56,0,0,pre-market
1999-03-31,1999-04-27,0.76,0.75,0.01,1.3333,pre-market
1999-06-30,1999-07-27,0.3,0.29,0.01,3.4483,pre-market
1999-09-30,1999-10-15,1.5,1.51,-0.01,-0.6623,pre-market
1999-12-31,2000-01-20,0.57,0.57,0,0,pre-market
2000-03-31,2000-04-20,0.88,0.85,0.03,3.5294,pre-market
2000-06-30,2000-07-20,0.33,0.32,0.01,3.125,pre-market
2000-09-30,2000-10-19,1.4,1.44,-0.04,-2.7778,pre-market
2000-12-31,2001-01-18,0.53,0.52,0.01,1.9231,pre-market
2001-03-31,2001-04-19,0.84,0.93,-0.09,-9.6774,pre-market
2001-06-30,2001-07-19,0.48,0.4,0.08,20,pre-market
2001-09-30,2001-10-18,1.3,1.4,-0.1,-7.1429,pre-market
2001-12-31,2002-01-17,0.59,0.56,0.03,5.3571,pre-market
2002-03-31,2002-04-18,0.78,0.8,-0.02,-2.5,pre-market
2002-06-30,2002-07-18,0.46,0.49,-0.03,-6.1224,pre-market
2002-09-30,2002-10-17,1.33,1.31,0.02,1.5267,pre-market
2002-12-31,2003-01-16,0.56,0.57,-0.01,-1.7544,pre-market
2003-03-31,2003-04-17,0.72,0.74,-0.02,-2.7027,pre-market
2003-06-30,2003-07-17,0.29,0.38,-0.09,-23.6842,pre-market
2003-09-30,2003-10-16,1.16,1.22,-0.06,-4.918,pre-market
2003-12-31,2004-01-22,0.65,0.61,0.04,6.5574,pre-market
2004-03-31,2004-04-22,0.68,0.68,0,0,pre-market
2004-06-30,2004-07-22,0.37,0.26,0.11,42.3077,pre-market
2004-09-30,2004-10-21,1.09,1.06,0.03,2.8302,pre-market
2004-12-31,2005-01-27,0.49,0.52,-0.03,-5.7692,pre-market
2005-03-31,2005-04-21,0.75,0.71,0.04,5.6338,pre-market
2005-06-30,2005-07-21,0.48,0.38,0.1,26.3158,pre-market
2005-09-30,2005-10-20,1.17,1.21,-0.04,-3.3058,pre-market
2005-12-31,2006-01-26,0.59,0.53,0.06,11.3208,pre-market
2006-03-31,2006-05-03,0.74,0.79,-0.05,-6.3291,pre-market
2006-06-30,2006-08-02,0.51,0.49,0.02,4.0816,pre-market
2006-09-30,2006-11-02,0.92,1.06,-0.14,-13.2075,pre-market
2006-12-31,2007-01-19,0.78,0.61,0.17,27.8689,pre-market
2007-03-31,2007-05-10,1.03,0.82,0.21,25.6098,pre-market
2007-06-30,2007-08-02,0.57,0.51,0.06,11.7647,pre-market
2007-09-30,2007-11-01,1.15,1.06,0.09,8.4906,pre-market
2007-12-31,2008-01-24,0.71,0.61,0.1,16.3934,pre-market
2008-03-31,2008-05-02,0.87,0.99,-0.12,-12.1212,pre-market
2008-06-30,2008-08-07,0.42,0.5,-0.08,-16,pre-market
2008-09-30,2008-11-07,0.98,1,-0.02,-2,pre-market
2008-12-31,2009-01-22,0.72,0.68,0.04,5.8824,pre-market
2009-03-31,2009-05-01,0.78,0.86,-0.08,-9.3023,pre-market
2009-06-30,2009-08-04,0.48,0.49,-0.01,-2.0408,pre-market
2009-09-30,2009-11-02,1.16,1.04,0.12,11.5385,pre-market
2009-12-31,2010-01-21,0.67,0.76,-0.09,-11.8421,pre-market
2010-03-31,2010-05-06,0.93,0.81,0.12,14.8148,pre-market
2010-06-30,2010-08-05,0.51,0.5,0.01,2,pre-market
2010-09-30,2010-11-01,1.32,1.22,0.1,8.1967,pre-market
2010-12-31,2011-01-20,0.69,0.7,-0.01,-1.4286,pre-market
2011-03-31,2011-05-05,0.98,1,-0.02,-2,pre-market
2011-06-30,2011-08-04,0.57,0.53,0.04,7.5472,pre-market
2011-09-30,2011-11-03,1.33,1.33,0,0,pre-market
2011-12-31,2012-01-19,0.74,0.72,0.02,2.7778,pre-market
2012-03-31,2012-05-03,1.01,1.04,-0.03,-2.8846,pre-market
2012-06-30,2012-08-02,0.61,0.59,0.02,3.3898,pre-market
2012-09-30,2012-11-05,1.44,1.38,0.06,4.3478,pre-market
2012-12-31,2013-01-31,0.69,0.73,-0.04,-5.4795,pre-market
2013-03-31,2013-05-02,1.08,1.05,0.03,2.8571,pre-market
