fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,37201000,1265709000,1228508000,1228508000,-37936000,75100000,0,75137000,None,None,None,9165000,None,None,None,34744000,-47101000,-15147000,None,0,None,-37936000,-3192000,-31954000
2006-06-30,USD,42696000,1287646000,1244950000,1244950000,-26737000,69400000,0,69433000,None,None,None,11237000,None,None,None,34960000,-37974000,-17501000,None,0,None,-26737000,8223000,-20473000
2006-09-30,USD,99303000,1338398000,1239095000,1239095000,21477000,77826000,0,77826000,None,None,None,8138000,None,None,None,35081000,12118000,19601000,None,0,None,21477000,56558000,-7483000
2006-12-31,USD,65526000,1337132000,1271606000,1271606000,-2906000,67100000,0,68432000,None,None,None,11594000,None,None,None,32697000,-14500000,-5764000,None,0,None,-2906000,29791000,-8736000
2007-03-31,USD,84049000,1987185000,1903136000,1903136000,-10674000,95641000,0,94723000,None,None,None,48418000,None,None,None,54976000,-58493000,-19426000,None,0,None,-10674000,44302000,-40077000
2007-06-30,USD,234825000,2104499000,1869674000,1869674000,136896000,98461000,0,97929000,None,None,None,34985000,None,None,None,58005000,99945000,36668000,None,0,None,136896000,194901000,62641000
2007-09-30,USD,206831000,2149116000,1942285000,1942285000,110364000,95700000,0,96467000,None,None,None,43064000,None,None,None,59225000,67300000,34112000,None,0,None,110364000,169589000,33188000
2007-12-31,USD,107756000,2093211000,1985455000,1985455000,2409000,104400000,0,105347000,None,None,None,26964000,None,None,None,55923000,-24555000,7774000,None,0,None,2409000,58332000,-32329000
2008-03-31,USD,-23379000,2100794000,2124173000,2124173000,-143629000,102600000,0,120250000,None,None,None,32170000,None,None,None,60373000,-175799000,-64295000,None,0,None,-125938000,-65565000,-111448000
2008-06-30,USD,53211000,2207476000,2154265000,2154265000,-42531000,92300000,0,95742000,None,None,None,37715000,None,None,None,60506000,-76795000,-28451000,None,0,None,-39080000,21426000,-52781000
2008-09-30,USD,-83382000,1876991000,1960373000,1960373000,-178241000,77300000,0,92437000,None,None,None,39569000,None,None,None,49464000,-229078000,278000,None,0,None,-178241000,-128777000,-229356000
2008-12-31,USD,-83382000,1876991000,1960373000,1960373000,-178241000,77316000,0,94859000,None,None,None,39569000,None,None,None,60158000,-229089000,278000,None,0,None,-189520000,-129362000,-228780000
2009-03-31,USD,97724000,1698102000,1600378000,1600378000,20280000,78400000,0,77444000,None,None,None,46444000,None,None,None,60513000,-56443000,2347000,None,0,None,-9999000,50514000,-58765000
2009-06-30,USD,183414000,1776813000,1593399000,1593399000,108596000,74800000,0,74818000,None,None,None,38843000,None,None,None,57161000,53794000,555000,None,0,None,92637000,149798000,53239000
2009-09-30,USD,172174000,1736149000,1563975000,1563975000,116665000,55500000,0,55509000,None,None,None,37074000,None,None,None,58173000,57958000,-24766000,None,0,None,95032000,153205000,82724000
2009-12-31,USD,82584000,1602734000,1520150000,1520150000,7589000,76400000,None,74995000,None,None,None,44673000,None,None,None,56705000,-68446000,-102371000,None,None,None,-23773000,32932000,33613000
2010-03-31,USD,52019000,1642918000,1590899000,1590899000,-32401000,48600000,0,84420000,None,None,None,28420000,None,None,None,57768000,-78668000,-33304000,None,0,None,-50248000,7520000,-45547000
2010-06-30,USD,132491000,1707568000,1575077000,1575077000,51891000,63700000,0,80600000,None,None,None,26115000,None,None,None,59705000,33085000,-1503000,None,0,None,59200000,118905000,32918000
2010-09-30,USD,157294000,1719850000,1562556000,1562556000,113204000,45100000,0,44090000,None,None,None,26492000,None,None,None,57924000,89034000,30512000,None,0,None,115526000,173450000,57926000
2010-12-31,USD,119189000,1811293000,1692104000,1692104000,52733000,52100000,0,66456000,None,None,None,24526000,None,None,None,55648000,23037000,-19543000,None,0,None,47563000,103211000,41844000
2011-03-31,USD,-53110000,1892476000,1945586000,1945586000,-106776000,53200000,0,53666000,None,None,None,27507000,None,None,None,50852000,-129767000,-9872000,None,0,None,-102260000,-51408000,-120760000
2011-06-30,USD,-46228000,1922690000,1968918000,1968918000,-98706000,51600000,0,52478000,None,None,None,27426000,None,1670000,None,52223000,-124462000,3470000,None,-127932000,None,-97036000,-44813000,-128141000
2011-09-30,USD,-62387000,1891224000,1953611000,1953611000,-125056000,51200000,0,62669000,None,None,None,27930000,None,-9874000,None,53631000,-162860000,-60000,None,-162800000,None,-134930000,-81299000,-162516000
