fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2025-06-30,2025-07-31,0.0256,None,0,None,pre-market
2025-09-30,2025-10-31,0.0429,None,0,None,pre-market
2025-12-31,2026-01-31,0.0372,None,0,None,pre-market
