fiscalDateEnding,reportedEPS
1996-12-31,0.64
1997-12-31,0.71
1998-12-31,0.64
1999-12-31,0.35
2000-12-31,0.45
2001-12-31,0.47
2002-12-31,0.48
2003-12-31,0.42
2004-12-31,0.2205
2005-12-31,0.0683
2006-12-31,0.6
2007-12-31,1.39
2008-12-31,2.58
2009-12-31,2.53
2010-12-31,2.29
2011-12-31,2.55
2012-12-31,2.83
2013-12-31,3.42
2014-12-31,3.74
2015-12-31,3.08
2016-12-31,2.27
2017-12-31,1.34
2018-12-31,1.75
2019-12-31,2.2
2020-12-31,1.77
2021-12-31,1.39
2022-12-31,1.09
2023-12-31,2.1
2024-12-31,2.7
2025-12-31,3.54
2026-03-31,0.85
