fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,154156000,None,None,None,None,5442000,6903000,None,-31554000,None,-5821000,1954000,None,None,None,None,1895000,1895000,None,None,None,None,None,None,2130000,None,None,128733000
2007-12-31,USD,41398000,None,None,None,None,3910000,6073000,None,54875000,None,-6062000,-50320000,None,None,None,None,2938000,2938000,None,None,None,None,-50000000,None,2804000,None,None,26468000
2008-12-31,USD,-22829000,None,None,None,None,4380000,6991000,None,18193000,None,-42410000,-2611000,None,None,None,None,2854000,2854000,None,None,None,None,None,None,2852000,None,None,4614000
2009-12-31,USD,22864000,None,None,None,None,5658000,4314000,None,-18314000,None,-51284000,-2757000,None,None,None,None,2866000,2866000,None,None,None,None,None,None,1829000,None,None,4784000
2010-12-31,USD,-42071000,None,None,None,None,7015000,1431000,None,-13482000,None,6908000,-1072000,None,None,None,None,716000,716000,None,None,None,None,-240000,None,1675000,None,None,-12862000
2011-12-31,USD,29969000,None,None,None,None,8821000,1830000,-5841000,-7945000,None,10193000,-72000,None,None,None,None,716000,716000,None,None,None,None,-88000,None,2189000,40090000,None,4939000
2012-12-31,USD,52999000,None,None,None,None,8398000,9085000,-2862000,-700000,None,-53422000,-2938000,None,None,None,None,2875000,2875000,None,None,None,None,-63000,None,1703000,-3361000,None,19095000
2013-12-31,USD,32243000,None,None,None,None,10077000,17317000,8953000,-9500000,None,-619000,15373000,None,None,None,None,2889000,2889000,None,None,None,None,-98000,None,2289000,46997000,None,-19295000
2014-12-31,USD,-6026000,None,None,None,None,10069000,11802000,-52000,591000,None,-3206000,-22742000,None,None,None,None,2896000,2896000,None,None,None,None,-225000,None,2084000,-31974000,None,5904000
2015-12-31,USD,-65685000,None,None,None,None,10028000,25423000,-38398000,-36927000,None,35732000,-511000,None,None,None,None,4419000,4419000,None,None,None,None,-1052000,None,2183000,-30464000,None,31805000
2016-12-31,USD,215000,None,None,None,None,9736000,13846000,15911000,17056000,None,14083000,-4616000,None,None,None,None,4455000,4455000,None,None,None,None,-78000,None,1149000,9682000,None,12324000
2017-12-31,USD,40341000,None,None,None,None,9366000,967000,16216000,50639000,None,-41929000,-3374000,None,None,None,None,3351000,3351000,None,None,None,None,-23000,None,1162000,-4962000,None,-22562000
2018-12-31,USD,-31644000,None,None,None,None,12017000,39532000,-10637000,-16311000,None,-10946000,-128000,None,None,None,None,0,0,None,None,None,None,-118000,None,3198000,-42718000,None,-40581000
2019-12-31,USD,-18979000,None,None,None,None,22923000,5573000,11227000,40649000,None,30954000,9212000,None,None,None,None,None,None,None,None,None,None,-59000,None,1225000,21187000,None,-75238000
2020-12-31,USD,-58905000,None,None,None,None,9202000,9849000,-6892000,-17942000,None,-6092000,52787000,None,None,None,None,None,None,None,None,None,None,-9000,None,1034000,-12210000,None,-86098000
2021-12-31,USD,-55397000,None,None,None,None,4304000,2290000,None,-12369000,None,-1675000,29265000,None,None,None,None,57000,57000,None,None,None,None,-12000,None,2977000,None,None,-41447000
2022-12-31,USD,11503000,None,None,None,None,4135000,7816000,-58000,-8476000,None,-7816000,7985000,None,None,None,None,77000,77000,None,None,None,None,-57000,None,2106000,11672000,None,-38847000
2023-12-31,USD,4769000,None,None,None,None,4606000,12722000,None,-60912000,None,-4366000,2245000,None,None,None,None,0,0,None,None,None,None,-106000,None,1240000,None,None,-23589000
2024-12-31,USD,44933000,None,None,None,None,5763000,5019000,None,54962000,None,-5019000,-36024000,None,None,None,None,27863000,27863000,None,None,None,None,-85412000,None,3110000,None,None,-75817000
2025-12-31,USD,34776000,None,None,None,None,6209000,3376000,None,2799000,None,-9140000,-5791000,None,None,None,None,0,0,None,None,None,None,0,None,3630000,None,None,38104000
