date,dividend
2005-09-08,0.03
2005-11-22,0.03
2006-02-16,0.03
2006-05-22,0.03
2006-08-24,0.03
2006-11-21,0.06
2007-02-21,0.06
2007-05-23,0.06
2007-08-08,0.06
2007-11-20,0.06
2008-02-20,0.06
2008-05-21,0.06
2008-08-20,0.06
2008-11-19,0.06
2009-02-18,0.06
2009-05-20,0.06
2009-08-25,0.06
2009-11-19,0.06
2010-02-18,0.06
2012-02-23,0.06
2012-05-23,0.06
2012-08-22,0.06
2012-11-20,0.06
2013-02-20,0.06
2013-05-22,0.06
2013-08-21,0.06
2013-11-20,0.06
2014-02-19,0.06
2014-05-21,0.06
2014-08-20,0.06
2014-11-19,0.06
2015-02-17,0.09
2015-05-19,0.09
2015-08-18,0.09
2015-11-17,0.09
2016-02-16,0.09
2016-05-17,0.09
2016-08-16,0.09
2016-11-15,0.09
2017-02-14,0.09
2017-05-16,0.09
2017-08-15,0.09
