fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-01-31,USD,2070031000,868424000,314498000,314498000,9493000,132221000,1201607000,165116000,None,879684000,879684000,744114000,None,None,199787000,212425000,None,900174000,794214000,146477000,None,None,None,105960000,None,None,None,None,None,171775000,None,1169857000,-268800000,171559000,1427000,146969000
2006-04-30,USD,2131760000,940437000,294931000,294931000,-2569000,186548000,1191323000,166805000,None,124021000,124021000,735175000,None,None,239609000,221918000,None,933285000,818687000,169006000,None,None,457000,114598000,None,None,None,None,None,171775000,None,1198475000,-250251000,168774000,1438000,146010000
2006-07-31,USD,2065381000,781225000,269717000,269717000,-106527000,157129000,1284156000,164278000,None,113595000,113595000,744493000,None,None,241557000,219349000,None,908842000,787859000,195279000,None,None,8259000,120983000,None,None,None,None,None,172232000,None,1156539000,-315402000,175667000,1404000,143964000
2006-10-31,USD,2157822000,894490000,330759000,330759000,43824000,165122000,1263332000,140660000,None,106144000,106144000,735643000,None,None,241963000,112822000,None,994655000,871096000,15005000,None,None,27376000,123559000,None,None,None,None,None,219144000,None,1163167000,-312753000,170743000,1406000,143964000
2007-01-31,USD,2275764000,1023991000,377156000,377156000,5072000,182568000,1251773000,139585000,None,92899000,92899000,735132000,None,None,302549000,156646000,None,1007904000,874958000,6808000,None,None,153879000,132946000,None,None,None,None,None,161299000,None,1267860000,-248304000,192838000,1443000,148113000
2007-04-30,USD,2351004000,1121097000,461074000,461074000,-16547000,208389000,1229907000,141044000,None,81130000,81130000,736799000,None,None,306463000,145171000,None,1037380000,897443000,6595000,None,None,5617000,139937000,None,None,None,None,None,166561000,None,1313624000,-255831000,226606000,1447000,149783000
2007-07-31,USD,2455046000,1206467000,435854000,435854000,18622000,248452000,1248579000,128739000,None,79807000,79807000,752955000,None,None,358368000,145171000,None,1137091000,989016000,8303000,None,None,247465000,148075000,None,None,None,None,None,223711000,None,1317955000,-292322000,249097000,1436000,149709000
2007-10-31,USD,2617337000,1327539000,579327000,579327000,20015000,166425000,1289798000,131866000,None,78792000,78792000,767087000,None,None,405126000,156646000,None,1180944000,1031076000,11611000,None,None,30295000,149868000,None,None,None,None,None,234598000,None,1436393000,-234918000,263977000,1464000,149709000
2008-01-31,USD,2464871000,1221502000,428055000,428055000,1788000,182738000,1243369000,128578000,None,67173000,67173000,768848000,None,None,432260000,176661000,None,1024945000,710555000,6964000,None,None,267511000,314390000,None,None,None,None,None,442170000,None,1439926000,-302435000,313413000,1437000,150683000
2008-04-30,USD,2430159000,1216897000,574889000,574889000,6233000,214717000,1213262000,127223000,None,54778000,54778000,765576000,None,None,242609000,178449000,None,995333000,709104000,8506000,None,None,3861000,286229000,None,None,None,None,None,168240000,None,1434826000,-348332000,342424000,1417000,145271000
2008-07-31,USD,2658857000,1254171000,545489000,545489000,-2444000,194846000,1404686000,130511000,None,123972000,123972000,896574000,None,None,331598000,184682000,None,1128453000,846097000,240676000,None,None,176624000,282356000,None,None,None,None,None,178520000,None,1530404000,-323885000,395378000,1428000,147486000
2008-10-31,USD,2742478000,1322290000,577632000,577632000,-2896000,197224000,1420188000,145087000,None,114760000,114760000,899640000,None,None,373669000,176661000,None,1214107000,908983000,23168000,None,None,279201000,305124000,None,None,None,None,None,266601000,None,1528371000,-342856000,434057000,1418000,147486000
2009-01-31,USD,2636658000,1221367000,470165000,470165000,136533000,199617000,1415291000,141152000,None,109870000,109870000,917794000,None,None,372116000,42936000,None,1032543000,739346000,7271000,None,None,96365000,293197000,None,None,None,None,None,281097000,None,1604115000,-337892000,485175000,1420000,142612000
2009-04-30,USD,2696051000,1294997000,506399000,506399000,131290000,236766000,1401054000,136799000,None,99343000,99343000,917287000,None,None,370448000,50094000,None,1002105000,726098000,176233000,None,None,175476000,276007000,None,None,None,None,None,184732000,None,1693946000,-291129000,522129000,1441000,145421000
2009-07-31,USD,2877744000,1448957000,622281000,622281000,136073000,180851000,1428787000,144928000,None,102676000,102676000,933560000,None,None,460258000,49494000,None,1114826000,816092000,221249000,None,None,3795000,298734000,None,None,None,None,None,9256000,None,1762918000,-287305000,568639000,1442000,146063000
2009-10-31,USD,2938854000,1463800000,701613000,701613000,73453000,178201000,1475054000,146910000,None,96810000,96810000,932691000,None,None,466713000,43820000,None,1094688000,814593000,10136000,None,None,237416000,280095000,None,None,None,None,None,244959000,None,1844166000,-228618000,574980000,1469000,146063000
2010-01-31,USD,2909765000,1398521000,626490000,626490000,4606000,184299000,1511244000,143371000,None,89538000,89538000,934226000,None,None,465853000,117273000,None,939022000,723184000,182159000,None,None,216877000,215838000,None,None,None,None,None,250467000,None,1970743000,-236935000,705216000,1465000,150788000
2010-04-30,USD,3005336000,1379894000,669431000,669431000,-6387000,185948000,1625442000,140630000,None,119806000,119806000,998910000,None,None,409023000,121879000,None,947175000,720597000,186802000,None,None,5566000,226578000,None,None,None,None,None,33590000,None,2058161000,-165266000,725102000,1498000,152482000
2010-07-31,USD,3114649000,1495974000,883441000,883441000,-4493000,175150000,1618675000,139102000,None,118061000,118061000,1002531000,None,None,326384000,115492000,None,1064839000,837054000,240407000,None,None,25288000,227785000,None,0,None,None,None,28024000,None,2049810000,-213637000,758727000,1475000,151106000
