fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-01-31,USD,204900000,260189000,55289000,55289000,-346000,30804000,87604000,205246000,None,None,None,3745000,None,None,None,29637000,3026000,1329000,None,None,None,454000,30091000,1697000
2006-04-30,USD,218924000,274779000,55855000,55855000,8111000,26661000,91296000,210813000,None,None,None,6669000,None,None,None,28337000,9143000,3768000,None,None,None,8111000,36448000,5375000
2006-07-31,USD,221763000,277208000,55445000,55445000,13153000,26692000,93972000,208610000,None,None,None,1282000,None,None,None,27572000,15574000,8024000,None,None,None,13153000,40725000,7550000
2006-10-31,USD,226572000,283384000,56812000,56812000,11434000,219265000,95518000,215138000,None,None,None,11696000,None,None,None,28944000,15976000,5856000,None,None,None,11434000,40378000,10120000
2007-01-31,USD,241835000,300210000,58375000,58375000,19822000,29677000,95884000,222013000,None,None,None,19115000,None,None,None,27179000,27756000,4399000,None,None,None,19822000,47001000,23357000
2007-04-30,USD,237511000,292928000,55417000,55417000,37348000,22551000,91956000,200163000,None,None,None,10959000,None,None,None,25497000,57016000,15751000,None,None,None,37348000,62845000,41265000
2007-07-31,USD,245707000,304098000,58391000,58391000,22998000,24177000,94365000,222709000,None,None,None,33439000,None,None,None,25168000,33827000,8972000,None,None,None,25098000,50266000,24855000
2007-10-31,USD,253151000,315233000,62082000,62082000,37876000,232242000,97016000,215275000,None,None,None,63513000,None,None,None,27523000,47200000,6186000,None,None,None,38976000,66499000,41014000
2008-01-31,USD,254155000,315465000,61310000,61310000,53839000,23841000,92514000,200316000,None,None,None,9094000,None,None,None,25333000,60169000,13724000,None,None,None,53839000,79172000,46445000
2008-04-30,USD,260861000,324553000,63692000,63692000,49937000,26171000,95275000,210924000,None,None,None,5810000,None,None,None,24911000,50088000,10701000,None,None,None,49937000,74848000,39387000
2008-07-31,USD,277102000,344128000,67026000,67026000,50032000,26512000,104394000,227070000,None,None,None,4801000,None,None,None,23291000,52979000,-4770000,None,None,None,50032000,73323000,57749000
2008-10-31,USD,285937000,352805000,66868000,66868000,65304000,216905000,102564000,220633000,None,None,None,10103000,None,None,None,23608000,55720000,9323000,None,None,None,65304000,88912000,46397000
2009-01-31,USD,274331000,339755000,65424000,65424000,67572000,27182000,98407000,206759000,None,None,None,40379000,None,None,None,25418000,69671000,17242000,None,None,None,67572000,92990000,52429000
2009-04-30,USD,271816000,336835000,65019000,65019000,54668000,28691000,102996000,217148000,None,None,None,555000,None,None,None,24310000,65113000,16825000,None,None,None,54668000,78978000,48288000
2009-07-31,USD,275142000,345177000,70035000,70035000,61089000,27735000,104989000,214053000,None,None,None,18108000,None,None,None,24853000,66473000,19037000,None,None,None,61089000,85942000,47436000
2009-10-31,USD,265106000,338278000,73172000,73172000,24922000,35492000,115316000,240184000,None,None,None,21716000,None,None,None,26872000,31813000,12285000,None,None,None,24922000,51794000,19528000
2010-01-31,USD,264586000,330167000,65581000,65581000,55092000,25853000,101232000,209494000,None,None,None,22570000,None,None,None,25652000,57342000,-75444000,None,None,None,55092000,80744000,132786000
2010-04-30,USD,269079000,338106000,69027000,69027000,44968000,28713000,113050000,224111000,None,None,None,2772000,None,None,None,24566000,53873000,14324000,None,None,None,44968000,69534000,39549000
2010-07-31,USD,270186000,336929000,66743000,66743000,50793000,27371000,105649000,219393000,None,None,None,16308000,None,None,None,21554000,47747000,8420000,None,None,None,50793000,72347000,39327000
2010-10-31,USD,295716000,375459000,79743000,79743000,33257000,32950000,129298000,262459000,None,None,None,41650000,None,None,None,29429000,39696000,14295000,None,None,None,33257000,62686000,25401000
2011-01-31,USD,280339000,364644000,84305000,84305000,46662000,29865000,120740000,233677000,None,None,None,17423000,None,None,None,31676000,52332000,4106000,None,None,None,46662000,78338000,48226000
2011-04-30,USD,307642000,393670000,86028000,86028000,51685000,29470000,123169000,255957000,None,None,None,11340000,None,None,None,33322000,57259000,-23855000,None,None,None,51685000,85007000,81114000
2011-07-31,USD,302063000,386795000,84732000,84732000,58179000,27052000,122547000,243884000,None,None,None,10467000,None,None,None,31961000,55967000,3885000,None,None,None,58179000,90140000,52082000
2011-10-31,USD,305149000,390534000,85385000,85385000,56317000,26373000,125415000,248832000,None,None,None,39230000,None,None,None,31591000,53555000,13613000,None,None,None,56317000,87908000,39942000
2012-01-31,USD,335642000,425496000,89854000,89854000,70003000,33839000,132875000,265639000,None,None,None,17000,None,None,None,31965000,73829000,17135000,None,None,None,73846000,105811000,56694000
2012-04-30,USD,332055000,432561000,100506000,100506000,17136000,49948000,151230000,314919000,None,None,None,710000,None,None,None,42897000,23489000,2518000,None,None,None,24199000,67096000,20971000
2012-07-31,USD,343958000,443747000,99789000,99789000,63395000,31769000,143955000,280563000,None,None,None,736000,None,None,None,40214000,61085000,-14571000,None,None,None,61821000,102035000,75656000
2012-10-31,USD,351689000,454213000,102524000,102524000,39490000,41903000,153568000,312199000,None,None,None,14410000,None,None,None,41764000,42732000,13651000,None,None,None,52592000,94356000,29081000
2013-01-31,USD,364074000,475137000,111063000,111063000,60981000,37938000,157510000,303093000,None,None,None,464000,None,None,None,47064000,71730000,1808000,None,None,None,72194000,119258000,69922000
