fiscalDateEnding,reportedEPS
1996-10-31,0.64
1997-10-31,0.77
1998-10-31,1.09
2000-10-31,1.99
2001-10-31,0.5325
2002-10-31,1.09
2003-10-31,1.59
2004-10-31,1.02
2005-10-31,0.39
2006-10-31,0.77
2007-10-31,1.37
2008-10-31,1.72
2009-10-31,1.75
2010-10-31,1.6
2011-10-31,1.8
2012-10-31,2.11
2013-10-31,2.44
2014-10-31,2.53
2015-10-31,2.78
2016-10-31,3.02
2017-10-31,3.43
2018-10-31,3.91
2019-10-31,4.57
2020-10-31,5.55
2021-10-31,6.85
2022-10-31,8.91
2023-10-31,11.21
2024-10-31,13.39
2025-10-31,12.99
2026-01-31,3.77
