fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,127521000,None,None,None,None,101312000,109252000,None,11077000,None,-112137000,-79205000,None,None,None,None,63957000,63957000,None,None,None,None,290000000,None,None,None,None,-3604000
2006-03-31,USD,343888000,None,None,None,None,102159000,135898000,None,-1224000,None,-237253000,39957000,None,None,None,None,31753000,31753000,None,None,None,None,125000000,None,None,None,None,119499000
2006-06-30,USD,339831000,None,None,None,None,102023000,695058000,None,-15839000,None,-686593000,397968000,None,None,None,None,31792000,31792000,None,None,None,None,1301633000,None,None,None,None,122427000
2006-09-30,USD,224315000,None,None,None,None,109331000,188506000,None,5434000,None,-208820000,-118140000,None,None,None,None,2000,2000,None,None,None,None,215000000,None,None,None,None,345373000
2006-12-31,USD,40472000,None,None,None,None,108132000,161117000,None,4188000,None,-716412000,559922000,None,None,None,None,60917000,60917000,None,None,None,None,1127700000,None,None,None,None,46623000
2007-03-31,USD,359870000,None,None,None,None,115958000,154161000,None,-3682000,None,-159532000,-105429000,None,None,None,None,34390000,34390000,None,None,None,None,1308519000,None,None,None,None,8825000
2007-06-30,USD,463276000,None,None,None,None,121718000,921653000,None,-6476000,None,-881334000,431156000,None,None,None,None,31949000,31949000,None,None,None,None,589261000,None,None,None,None,128745000
2007-09-30,USD,336907000,None,None,None,None,122345000,149251000,None,-1374000,None,-141166000,2792000,None,None,None,None,66339000,66339000,None,None,None,None,None,None,None,None,None,395005000
2007-12-31,USD,108641000,None,None,None,None,123045000,92316000,None,-7892000,None,11474000,-291908000,None,None,None,None,31959000,31959000,None,None,None,None,30000000,None,None,None,None,70830000
2008-03-31,USD,301803000,None,None,None,None,124390000,260788000,None,-227000,None,-131418000,38982000,None,None,None,None,32015000,32015000,None,None,None,None,345000000,None,None,None,None,75607000
2008-06-30,USD,459628000,None,None,None,None,127277000,1052380000,None,-20114000,None,-956393000,443333000,None,None,None,None,64002000,64002000,None,None,None,None,None,None,None,None,None,84749000
2008-09-30,USD,283333000,None,None,None,None,134706000,100179000,None,1813000,None,-121944000,-243566000,None,None,None,None,32028000,32028000,None,None,None,None,None,None,None,None,None,411887000
2008-12-31,USD,26491000,None,None,None,None,133980000,810187000,None,18388000,None,-767494000,844637000,None,None,None,None,128045000,128045000,None,None,None,None,None,None,None,None,None,1479000
2009-03-31,USD,113908000,None,None,None,None,139856000,219339000,None,2959000,None,-60396000,-1361000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-36238000
2009-06-30,USD,228950000,None,None,None,None,137925000,104250000,None,-9271000,None,-110528000,-265209000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-35086000
2009-09-30,USD,320921000,None,None,None,None,144021000,829501000,None,-6227000,None,-767057000,422975000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,230392000
2009-12-31,USD,181102000,None,None,None,None,146412000,1324459000,None,1244000,None,-1336476000,1155801000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3353000
2010-03-31,USD,412924000,None,None,None,None,157575000,166397000,89135000,-4625000,None,-168727000,-250625000,None,None,None,None,0,0,None,None,None,None,8600000,None,None,-6515000,-87000,87447000
2010-06-30,USD,597978000,None,None,None,None,160031000,681144000,37996000,-982000,None,-694201000,137962000,None,None,None,None,0,0,None,None,None,None,2777000,None,None,40716000,-1023000,60546000
2010-09-30,USD,425005000,None,None,None,None,162232000,78285000,-35935000,-648000,None,-76476000,-228655000,None,None,None,None,0,0,None,None,None,None,425000,None,None,123110000,3236000,356767000
2010-12-31,USD,227112000,None,None,None,None,163878000,1261363000,55302000,-14019000,None,-1348514000,1098278000,None,None,None,None,0,0,None,None,None,None,14356000,None,None,-22001000,1123000,42707000
2011-03-31,USD,285419000,None,None,None,None,173252000,66304000,35648000,-12658000,None,217751000,-452668000,None,None,None,None,0,0,None,None,None,None,17259000,None,None,50329000,-173000,78410000
2011-06-30,USD,481323000,None,None,None,None,172050000,185261000,28155000,-4658000,None,-171792000,-231656000,None,None,None,None,0,0,None,None,None,None,664000,None,None,81202000,3327000,93491000
2011-09-30,USD,505976000,None,None,None,None,177191000,778537000,-8741000,-8174000,None,-821197000,233312000,None,None,None,None,21707000,21707000,None,None,None,None,1024000,None,None,-100000000,-18091000,398958000
2011-12-31,USD,183021000,None,None,None,None,179933000,143524000,32810000,7067000,None,-149327000,-225503000,None,None,None,None,21147000,21147000,None,None,None,None,172200000,None,None,-189274000,2535000,36562000
2012-03-31,USD,215215000,None,None,None,None,179392000,177235000,21069000,-3141000,None,-158443000,-44595000,None,None,None,None,43506000,43506000,None,None,None,None,1557000,None,None,15347000,3170000,46964000
2012-06-30,USD,368304000,None,None,None,None,180514000,145516000,35582000,690000,None,-154726000,-270471000,None,None,None,None,21787000,21787000,None,None,None,None,211000,None,None,-65324000,-8431000,-3653000
2012-09-30,USD,588737000,None,None,None,None,182051000,106558000,-14167000,2874000,None,-70154000,-486405000,None,None,None,None,65293000,65293000,None,None,None,None,1935000,None,None,29028000,-3150000,367779000
2012-12-31,USD,209478000,None,None,None,None,188536000,862190000,-34458000,-2068000,None,-880000000,621854000,None,None,None,None,52414000,52414000,None,None,None,None,11443000,None,24153000,-46382000,2286000,-392803000
2013-03-31,USD,241257000,None,None,None,None,189364000,178376000,2257000,152000,None,-193513000,-25672000,None,None,None,None,27735000,27735000,None,None,None,None,3339000,None,None,21033000,-1039000,76226000
2013-06-30,USD,431531000,None,None,None,None,186184000,217697000,18827000,4527000,None,-251386000,-192104000,None,None,None,None,26363000,26363000,None,None,None,None,3579000,None,None,-10714000,1245000,24747000
2013-09-30,USD,557316000,None,None,None,None,188541000,137973000,-6806000,-18220000,None,-133505000,-419838000,None,None,None,None,61000,61000,None,None,None,None,6708000,None,None,4393000,420000,365701000
2013-12-31,USD,181964000,None,None,None,None,190622000,229731000,-109679000,9220000,None,-246134000,60988000,None,None,None,None,89470000,89470000,None,None,None,None,916374000,None,21178000,-4880000,-1698000,7018000
2014-03-31,USD,315786000,None,None,None,None,193735000,177791000,-36332000,6104000,None,-197370000,-107505000,None,None,None,None,76264000,76264000,None,None,None,None,46630000,None,None,11821000,910000,26457000
2014-06-30,USD,565143000,None,None,None,None,192880000,164681000,52235000,1673000,None,-128473000,-467461000,None,None,None,None,55593000,55593000,None,None,None,None,8308000,None,None,-31246000,-455000,137673000
2014-09-30,USD,578635000,None,None,None,None,192448000,216546000,53930000,6123000,None,-18972000,-557267000,None,None,None,None,131857000,131857000,None,None,None,None,10947000,None,None,-2081000,-4477000,490248000
2014-12-31,USD,284195000,None,None,None,None,193382000,1252380000,-169928000,12354000,None,-1425563000,1149713000,None,None,None,None,67095000,67095000,None,None,None,None,1934449000,None,26116000,6060000,-2285000,109768000
2015-03-31,USD,426427000,None,None,None,None,200468000,304644000,18095000,-2615000,None,-399576000,19653000,None,None,None,None,131745000,131745000,None,None,None,None,4615000,None,28083000,40464000,-6040000,45230000
2015-06-30,USD,613918000,None,None,None,None,206468000,846972000,36177000,-14908000,None,-816996000,131450000,None,None,None,None,65973000,65973000,None,None,None,None,452000,None,-11181000,-70345000,1283000,184967000
2015-09-30,USD,567591000,None,None,None,None,210742000,209021000,-30142000,9146000,None,-253137000,-322023000,None,None,None,None,197718000,197718000,None,None,None,None,1835000,None,443972000,-11941000,-4372000,228787000
2015-12-31,USD,338430000,None,None,None,None,209330000,252703000,38972000,9574000,None,-273266000,-82592000,None,None,None,None,82494000,82494000,None,None,None,None,1230098000,None,36073000,-25854000,-8426000,206799000
2016-03-31,USD,477896000,None,None,None,None,210764000,249840000,10094000,274000,None,-236746000,-246762000,None,None,None,None,162890000,162890000,None,None,None,None,-200040000,None,5765000,-4205000,1407000,99140000
2016-06-30,USD,793016000,None,None,None,None,221620000,1797355000,23835000,1120000,None,-1975704000,1247225000,None,None,None,None,80667000,80667000,None,None,None,None,-50011000,None,7565000,72325000,7788000,229905000
2016-09-30,USD,730040000,None,None,None,None,229328000,266636000,-24106000,-7773000,None,-305109000,-403513000,None,None,None,None,243557000,243557000,None,None,None,None,-49908000,None,8711000,-11257000,-32675000,693257000
2016-12-31,USD,515738000,None,None,None,None,233203000,180532000,-5064000,4700000,None,-207333000,-353141000,None,None,None,None,102930000,102930000,None,None,None,None,-1000,None,10618000,-45825000,-1089000,261086000
2017-03-31,USD,796526000,None,None,None,None,235749000,122783000,-828000,5391000,None,123600000,-944394000,None,None,None,None,102942000,102942000,None,None,None,None,2100000,None,17262000,-23294000,974000,214726000
2017-06-30,USD,862754000,None,None,None,None,234937000,148758000,33873000,-709000,None,-115932000,-725099000,None,None,None,None,103097000,103097000,None,None,None,None,285000,None,18117000,21168000,-555000,369526000
2017-09-30,USD,795321000,None,None,None,None,240150000,115794000,-16800000,-10813000,None,-85679000,-700217000,None,None,None,None,103123000,103123000,None,None,None,None,-124999000,None,17090000,9473000,48000,752842000
2017-12-31,USD,419965000,None,None,None,None,240358000,176803000,-48288000,8555000,None,-135581000,-306086000,None,None,None,None,128293000,128293000,None,None,None,None,-99999000,None,16990000,-19838000,1864000,288039000
2018-03-31,USD,924122000,None,None,None,None,240230000,1720232000,-10181000,567000,None,-1645145000,711853000,None,None,None,None,127840000,127840000,None,None,None,None,-275038000,None,20164000,-8867000,303000,218653000
2018-06-30,USD,1007464000,None,None,None,None,253376000,492648000,26343000,-11052000,None,-495836000,-497896000,None,None,None,None,126805000,126805000,None,None,None,None,-94438000,None,11655000,-2247000,-15979000,466295000
2018-09-30,USD,815398000,None,None,None,None,259923000,296247000,-33303000,-11275000,None,-1217631000,551797000,None,None,None,None,126820000,126820000,None,None,None,None,-205563000,None,31601000,145823000,-3741000,810391000
2018-12-31,USD,732155000,None,None,None,None,280168000,1150901000,7568000,-2089000,None,-1130546000,432319000,None,None,None,None,146029000,146029000,None,None,None,None,575039000,None,-17359000,33031000,-897000,320453000
2019-03-31,USD,1078454000,None,None,None,None,292285000,470116000,-44382000,-4366000,None,-450448000,-667681000,None,None,None,None,146817000,146817000,None,None,None,None,241000,None,27322000,-39655000,20000,256806000
2019-06-30,USD,1117073000,None,None,None,None,311600000,1396025000,30120000,-10070000,None,-1448957000,318784000,None,None,None,None,146380000,146380000,None,None,None,None,24000,None,14652000,-13196000,-96000,479955000
2019-09-30,USD,911541000,None,None,None,None,320295000,475754000,-22420000,796000,None,-502939000,-366012000,None,None,None,None,146346000,146346000,None,None,None,None,1187000,None,9282000,41729000,-861000,890365000
2019-12-31,USD,609298000,None,None,None,None,321762000,682768000,26784000,5107000,None,-689062000,44538000,None,None,None,None,163131000,163131000,None,None,None,None,-99582000,None,24674000,-34289000,None,280474000
2020-03-31,USD,198710000,None,None,None,None,324330000,1252554000,84578000,-15598000,None,-1341177000,4790212000,None,None,None,None,163563000,163563000,None,None,None,None,384000,None,-7428000,3647745000,None,-1437035000
2020-06-30,USD,-2247533000,None,None,None,None,319757000,139337000,10295000,25109000,None,-250300000,2753994000,None,None,None,None,162858000,162858000,None,None,None,None,2000,None,16192000,256161000,None,-1631848000
2020-09-30,USD,-857432000,None,None,None,None,317139000,181350000,38896000,10164000,None,-197216000,-74444000,None,None,None,None,2215000,2215000,None,None,None,None,386000,None,21107000,-1129092000,None,-1339312000
2020-12-31,USD,-825398000,None,None,None,None,318028000,391890000,-12714000,7402000,None,-389873000,1880026000,None,None,None,None,324206000,324206000,None,None,None,None,1430989000,None,9908000,664755000,None,-1366935000
2021-03-31,USD,-809183000,None,None,None,None,310166000,1061691000,-72397000,-3708000,None,-967560000,3183924000,None,None,None,None,0,0,None,None,None,None,1617234000,None,18834000,1407181000,None,-1131722000
2021-06-30,USD,-460371000,None,None,None,None,323439000,224484000,-108165000,-13483000,None,-216115000,-164932000,None,None,None,None,0,0,None,None,None,None,1621860000,None,16728000,-841418000,None,-1347255000
2021-09-30,USD,-403215000,None,None,None,None,325907000,368096000,-44973000,-9520000,None,-376559000,-180433000,None,None,None,None,0,0,None,None,None,None,1621860000,None,19873000,-960207000,None,-1424554000
2021-12-31,USD,-205046000,None,None,None,None,333366000,575433000,43828000,-7816000,None,-584505000,202018000,None,None,None,None,0,0,None,None,None,None,1621860000,None,8203000,-587533000,None,-1356968000
2022-03-31,USD,-528847000,None,None,None,None,339467000,1363086000,-32236000,-29242000,None,-1443141000,1237731000,None,None,None,None,None,None,None,None,None,None,0,None,22839000,-734257000,None,-1167142000
2022-06-30,USD,478640000,None,None,None,None,351542000,954661000,-169369000,-49642000,None,-1084406000,742032000,None,None,None,None,None,None,None,None,None,None,0,None,-12705000,136266000,None,-521582000
2022-09-30,USD,-44534000,None,None,None,None,355085000,225519000,28050000,-8078000,None,-343404000,-146863000,None,None,None,None,None,None,None,None,None,None,0,None,14151000,-534801000,None,32968000
2022-12-31,USD,576598000,None,None,None,None,360595000,166797000,-60793000,13170000,None,-116815000,-91927000,None,None,None,None,0,0,None,None,None,None,0,None,11831000,367856000,None,-500206000
2023-03-31,USD,1310000000,None,None,None,None,360000000,252000000,122940000,3000000,None,-234000000,-1784000000,None,None,None,None,None,None,None,None,None,None,None,None,26000000,-708357000,None,-48000000
2023-06-30,USD,1392000000,None,None,None,None,361000000,796000000,8925000,5000000,None,-787000000,-1105000000,None,None,None,None,None,None,None,None,None,None,None,None,40000000,-500669000,None,463000000
2023-09-30,USD,659000000,None,None,None,None,366000000,281000000,None,-26000000,None,-328000000,-457000000,None,None,None,None,None,None,None,None,None,None,None,None,13000000,None,None,1010000000
2023-12-31,USD,1115995000,None,None,None,None,368077000,2568357000,None,-6494000,None,-2573788000,1352434000,None,None,None,None,None,None,None,None,None,None,None,None,46685000,None,None,278922000
2024-03-31,USD,1328000000,None,None,None,None,387000000,242000000,None,12000000,None,-296000000,-1091000000,None,None,None,None,None,None,None,None,None,None,None,None,45000000,None,None,364000000
2024-06-30,USD,1573000000,None,None,None,None,393000000,2140000000,None,-6000000,None,-2198000000,580000000,None,None,None,None,0,0,None,None,None,None,0,None,38000000,None,None,858000000
2024-09-30,USD,897000000,None,None,None,None,410000000,334000000,None,-23000000,None,-311000000,-559000000,None,None,None,None,None,None,None,None,None,None,None,None,26000000,None,None,1115000000
2024-12-31,USD,1467000000,None,None,None,None,410000000,552000000,None,0,None,-641000000,-852000000,None,None,None,None,107000000,107000000,None,None,None,None,None,None,158000000,None,None,559000000
2025-03-31,USD,1627000000,None,None,None,None,412000000,428000000,None,9000000,None,-440000000,-1191000000,None,None,None,None,148000000,148000000,None,None,None,None,-241000000,None,53000000,None,None,736000000
2025-06-30,USD,1746000000,None,None,None,None,417000000,836000000,None,8000000,None,-706000000,-696000000,None,None,None,None,200000000,200000000,None,None,None,None,-241000000,None,39000000,None,None,1214000000
