fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,5552051,5552051,1175000,1175000,4369010,1081111,0,1183041,None,None,None,0,None,None,None,8091,3057043,876035,None,0,None,4369010,4377101,2181008
2006-03-31,USD,3498768,3498768,677000,677000,2815004,488401,0,683764,None,None,None,0,None,None,None,7200,2815004,862385,None,0,None,2815004,2822204,1952619
2006-06-30,USD,5012478,5012478,694000,694000,4311222,480263,0,701256,None,None,None,0,None,None,None,7200,4311222,1351903,None,0,None,4311222,4318422,2959319
2006-09-30,USD,4802539,4802539,617000,617000,4178133,462955,0,624406,None,None,None,0,None,None,None,7200,4178133,1320431,None,0,None,4178133,4185333,2857702
2006-12-31,USD,9147413,9147413,4118000,4118000,5013372,876252,0,4134041,None,None,None,0,None,None,None,15534,5574656,1774434,None,0,None,5013372,5028906,3800222
2007-03-31,USD,2855066,2855066,738000,738000,2107992,592630,0,747074,None,None,None,0,None,None,None,8700,2217162,646549,None,0,None,2107992,2116692,1570613
2007-06-30,USD,3483887,3483887,760000,760000,2716296,580597,0,767591,None,None,None,0,None,None,None,8700,2814070,841119,None,0,None,2716296,2724996,1972951
2007-09-30,USD,5008768,5008768,1417000,1417000,3582480,573478,0,1426288,None,None,None,0,None,None,None,8700,3658544,1123409,None,0,None,3582480,3591180,2535135
2007-12-31,USD,4117390,4117390,1006000,1006000,3100946,1167015,0,1016444,None,None,None,0,None,None,None,9899,3187938,1016949,None,0,None,3100946,3110845,2170989
2008-03-31,USD,4954938,4954938,849000,849000,4098371,639777,0,856567,None,None,None,0,None,None,None,7800,4178960,1248203,None,0,None,4098371,4106171,2930757
2008-06-30,USD,5352963,5352963,678000,678000,4471615,430084,0,881348,None,None,None,82735,None,None,None,7800,4554350,1336728,None,0,None,4471615,4479415,3217622
2008-09-30,USD,5992923,5992923,868000,868000,5090415,587937,0,902508,None,None,None,41255,None,None,None,7800,5131670,1538156,None,0,None,5090415,5098215,3593514
2008-12-31,USD,2995442,2995442,1288000,1288000,1915819,1126826,0,1079623,None,None,None,1385531,None,None,None,13403,1939986,742106,None,0,None,1915819,1929222,1197880
2009-03-31,USD,1848978,1848978,645000,645000,1196431,542929,0,652547,None,None,None,329518,None,None,None,6000,1213530,451378,None,0,None,1196431,1202431,762152
2009-06-30,USD,4242824,4242824,747000,747000,3491688,589081,0,751136,None,None,None,325757,None,None,None,6000,3508751,1079902,None,0,None,3491688,3497688,2428849
2009-09-30,USD,3358264,3358264,558000,558000,2794549,406512,0,563715,None,None,None,11855,None,None,None,6000,2806404,852704,None,0,None,2794549,2800549,1953700
2009-12-31,USD,3634794,3634794,1101000,1101000,2508668,901413,0,1126126,None,None,None,1223890,None,None,None,24142,2516078,746736,None,0,None,2508668,2532810,1769342
2010-03-31,USD,4245182,4245182,755000,755000,3486945,553783,0,758237,None,None,None,284163,None,None,None,3462,3493161,1050694,None,0,None,3486945,3490407,2442467
2010-06-30,USD,6474516,6474516,884000,884000,5587952,697983,0,886564,None,None,None,280309,None,None,None,3000,5594027,1788493,None,0,None,5587952,5590952,3805534
2010-09-30,USD,3885821,3885821,679000,679000,3203125,497505,0,682696,None,None,None,277628,None,None,None,3000,3211679,983502,None,0,None,3203125,3206125,2228177
2010-12-31,USD,5460446,5460446,1335000,1335000,4120452,1127449,0,1339994,None,None,None,816393,None,None,None,5929,4125314,1292781,None,0,None,4120452,4126381,2832533
2011-03-31,USD,5715768,5715768,831000,831000,4881153,605157,0,834615,None,None,None,4340,None,None,None,3120,4885493,1525924,None,0,None,4881153,4884273,3359569
2011-06-30,USD,8566282,8566282,784000,784000,8008160,551968,0,786436,None,None,None,232705,None,4391,None,3120,8012551,2596622,None,5415929,None,7779846,7782966,5415929
2011-09-30,USD,8344463,8344463,709000,709000,7843529,470305,0,712265,None,None,None,215916,None,4585,None,3120,7848114,2589178,None,5258936,None,7632198,7635318,5258936
2011-12-31,USD,11043258,11043258,1226000,1226000,10004548,955617,0,1229802,None,None,None,196304,None,None,None,3315,10009760,3449425,None,0,None,9813456,9816771,6560335
