fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,1915881,None,None,None,None,8091,21789,None,3215117,None,-10149,-1487580,None,None,None,None,1203000,1203000,None,None,None,None,-1487580,None,None,None,None,2181008
2006-03-31,USD,3329500,None,None,None,None,7200,38371,None,83017,None,-38371,-2172214,None,None,None,None,1400994,1400994,None,None,None,None,-771220,None,None,None,None,1952619
2006-06-30,USD,2829061,None,None,None,None,7200,5827,None,1125140,None,-5827,-974810,None,None,None,None,1401000,1401000,None,None,None,None,-974810,None,None,None,None,2959319
2006-09-30,USD,3643600,None,None,None,None,7200,11413,None,646727,None,-11413,-1899010,None,None,None,None,1401000,1401000,None,None,None,None,-1899010,None,None,None,None,2857702
2006-12-31,USD,565202,None,None,None,None,15534,7217,None,-3198377,None,-7217,-6361308,None,None,None,None,4471687,4471687,None,None,None,None,-1889621,None,None,None,None,3800222
2007-03-31,USD,2071364,None,None,None,None,8700,3960,None,88814,None,-3960,-2585151,None,None,None,None,1696780,1696780,None,None,None,None,-888371,None,None,None,None,1570613
2007-06-30,USD,1672858,None,None,None,None,8700,26075,None,372332,None,-26075,-1705460,None,None,None,None,1697000,1697000,None,None,None,None,-1705460,None,None,None,None,1972951
2007-09-30,USD,3097273,None,None,None,None,8700,4512,None,927272,None,-4512,-2437922,None,None,None,None,1697000,1697000,None,None,None,None,-2437922,None,None,None,None,2535135
2007-12-31,USD,2693299,None,None,None,None,9899,7275,None,-112234,None,7275,-1149964,None,None,None,None,1697000,1697000,None,None,None,None,-1149964,None,None,None,None,2170989
2008-03-31,USD,3677440,None,None,None,None,7800,17133,None,-511135,None,-17133,-2987849,None,None,None,None,1884668,1884668,None,None,None,None,-1103181,None,None,None,None,2930757
2008-06-30,USD,1599459,None,None,None,None,7800,3713,None,765985,None,-3713,-3027406,None,None,None,None,1885000,1885000,None,None,None,None,-3027406,None,None,None,None,3217622
2008-09-30,USD,4444956,None,None,None,None,7800,4831,None,None,None,-4831,-2869823,None,None,None,None,1885000,1885000,None,None,None,None,-2869823,None,None,None,None,3593514
2008-12-31,USD,1719108,None,None,None,None,13403,19298,None,None,None,19298,-3048329,None,None,None,None,1885000,1885000,None,None,None,None,None,None,None,None,None,1197880
2009-03-31,USD,1637979,None,None,None,None,6000,20485,None,None,None,-20485,-3814782,None,None,None,None,1930444,1930444,None,None,None,None,-1884338,None,None,None,None,762152
