fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,63018000,None,None,None,None,8052000,20986000,None,-9534000,None,-19931000,-30211000,None,None,None,None,30211000,30211000,None,None,None,None,None,None,None,None,None,47854000
2006-06-30,USD,-3598000,None,None,None,None,7043000,18098000,None,-23935000,None,-17179000,-5667000,None,None,None,None,30211000,30211000,None,None,None,None,None,None,None,None,None,51513000
2006-09-30,USD,20250000,None,None,None,None,7897000,24492000,None,23665000,None,-23848000,-31684000,None,None,None,None,30337000,30337000,None,None,None,None,-7855000,None,None,None,None,54101000
2006-12-31,USD,18205000,None,None,None,None,10605000,14005000,None,57134000,None,-13241000,6895000,None,None,None,None,60548000,60548000,None,None,None,None,-5000,None,47000,None,None,45570000
2007-03-31,USD,84455000,None,None,None,None,9243000,12697000,None,9805000,None,-9482000,-35019000,None,None,None,None,31584000,31584000,None,None,None,None,-3435000,None,None,None,None,54033000
2007-06-30,USD,23318000,None,None,None,None,9391000,12119000,None,-25369000,None,-3418000,-22412000,None,None,None,None,31584000,31584000,None,None,None,None,-22412000,None,None,None,None,60256000
2007-09-30,USD,52655000,None,None,None,None,9375000,11776000,None,-17263000,None,-10482000,-45863000,None,None,None,None,34632000,34632000,None,None,None,None,-11231000,None,None,None,None,62142000
2007-12-31,USD,67466000,None,None,None,None,9390000,19167000,None,32827000,None,-14292000,-50233000,None,None,None,None,66216000,66216000,None,None,None,None,-50234000,None,-14000,None,None,56191000
2008-03-31,USD,86736000,None,None,None,None,9541000,32641000,None,10232000,None,-31603000,-37280000,None,None,None,None,37280000,37280000,None,None,None,None,None,None,673000,None,None,68094000
2008-06-30,USD,27949000,None,None,None,None,9789000,18434000,None,-13629000,None,-17845000,-8944000,None,None,None,None,37280000,37280000,None,None,None,None,None,None,756000,None,None,76166000
2008-09-30,USD,59045000,None,None,None,None,9873000,27931000,None,-29654000,None,-25591000,-57102000,None,None,None,None,40091000,40091000,None,None,None,None,-17011000,None,884000,None,None,72909000
2008-12-31,USD,86168000,None,None,None,None,9998000,16300000,None,33051000,None,-11544000,-40106000,None,None,None,None,77371000,77371000,None,None,None,None,-3000,None,3215000,None,None,62536000
2009-03-31,USD,93534000,None,None,None,None,10317000,19033000,None,8964000,None,-17016000,-51986000,None,None,None,None,51986000,51986000,None,None,None,None,None,None,900000,None,None,48694000
2009-06-30,USD,74018000,None,None,None,None,10080000,13605000,None,36164000,None,-11926000,-51986000,None,None,None,None,51986000,51986000,None,None,None,None,0,None,1000000,None,None,43538000
2009-09-30,USD,85632000,None,None,None,None,9800000,7490000,None,21013000,None,-12089000,-54957000,None,None,None,None,54957000,54957000,None,None,None,None,0,None,950000,None,None,47589000
2009-12-31,USD,52886000,None,None,None,None,9823000,12410000,None,-5716000,None,-40718000,-41104000,None,None,None,None,106943000,106943000,None,None,None,None,-41104000,None,1000000,None,None,44536000
2010-03-31,USD,79028000,None,None,None,None,10304000,8138000,-49918000,1162000,None,-6509000,-58972000,None,None,None,None,58972000,58972000,None,None,None,None,0,None,1000000,13970000,423000,56034000
2010-06-30,USD,40499000,None,None,None,None,10151000,24073000,-20106000,-14971000,None,-22474000,-58972000,None,None,None,None,58972000,58972000,None,None,None,None,0,None,1000000,17570000,-455000,69167000
2010-09-30,USD,46766000,None,None,None,None,10044000,10432000,-23532000,-23849000,None,-9383000,-61921000,None,None,None,None,61921000,61921000,None,None,None,None,0,None,1015000,-23827000,711000,74994000
2010-12-31,USD,74195000,None,None,None,None,10273000,30954000,28934000,37658000,None,-41682000,-61921000,None,None,None,None,120893000,120893000,None,None,None,None,0,None,1015000,-28872000,536000,65161000
2011-03-31,USD,74284000,None,None,None,None,10629000,21206000,-57819000,-19082000,None,-19902000,-73715000,None,None,None,None,73715000,73715000,None,None,None,None,0,None,900000,-18845000,488000,79547000
2011-06-30,USD,26993000,None,None,None,None,11031000,35118000,-33501000,-32206000,None,-29689000,-32979000,None,None,None,None,38332000,38332000,None,None,None,None,5353000,None,900000,-35439000,236000,94112000
2011-09-30,USD,92904000,None,None,None,None,11523000,36155000,-6213000,-9492000,None,-34685000,-35213000,None,None,None,None,38367000,38367000,None,None,None,None,2353000,None,1125000,21639000,-1367000,96798000
2011-12-31,USD,74308000,None,None,None,None,11227000,27564000,19855000,-28003000,None,-27947000,-39912000,None,None,None,None,41327000,41327000,None,None,None,None,1233000,None,1125000,6628000,179000,87471000
2012-03-31,USD,132188000,None,None,None,None,12563000,28212000,-50617000,-1734000,None,-27313000,-24215000,None,None,None,None,50197000,50197000,None,None,None,None,18285000,None,1050000,81202000,542000,100194000
2012-06-30,USD,58243000,None,None,None,None,13446000,22768000,-15573000,-14803000,None,-22430000,-48010000,None,None,None,None,50332000,50332000,None,None,None,None,1916000,None,1050000,-12962000,-765000,112306000
2012-09-30,USD,98665000,None,None,None,None,13589000,37343000,-13489000,-13139000,None,-37663000,-51843000,None,None,None,None,56281000,56281000,None,None,None,None,3584000,None,1350000,9687000,528000,109320000
2012-12-31,USD,107196000,None,None,None,None,14454000,50083000,36388000,-39555000,None,-19798000,-203445000,None,None,None,None,210496000,210496000,None,None,None,None,5859000,None,1350000,-115992000,55000,98716000
2013-03-31,USD,160244000,None,None,None,None,15178000,55513000,-48619000,14899000,None,-54312000,-25887000,None,None,None,None,29662000,29662000,None,None,None,None,2821000,None,1350000,79629000,-416000,109048000
2013-06-30,USD,53621000,None,None,None,None,15949000,37048000,-20010000,-24623000,None,-35391000,-53902000,None,None,None,None,59338000,59338000,None,None,None,None,4297000,None,1350000,-36387000,-715000,121009000
2013-09-30,USD,101408000,None,None,None,None,16375000,52998000,-19951000,-30878000,None,-51731000,-80789000,None,None,None,None,74219000,74219000,None,None,None,None,-9080000,None,1350000,-30663000,449000,119350000
2013-12-31,USD,100847000,None,None,None,None,16689000,60981000,36987000,-28083000,None,-60358000,-73865000,None,None,None,None,74237000,74237000,None,None,None,None,267000,None,1350000,-33684000,-308000,99229000
2014-03-31,USD,143298000,None,None,None,None,17413000,32564000,-61646000,-9919000,None,-31490000,-80849000,None,None,None,None,74193000,74193000,None,None,None,None,-8847000,None,1380000,30515000,-444000,111931000
2014-06-30,USD,79631000,None,None,None,None,18040000,64996000,-31774000,-24784000,None,-63421000,280000,None,None,None,None,74160000,74160000,None,None,None,None,3502000,None,1620000,16919000,429000,130514000
2014-09-30,USD,110013000,None,None,None,None,18418000,45987000,-22943000,-17608000,None,-44054000,-54713000,None,None,None,None,74193000,74193000,None,None,None,None,-17850000,None,1620000,10389000,-857000,133314000
2014-12-31,USD,166450000,None,None,None,None,18801000,45927000,52945000,-35311000,None,-49816000,-114450000,None,None,None,None,74035000,74035000,None,None,None,None,-26245000,None,2419000,-1833000,-4017000,118391000
2015-03-31,USD,180105000,None,None,None,None,19544000,43922000,-66065000,-5151000,None,-42282000,-127180000,None,None,None,None,82846000,82846000,None,None,None,None,-81865000,None,1620000,6294000,-4349000,127606000
2015-06-30,USD,81049000,None,None,None,None,20014000,44098000,-17487000,-7464000,None,-41646000,-39796000,None,None,None,None,81890000,81890000,None,None,None,None,-168560000,None,1821000,376000,769000,140357000
2015-09-30,USD,140831000,None,None,None,None,21337000,31442000,-4868000,-12008000,None,-28920000,-116452000,None,None,None,None,81247000,81247000,None,None,None,None,-23065000,None,1200000,-9391000,-4850000,136494000
2015-12-31,USD,144955000,None,None,None,None,25703000,35706000,67812000,-23207000,None,-67779000,-54135000,None,None,None,None,81118000,81118000,None,None,None,None,-19461000,None,1200000,17244000,-5797000,111904000
2016-03-31,USD,166500000,None,None,None,None,23418000,29681000,-64372000,-47112000,None,-28932000,-115356000,None,None,None,None,86500000,86500000,None,None,None,None,-59500000,None,1000000,21533000,4459000,126227000
2016-06-30,USD,87000000,None,None,None,None,24782000,59000000,-6188000,-21032000,None,-57000000,-24800000,None,None,None,None,86700000,86700000,None,None,None,None,1909000,None,700000,4906000,-396000,131500000
2016-09-30,USD,133400000,None,None,None,None,26666000,73252000,-9846000,17103000,None,-71700000,-69100000,None,None,None,None,86700000,86700000,None,None,None,None,2534000,None,1200000,-8475000,-992000,126900000
2016-12-31,USD,132681000,None,None,None,None,29186000,27476000,39916000,-29812000,None,-30492000,-132048000,None,None,None,None,86710000,86710000,None,None,None,None,4315000,None,1200000,-34248000,-4389000,114805000
2017-03-31,USD,210400000,None,None,None,None,30700000,21200000,-70000000,1400000,None,-75100000,-114700000,None,None,None,None,92600000,92600000,None,None,None,None,2900000,None,1200000,21600000,1000000,134200000
2017-06-30,USD,82900000,None,None,None,None,31900000,36200000,-38000000,-33500000,None,-34600000,-68800000,None,None,None,None,92500000,92500000,None,None,None,None,-56700000,None,1600000,-19200000,1300000,148900000
2017-09-30,USD,162600000,None,None,None,None,32500000,25300000,-18200000,900000,None,-28500000,-117700000,None,None,None,None,92000000,92000000,None,None,None,None,-25900000,None,1200000,18300000,1900000,143100000
2017-12-31,USD,129300000,None,None,None,None,32300000,37200000,22500000,-45100000,None,-41100000,-106000000,None,None,None,None,92000000,92000000,None,None,None,None,6000000,None,1200000,-16500000,1300000,152400000
2018-03-31,USD,159700000,None,None,None,None,33400000,31500000,-82400000,-41200000,None,-28900000,-112600000,None,None,None,None,106400000,106400000,None,None,None,None,3800000,None,1400000,20200000,2000000,174300000
2018-06-30,USD,151900000,None,None,None,None,34100000,29100000,-49600000,-33800000,None,-25000000,-124900000,None,None,None,None,106300000,106300000,None,None,None,None,-40400000,None,1100000,-1600000,-3600000,211200000
2018-09-30,USD,184600000,None,None,None,None,34800000,36500000,-40000000,-29900000,None,-45000000,-144100000,None,None,None,None,114800000,114800000,None,None,None,None,5700000,None,1300000,-5800000,-1300000,197600000
2018-12-31,USD,178000000,None,None,None,None,35900000,79200000,51700000,-88400000,None,-75000000,-64900000,None,None,None,None,114400000,114400000,None,None,None,None,-62600000,None,1300000,37500000,-600000,168800000
2019-03-31,USD,204900000,None,None,None,None,36400000,54400000,-79500000,-13500000,None,-52700000,-134900000,None,None,None,None,123000000,123000000,None,None,None,None,18100000,None,1600000,18200000,900000,194100000
2019-06-30,USD,128100000,None,None,None,None,37100000,68700000,-26900000,-50800000,None,-66900000,-71100000,None,None,None,None,123100000,123100000,None,None,None,None,22000000,None,1300000,-10400000,-500000,204600000
2019-09-30,USD,257300000,None,None,None,None,37300000,61200000,-1600000,-12600000,None,-59500000,-178300000,None,None,None,None,126200000,126200000,None,None,None,None,2900000,None,1400000,16200000,-3300000,213500000
2019-12-31,USD,252400000,None,None,None,None,37900000,62100000,77600000,-7500000,None,-60600000,-210800000,None,None,None,None,126300000,126300000,None,None,None,None,15500000,None,1400000,-16300000,2700000,178700000
2020-03-31,USD,241100000,None,None,None,None,38600000,48800000,-101400000,10600000,None,-171700000,-78200000,None,None,None,None,143600000,143600000,None,None,None,None,-52000000,None,1600000,-14200000,-5400000,202600000
2020-06-30,USD,250700000,None,None,None,None,40700000,41200000,-45800000,-51400000,None,-37000000,-174300000,None,None,None,None,143200000,143200000,None,None,None,None,18900000,None,1300000,40800000,1400000,238900000
2020-09-30,USD,289000000,None,None,None,None,41100000,33500000,48400000,63600000,None,-30100000,-131400000,None,None,None,None,143400000,143400000,None,None,None,None,12000000,None,1400000,130300000,2800000,221500000
2020-12-31,USD,321000000,None,None,None,None,42000000,44600000,69100000,13200000,None,-42900000,-370500000,None,None,None,None,373200000,373200000,None,None,None,None,52000,None,1400000,-86100000,6300000,196100000
2021-03-31,USD,274800000,None,None,None,None,42000000,32700000,-82100000,31100000,None,-29900000,-154200000,None,None,None,None,160800000,160800000,None,None,None,None,6600000,None,1500000,88200000,-2500000,210600000
2021-06-30,USD,171500000,None,None,None,None,42300000,34600000,-55900000,-20500000,None,-31500000,-153800000,None,None,None,None,160800000,160800000,None,None,None,None,7000000,None,1400000,-12100000,1700000,239700000
2021-09-30,USD,167400000,None,None,None,None,42800000,47400000,-44200000,-77100000,None,-45600000,-190200000,None,None,None,None,161000000,161000000,None,None,None,None,10800000,None,1400000,-71300000,-2900000,243500000
2021-12-31,USD,156400000,None,None,None,None,43600000,41900000,47000000,-123000000,None,-41500000,-128900000,None,None,None,None,161100000,161100000,None,None,None,None,7200000,None,1300000,-14300000,-300000,231200000
2022-03-31,USD,230000000,None,None,None,None,43900000,35500000,-169900000,-76400000,None,-33200000,-199500000,None,None,None,None,178400000,178400000,None,None,None,None,3900000,None,1500000,-2700000,None,269600000
2022-06-30,USD,151200000,None,None,None,None,43900000,47500000,-39400000,-74200000,None,-43900000,-85900000,None,None,None,None,178500000,178500000,None,None,None,None,-49300000,None,1500000,21400000,None,287100000
2022-09-30,USD,257900000,None,None,None,None,44100000,48000000,-13600000,-26300000,None,-44500000,-220800000,None,None,None,None,177500000,177500000,None,None,None,None,-95300000,None,1400000,-7400000,None,284600000
2022-12-31,USD,301900000,None,None,None,None,44700000,42800000,103100000,-21100000,None,-41400000,-268700000,None,None,None,None,176900000,176900000,None,None,None,None,-93200000,None,2800000,-8200000,None,245600000
2023-03-31,USD,388500000,None,None,None,None,44500000,33700000,-133700000,57700000,None,-31000000,-348900000,None,None,None,None,199800000,199800000,None,None,None,None,5900000,None,1900000,8600000,None,295100000
2023-06-30,USD,302100000,None,None,None,None,44900000,55900000,-21300000,87900000,None,-54200000,-243300000,None,None,None,None,199900000,199900000,None,None,None,None,6600000,None,1900000,4600000,None,298000000
2023-09-30,USD,388100000,None,None,None,None,44700000,46900000,None,46100000,None,-43000000,-286900000,None,None,None,None,199800000,199800000,None,None,None,None,-2900000,None,1800000,None,None,295500000
2023-12-31,USD,354000000,None,None,None,None,43200000,36300000,None,-2600000,None,-33000000,-402600000,None,None,None,None,417300000,417300000,None,None,None,None,75300000,None,1700000,None,None,266400000
2024-03-31,USD,335600000,None,None,None,None,42900000,50800000,None,21900000,None,-48400000,-267400000,None,None,None,None,223200000,223200000,None,None,None,None,None,None,2000000,None,None,297700000
2024-06-30,USD,258000000,None,None,None,None,43700000,56100000,None,-9700000,None,-52700000,-185500000,None,None,None,None,223300000,223300000,None,None,None,None,None,None,2000000,None,None,292700000
2024-09-30,USD,296900000,None,None,None,None,44400000,59400000,None,-48400000,None,-55900000,-210700000,None,None,None,None,223400000,223400000,None,None,None,None,None,None,2000000,None,None,298100000
