fiscalDateEnding,reportedEPS
1996-12-31,0.04
1997-12-31,0.07
1998-12-31,0.08
1999-12-31,0.12
2000-12-31,0.12
2001-12-31,0.11
2002-12-31,0.13
2003-12-31,0.14
2004-12-31,0.23
2005-12-31,0.28
2006-12-31,0.34
2007-12-31,0.39
2008-12-31,0.49
2009-12-31,0.31
2010-12-31,0.46
2011-12-31,0.62
2012-12-31,0.72
2013-12-31,0.77
2014-12-31,0.84
2015-12-31,0.9
2016-12-31,0.87
2017-12-31,0.97
2018-12-31,1.26
2019-12-31,1.38
2020-12-31,1.49
2021-12-31,1.61
2022-12-31,1.9
2023-12-31,2.02
2024-12-31,1.52
2025-12-31,1.1
2026-03-31,0.3
