fiscalDateEnding,reportedEPS
1997-12-31,0.12
1998-12-31,0.25
1999-12-31,0.28
2000-12-31,0.32
2001-12-31,0.31
2002-12-31,0.36
2003-12-31,0.4
2004-12-31,0.48
2005-12-31,0.6
2006-12-31,0.76
2007-12-31,0.94
2008-12-31,1.13
2009-12-31,0.84
2010-12-31,1.17
2011-12-31,1.58
2012-12-31,1.88
2013-12-31,2.12
2014-12-31,2.43
2015-12-31,2.55
2016-12-31,2.3
2017-12-31,2.61
2018-12-31,3.29
2019-12-31,4.19
2020-12-31,3.95
2021-12-31,4.85
2022-12-31,5.68
2023-12-31,6.38
2024-12-31,6.64
2025-12-31,7.15
2026-03-31,1.97
