fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,390000,None,None,None,None,410000,242000,None,-157000,None,-242000,-30000,None,None,None,None,None,None,None,None,None,None,120000,None,None,None,None,289000
2006-03-31,USD,2053000,None,None,None,None,403000,310000,None,1695000,None,-1173000,-903000,None,None,None,None,None,None,None,None,None,None,70000,None,46000,None,None,2765000
2006-06-30,USD,-450000,None,None,None,None,369000,273000,None,179000,None,-273000,998000,None,None,None,None,None,None,None,None,None,None,50000,None,None,None,None,116000
2006-09-30,USD,917000,None,None,None,None,424000,181000,None,-225000,None,-181000,-1033000,None,None,None,None,None,None,None,None,None,None,60000,None,None,None,None,247000
2006-12-31,USD,69000,None,None,None,None,471000,255000,None,-199000,None,-255000,230000,None,None,None,None,None,None,None,None,None,None,50000,None,-1544000,None,None,1207000
2007-03-31,USD,2109000,None,None,None,None,410000,485000,None,-176000,None,-485000,-1405000,None,None,None,None,None,None,None,None,None,None,None,None,37000,None,None,489000
2007-06-30,USD,1131000,None,None,None,None,396000,477000,None,167000,None,-477000,-766000,None,None,None,None,None,None,None,None,None,None,None,None,100000000,None,None,238000
2007-09-30,USD,1091000,None,None,None,None,392000,522000,None,582000,None,-522000,-641000,None,None,None,None,None,None,None,None,None,None,70000,None,None,None,None,194000
2007-12-31,USD,448000,None,None,None,None,502000,352000,None,-1949000,None,-352000,-11000,None,None,None,None,None,None,None,None,None,None,60000,None,None,None,None,1208000
2008-03-31,USD,923000,None,None,None,None,471000,154000,None,161000,None,-154000,-828000,None,None,None,None,None,None,None,None,None,None,50000,None,780000,None,None,723000
