fiscalDateEnding,reportedEPS
1996-05-31,0.48
1997-05-31,0.96
1998-05-31,1.04
1999-05-31,0.89
2000-05-31,1.13
2001-05-31,0.47
2002-05-31,0.71
2003-05-31,0.87
2004-05-31,1.36
2005-05-31,2.12
2006-05-31,1.44
2007-05-31,1.3
2008-05-31,1.45
2009-05-31,-1.31
2010-05-31,0.93
2011-05-31,1.49
2012-05-31,1.77
2013-05-31,2.09
2014-05-31,2.35
2015-05-31,2.11
2016-05-31,2.59
2017-05-31,3.22
2018-05-31,2.95
2019-05-31,2.91
2020-05-31,2.35
2021-05-31,5.28
2022-05-31,7.29
2023-05-31,5.83
2024-05-31,4.38
2025-05-31,3.07
2026-02-28,2.37
