fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,837170000,None,None,None,None,196370000,597919000,None,-47406000,None,-586985000,-373145000,None,None,None,None,45825000,45825000,None,None,None,None,-450011000,None,15179000,None,None,673254000
2007-12-31,USD,812224000,None,None,None,None,249206000,607686000,None,4853000,None,-602462000,-206256000,None,None,None,None,68561000,68561000,None,None,None,None,-70850000,None,19364000,None,None,438639000
2008-12-31,USD,675004000,None,None,None,None,284466000,448893000,None,5492000,None,-437276000,-171855000,None,None,None,None,92865000,92865000,None,None,None,None,-70818000,None,20131000,None,None,347069000
2009-12-31,USD,453677000,None,None,None,None,322987000,452646000,213813000,14178000,None,-449341000,-37904000,None,None,None,None,30681000,30681000,None,None,None,None,-1623000,None,18214000,-31346000,2222000,-38290000
2010-12-31,USD,525698000,None,None,None,None,333493000,738090000,-178444000,-8772000,None,-904065000,355847000,None,None,None,None,30796000,30796000,None,None,None,None,-1853000,None,16779000,-22265000,255000,116942000
2011-12-31,USD,868597000,None,None,None,None,437279000,1011578000,-183165000,-13491000,None,-963583000,91595000,None,None,None,None,31045000,31045000,None,None,None,None,-4314000,None,20904000,-3666000,-275000,322413000
2012-12-31,USD,1005340000,None,None,None,None,526614000,973988000,52612000,5276000,None,-907961000,-10991000,None,None,None,None,30302000,30302000,None,None,None,None,-170292000,None,23185000,86777000,389000,299477000
2013-12-31,USD,888871000,None,None,None,None,597469000,662461000,12007000,570000,None,-652075000,-97119000,None,None,None,None,29112000,29112000,None,None,None,None,-73510000,None,25891000,138786000,-891000,188009000
2014-12-31,USD,728726000,None,None,None,None,718730000,1052341000,-214059000,-5737000,None,-1195409000,260729000,None,None,None,None,58288000,58288000,None,None,None,None,-13554000,None,27032000,-206497000,-543000,162664000
2015-12-31,USD,999437000,None,None,None,None,864759000,743776000,440884000,40238000,None,-722962000,-199264000,None,None,None,None,58775000,58775000,None,None,None,None,-8010000,None,28510000,70334000,-6877000,-294486000
2016-12-31,USD,305034000,None,None,None,None,668434000,119799000,72327000,5664000,None,-97755000,-285278000,None,None,None,None,23579000,23579000,None,None,None,None,-3610000,None,28324000,-78194000,-195000,-318634000
2017-12-31,USD,300711000,None,None,None,None,783341000,567087000,-239482000,-23449000,None,-1010616000,716569000,None,None,None,None,16315000,16315000,None,None,None,None,-6809000,None,44483000,7676000,1012000,5910000
2018-12-31,USD,730670000,None,None,None,None,916318000,641458000,23515000,-1470000,None,-584552000,56864000,None,None,None,None,30589000,30589000,None,None,None,None,-161737000,None,37925000,202201000,-781000,-321421000
2019-12-31,USD,696203000,None,None,None,None,1003873000,347512000,None,29394000,None,-301764000,-465221000,None,None,None,None,32428000,32428000,None,None,None,None,-255467000,None,39328000,None,None,-425703000
2020-12-31,USD,278858000,None,None,None,None,670910000,145481000,173862000,27192000,None,-124976000,-103150000,None,None,None,None,18862000,18862000,None,None,None,None,-21179000,None,26572000,50730000,-2000,-803692000
2021-12-31,USD,95496000,None,None,None,None,849178000,166320000,-147356000,-5850000,None,-131594000,-71933000,None,None,None,None,15605000,15605000,None,None,None,None,-6328000,None,21558000,-107391000,640000,-654545000
2022-12-31,USD,566188000,None,None,None,None,483945000,436797000,-209226000,-14154000,None,-413227000,-133381000,None,None,None,None,43096000,43096000,None,None,None,None,-70070000,None,21099000,19580000,None,154658000
2023-12-31,USD,1005914000,None,None,None,None,731416000,615690000,None,-30793000,None,-1017590000,65567000,None,None,None,None,100034000,100034000,None,None,None,None,-200710000,None,46750000,None,None,246292000
2024-12-31,USD,1175536000,None,None,None,None,1171873000,678386000,None,-11463000,None,-654744000,-474992000,None,None,None,None,126791000,126791000,None,None,None,None,-290427000,None,46352000,None,None,-966399000
2025-12-31,USD,961219000,None,None,None,None,940264000,589029000,None,-1775000,None,-567153000,-210732000,None,None,None,None,122453000,122453000,None,None,None,None,-69636000,None,39286000,None,None,-93054000
