fiscalDateEnding,reportedEPS
1996-12-31,0.09
1997-12-31,0.36
1998-12-31,0.03
1999-12-31,-0.14
2000-12-31,0.34
2001-12-31,1.13
2002-12-31,0.0171
2003-12-31,0.35
2004-12-31,0.65
2005-12-31,2.2
2006-12-31,4
2007-12-31,2.54
2008-12-31,2.36
2009-12-31,-0.19
2010-12-31,0.72
2011-12-31,2.14
2012-12-31,1.91
2013-12-31,1.2
2014-12-31,1.54
2015-12-31,-0.73
2016-12-31,-2.21
2017-12-31,-0.86
2018-12-31,-0.35
2019-12-31,-1.01
2020-12-31,-2.15
2021-12-31,-1.92
2022-12-31,0.71
2023-12-31,1.26
2024-12-31,-2.45
2025-12-31,-0.2469
2026-03-31,-0.06
