fiscalDateEnding,reportedEPS
1998-12-31,0.0169
1999-12-31,0.04
2000-12-31,0.0383
2001-12-31,0.04
2002-12-31,0.07
2003-12-31,0.11
2004-12-31,0.18
2005-12-31,0.27
2006-12-31,0.39
2007-12-31,0.59
2008-12-31,0.73
2009-12-31,0.9
2010-12-31,1.19
2011-12-31,1.44
2012-12-31,1.74
2013-12-31,2.03
2014-12-31,2.43
2015-12-31,3.06
2016-12-31,3.4
2017-12-31,3.78
2018-12-31,4.57
2019-12-31,4
2020-12-31,3.42
2021-12-31,4.12
2022-12-31,4.4
2023-12-31,4.55
2024-12-31,4.75
2025-12-31,5.28
2026-03-31,0
