fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,65857000,37522000,4473000,4473000,19013000,12635000,28335000,20461000,None,3400000,3400000,2686000,None,None,None,1615000,None,40023000,23757000,5421000,None,None,7914000,16266000,None,10304000,None,None,18218000,10422000,None,25834000,-3719000,24859000,87000,15672286
2006-03-31,USD,67443000,39102000,6000,6000,21369000,15949000,28341000,20604000,None,3323000,3323000,2668000,None,None,None,1778000,None,40199000,23921000,8035000,None,None,6913000,16278000,None,10239000,None,None,17152000,8247000,None,27244000,-3719000,26069000,87000,18806743
2006-06-30,USD,72169000,43327000,425000,425000,23223000,17784000,28842000,21085000,None,3246000,3246000,2761000,None,None,None,1895000,None,42309000,26315000,10167000,None,None,6919000,15994000,None,9868000,None,None,16787000,9229000,None,29860000,-3719000,28084000,87000,18890272
2006-09-30,USD,76172000,47260000,645000,645000,26584000,18065000,28912000,21221000,None,3170000,3170000,2780000,None,None,None,1966000,None,43680000,27664000,9878000,None,None,8821000,16016000,None,9837000,None,None,18658000,8965000,None,32492000,-3719000,29997000,87000,19030771
2006-12-31,USD,82538000,51656000,222000,222000,31570000,17165000,30882000,23436000,None,2335000,2335000,2668000,None,None,None,2699000,None,51190000,34219000,12472000,None,None,9023000,16971000,None,9426000,None,None,18449000,12510000,None,31348000,-3719000,30179000,88000,16135985
2007-03-31,USD,94062000,60778000,346000,346000,32976000,24663000,33284000,25841000,None,2274000,2274000,2704000,None,None,None,2793000,None,57410000,40419000,13258000,None,None,15426000,16991000,None,9404000,None,None,24830000,5667000,None,36652000,-3719000,34874000,88000,19363182
2007-06-30,USD,107338000,69806000,1180000,1180000,37744000,27862000,37532000,28107000,None,2212000,2212000,2885000,None,None,None,3020000,None,65681000,43058000,13330000,None,None,16239000,22623000,None,15060000,None,None,31299000,12514000,None,41657000,-3719000,39375000,89000,19613825
2007-09-30,USD,103866000,65437000,837000,837000,37800000,23869000,38429000,29057000,None,2150000,2150000,3023000,None,None,None,2931000,None,57559000,34891000,8826000,None,None,11349000,22668000,None,15086000,None,None,26435000,14005000,None,46307000,-3719000,43501000,89000,19852589
2007-12-31,USD,104121000,64021000,2818000,2818000,36920000,20720000,40100000,30083000,None,2088000,2088000,3048000,None,None,None,3563000,None,54889000,31921000,7667000,None,None,8251000,22968000,None,14684000,None,None,22935000,16003000,None,49232000,-3719000,45570000,89000,16538370
2008-03-31,USD,105293000,65700000,1190000,1190000,36095000,25483000,39593000,30183000,None,2029000,2029000,2975000,None,None,None,2932000,None,52954000,29975000,8824000,None,None,7246000,22979000,None,14613000,None,None,21859000,13905000,None,52339000,-3719000,48217000,89000,24806978
2008-06-30,USD,112121000,72409000,2227000,2227000,37645000,29567000,39712000,30433000,None,1971000,1971000,2999000,None,None,None,2970000,None,54265000,31806000,11618000,None,None,3948000,22459000,None,14175000,None,None,18123000,14934000,None,57856000,-3719000,53333000,90000,24518283
2008-09-30,USD,113952000,74172000,509000,509000,42661000,27818000,39780000,30611000,None,1912000,1912000,2929000,None,None,None,3184000,None,53275000,30929000,10710000,None,None,4943000,22346000,None,14093000,None,None,19036000,15276000,None,60677000,-3719000,55690000,112000,24684572
