fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,4238000,20436000,16198000,16198000,1671000,2567000,8900000,2567000,None,None,None,225000,None,None,None,331000,1733000,676000,None,0,None,1671000,2002000,1057000
2006-03-31,USD,5249000,24926000,19677000,19677000,2230000,3000000,0,3019000,None,None,None,203000,None,None,None,623000,2043000,833000,None,0,None,2393000,3016000,1210000
2006-06-30,USD,6844000,29039000,22195000,22195000,3401000,3400000,0,3443000,None,None,None,219000,None,None,None,636000,3204000,1189000,None,0,None,3323000,3959000,2015000
2006-09-30,USD,6521000,28540000,22019000,22019000,3052000,3469000,0,3469000,None,None,None,232000,None,None,None,701000,2825000,912000,None,0,None,2650000,3351000,1913000
2006-12-31,USD,4634000,28262000,23628000,23628000,983000,3651000,10900000,3651000,None,None,None,261000,None,None,None,969000,687000,89000,None,0,None,983000,1952000,598000
2007-03-31,USD,11650000,42875000,31225000,31225000,7374000,4276000,0,4276000,None,None,None,296000,None,None,None,770000,7086000,2391000,None,0,None,7374000,8144000,4695000
2007-06-30,USD,11435000,41368000,29933000,29933000,7031000,4404000,0,4404000,None,None,None,380000,None,None,None,801000,6654000,2153000,None,0,None,7031000,7832000,4501000
2007-09-30,USD,10142000,37724000,27582000,27582000,6265000,3900000,0,3877000,None,None,None,396000,None,None,None,876000,5869000,1743000,None,0,None,6265000,7141000,4126000
2007-12-31,USD,7643000,36273000,28630000,28630000,3792000,3851000,14800000,3851000,None,None,None,348000,None,None,None,993000,3389000,1320000,None,0,None,3792000,4785000,2069000
2008-03-31,USD,8499000,41089000,32590000,32590000,4290000,4200000,0,4209000,None,None,None,205000,None,None,None,1000000,4070000,1423000,None,0,None,4279000,5279000,2647000
2008-06-30,USD,12123000,47889000,35766000,35766000,7810000,4300000,0,4313000,None,None,None,167000,None,None,None,1009000,7645000,2529000,None,0,None,6801000,7810000,5116000
2008-09-30,USD,7908000,40363000,32455000,32455000,3878000,4000000,0,4030000,None,None,None,182000,None,None,None,980000,3636000,1257000,None,0,None,2898000,3878000,2379000
2008-12-31,USD,1943000,44381000,42438000,42438000,-2924000,4867000,22900000,4867000,None,None,None,152000,None,None,None,1153000,-3061000,-1280000,None,0,None,-2924000,-1771000,-1781000
2009-03-31,USD,8530000,50015000,41485000,41485000,2465000,6100000,0,6065000,None,None,None,424000,None,None,None,1740000,2054000,653000,None,0,None,2478000,4218000,1401000
2009-06-30,USD,8724000,47024000,38300000,38300000,2280000,583000,0,8982000,None,None,None,476000,None,None,None,1955000,2704000,748000,None,0,None,642000,2597000,1956000
2009-09-30,USD,10120000,48586000,38466000,38466000,3918000,6200000,0,6202000,None,None,None,407000,None,None,None,1954000,3618000,1122000,None,0,None,4025000,5979000,2496000
2009-12-31,USD,9899000,45576000,35677000,35677000,-14885000,583000,27000000,5403000,None,None,None,1226000,None,None,None,1693000,-16122000,-6467000,None,0,None,-13854000,-12161000,-9655000
2010-03-31,USD,11546000,46936000,35390000,35390000,6080000,5500000,0,5466000,None,None,None,599000,None,None,None,1239000,5519000,2119000,None,0,None,6130000,7369000,3400000
2010-06-30,USD,10685000,47089000,36404000,36404000,4622000,6000000,0,6063000,None,None,None,722000,None,None,None,1224000,3887000,1457000,None,0,None,4614000,5838000,2430000
2010-09-30,USD,12893000,49906000,37013000,37013000,7226000,5700000,0,5667000,None,None,None,641000,None,None,None,1194000,6573000,1926000,None,0,None,7221000,8415000,4647000
2010-12-31,USD,47567000,195754000,148187000,148187000,24343000,6028000,28300000,23224000,None,None,None,597000,None,None,None,1224000,21829000,6881000,None,0,None,6447000,7671000,14948000
2011-03-31,USD,14506000,55128000,40622000,40622000,8161000,6300000,8300000,6345000,None,None,None,545000,None,None,None,1190000,7624000,2415000,None,0,None,6971000,8161000,5209000
2011-06-30,USD,14386000,55475000,41089000,41089000,7242000,7100000,8800000,7144000,None,None,None,540000,None,None,None,1204000,6708000,2160000,None,4548000,None,6038000,7242000,4548000
2011-09-30,USD,14255000,56404000,42149000,42149000,7895000,6400000,9500000,6360000,None,None,None,472000,None,None,None,1198000,7505000,840000,None,6665000,None,6697000,7895000,6665000
2011-12-31,USD,17349000,61156000,43807000,43807000,7523000,7326000,9500000,7326000,None,None,None,349000,None,None,None,1351000,7178000,2009000,None,0,None,7527000,8878000,5169000
2012-03-31,USD,18120000,65138000,47018000,47018000,9265000,8855000,10000000,8855000,None,None,None,263000,None,None,None,1447000,9002000,2907000,None,6095000,None,7818000,9265000,6095000
2012-06-30,USD,17054000,64989000,47935000,47935000,7776000,9278000,11100000,9278000,None,None,None,266000,None,None,None,1384000,7510000,2316000,None,5194000,None,6392000,7776000,5194000
2012-09-30,USD,16717000,68899000,52182000,52182000,7655000,9100000,12800000,9062000,None,None,None,274000,None,None,None,2124000,7381000,2451000,None,4930000,None,7655000,9779000,4930000
2012-12-31,USD,17551000,67420000,49869000,49869000,7929000,9622000,11000000,9622000,None,None,None,239000,None,None,None,1950000,7690000,2035000,None,5655000,None,7929000,9879000,5655000
2013-03-31,USD,20219000,73967000,53748000,53748000,11062000,9200000,12800000,9157000,None,None,None,218000,None,None,None,1749000,10844000,2280000,None,8564000,None,11062000,12811000,8564000
2013-06-30,USD,18681000,70833000,52152000,52152000,7980000,10700000,13300000,10701000,None,None,None,262000,None,None,None,1721000,7718000,2560000,None,5158000,None,7980000,9701000,5158000
2013-09-30,USD,23785000,89681000,65896000,65896000,12352000,11400000,12400000,11433000,None,None,None,1605000,None,None,None,3077000,10747000,3592000,None,7155000,None,12352000,15429000,7155000
2013-12-31,USD,25173000,105456000,80283000,80283000,10911000,14262000,14200000,14262000,None,None,None,2009000,None,None,None,4512000,8902000,2513000,None,6389000,None,10911000,15423000,6389000
2014-03-31,USD,30005000,140951000,110946000,110946000,13627000,16400000,17200000,16378000,None,None,None,2323000,None,None,None,4838000,11304000,3797000,None,7507000,None,13627000,18465000,7507000
2014-06-30,USD,43202000,174563000,131361000,131361000,22481000,20700000,20600000,20721000,None,None,None,2559000,None,None,None,5471000,19922000,6778000,None,13144000,None,22481000,27952000,13144000
2014-09-30,USD,51310000,179442000,128132000,128132000,25771000,25500000,19100000,25539000,None,None,None,2301000,None,None,None,10859000,23470000,6390000,None,17080000,None,25771000,36630000,17080000
2014-12-31,USD,42525000,166083000,123558000,123558000,25483000,17042000,19600000,17042000,None,None,None,1072000,None,None,None,6086000,24411000,5972000,None,18439000,None,25483000,31569000,18439000
2015-03-31,USD,40162000,161638000,121476000,121476000,17543000,22600000,22200000,22619000,None,None,None,1246000,None,None,None,6127000,16297000,5614000,None,10683000,None,17543000,23670000,10683000
2015-06-30,USD,49452000,173156000,123704000,123704000,28155000,21300000,21300000,21297000,None,None,None,1111000,None,None,None,6418000,27044000,9354000,None,17690000,None,28155000,34573000,17690000
2015-09-30,USD,59427000,200145000,140718000,140718000,37130000,22300000,22500000,22297000,None,None,None,1243000,None,None,None,6286000,35887000,11193000,None,24694000,None,37130000,43416000,24694000
2015-12-31,USD,38901000,157340000,118439000,118439000,15973000,22928000,24000000,22928000,None,None,None,1151000,None,None,None,6478000,14822000,915000,None,13907000,None,15973000,22451000,13907000
2016-03-31,USD,39483000,159530000,120047000,120047000,17599000,21900000,23300000,21884000,None,None,None,1087000,None,None,None,6546000,16512000,5027000,None,11485000,None,17599000,24145000,11485000
2016-06-30,USD,44835000,164426000,119591000,119591000,22611000,22200000,21400000,22224000,None,None,None,1056000,None,None,None,6600000,21555000,6575000,None,14980000,None,22611000,29211000,14980000
2016-09-30,USD,38663000,155099000,116436000,116436000,17525000,21100000,21600000,21138000,None,None,None,1103000,None,None,None,6311000,16422000,4348000,None,12074000,None,17525000,23836000,12074000
2016-12-31,USD,36486000,154068000,117582000,117582000,15404000,21082000,22700000,21082000,None,None,None,1108000,None,None,None,6333000,14296000,4411000,None,9885000,None,15404000,21737000,9885000
2017-03-31,USD,38317000,152396000,114079000,114079000,16624000,21400000,22900000,21693000,None,None,None,1133000,None,None,None,6298000,15491000,3904000,None,11587000,None,16624000,22922000,11587000
2017-06-30,USD,34150000,151114000,116964000,116964000,11749000,22100000,23000000,22401000,None,None,None,1180000,None,None,None,6289000,10569000,2884000,None,7685000,None,12059000,18348000,7685000
2017-09-30,USD,32493000,149636000,117143000,117143000,10083000,22410000,23700000,22410000,None,None,None,1437000,None,None,None,6682000,8646000,2586000,None,6060000,None,9094000,15776000,6060000
2017-12-31,USD,32153000,171318000,139165000,139165000,-8096000,24012000,25500000,24012000,None,None,None,1619000,None,None,None,7794000,-9715000,-4062000,None,-5653000,None,7651000,15445000,-5653000
2018-03-31,USD,37132000,179059000,141927000,141927000,6632000,30500000,28900000,30500000,None,None,None,2331000,None,None,None,9841000,3926000,632000,None,3294000,None,6632000,16473000,3294000
2018-06-30,USD,49572000,208606000,159034000,159034000,20129000,29443000,28900000,29443000,None,None,None,2484000,None,None,None,8743000,17182000,3157000,None,14025000,None,20129000,28872000,14025000
2018-09-30,USD,46320000,212674000,166354000,166354000,18344000,27976000,31200000,27976000,None,None,None,2511000,None,None,None,8172000,15580000,-1419000,None,16999000,None,18344000,26516000,16999000
2018-12-31,USD,47672000,202917000,155245000,155245000,18558000,29114000,25300000,29114000,None,None,None,2384000,None,None,None,8276000,15594000,3109000,None,12485000,None,18558000,26834000,12485000
2019-03-31,USD,52077000,208174000,156097000,156097000,22881000,29196000,26700000,29196000,None,-1804000,None,1804000,None,80133000,None,8076000,100995000,22849000,None,78146000,None,22881000,30957000,78146000
2019-06-30,USD,40363000,189098000,148735000,148735000,10573000,29790000,27700000,29790000,None,-1225000,None,1225000,None,None,None,7904000,8830000,2104000,None,6726000,None,10573000,18477000,6726000
2019-09-30,USD,36794000,177018000,140224000,140224000,5103000,31691000,25600000,31691000,None,-1547000,None,1547000,None,-1332000,None,8203000,1760000,550000,None,1210000,None,5103000,13306000,1210000
2019-12-31,USD,26908000,198412000,171504000,171504000,-36856000,52681000,28900000,63764000,None,-1565000,1565000,1565000,None,None,None,8866000,-43282000,-9217000,None,-34065000,None,-25773000,-16907000,-34065000
2020-03-31,USD,35719000,157584000,121865000,121865000,-67556000,28612000,26200000,103275000,None,-1333000,None,1333000,None,None,None,7971000,-69277000,-2314000,None,-66963000,None,6852000,14823000,-66963000
2020-06-30,USD,26833000,123694000,96861000,96861000,-18679000,28030000,22400000,45512000,None,-1983000,None,1983000,None,None,None,8081000,-24451000,-872000,None,-23579000,None,-22468000,-14387000,-23579000
