fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2021-12-31,USD,-1889789,None,None,None,None,509,13023,None,None,None,-13023,4540688,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2309484
2022-12-31,USD,-2849331,None,None,None,None,24341,0,None,None,None,167553,4972737,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2792929
2023-12-31,USD,-5100989,None,None,None,None,25557,98950,None,None,None,188880497,265299,None,None,None,None,None,None,None,None,None,None,-188132132,None,52000,None,None,-11379116
2024-12-31,USD,-24261446,None,None,None,None,35799,19058,None,None,None,-10019058,61926456,None,None,None,None,None,None,None,None,None,None,None,None,1323936,None,None,215695562
2025-12-31,USD,-5634545,None,None,None,None,41737,18008,None,None,None,-17768008,17229260,None,None,None,None,None,None,None,None,None,None,2949613,None,4867357,None,None,-9040198
