fiscalDateEnding,reportedEPS
1996-12-31,1.45
1997-12-31,0.63
1998-12-31,1.12
1999-12-31,2.4
2000-12-31,2.94
2001-12-31,3.62
2002-12-31,2.84
2003-12-31,1
2004-12-31,1.7
2005-12-31,2.64
2006-12-31,2.69
2007-12-31,5.26
2008-12-31,4.33
2009-12-31,1.83
2010-12-31,3.99
2011-12-31,4.81
2012-12-31,5.12
2013-12-31,7.08
2014-12-31,8.63
2015-12-31,7.71
2016-12-31,10.51
2017-12-31,10.34
2018-12-31,16.03
2019-12-31,-3.54
2020-12-31,-23.13
2021-12-31,-9.42
2022-12-31,-11.05
2023-12-31,-5.82
2024-12-31,-20.37
2025-12-31,1.03
2026-03-31,-0.2
