fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2019-06-30,2019-09-11,-0.16,-0.11,-0.05,-45.4545,post-market
2019-09-30,2019-11-07,-0.33,-0.12,-0.21,-175,post-market
2019-12-31,2020-02-18,-0.07,-0.11,0.04,36.3636,post-market
2020-03-31,2020-05-11,-0.2,-0.13,-0.07,-53.8462,post-market
2020-06-30,2020-08-11,-0.41,-0.55,0.14,25.4545,post-market
2020-09-30,2020-11-10,-0.65,-0.31,-0.34,-109.6774,post-market
2020-12-31,2021-02-17,-3.87,-0.23,-3.64,-1582.6087,post-market
2021-03-31,2021-05-05,-0.11,-0.27,0.16,59.2593,post-market
2021-06-30,2021-08-04,-0.1,-0.26,0.16,61.5385,post-market
2021-09-30,2021-11-03,-0.15,-0.2,0.05,25,post-market
2021-12-31,2022-02-16,-0.16,-0.09,-0.07,-77.7778,post-market
2022-03-31,2022-05-04,-0.38,-0.31,-0.07,-22.5806,post-market
2022-06-30,2022-08-08,-0.57,-0.39,-0.18,-46.1538,post-market
2022-09-30,2022-11-02,-0.37,-0.46,0.09,19.5652,post-market
2022-12-31,2023-02-15,-0.15,-0.31,0.16,51.6129,post-market
2023-03-31,2023-05-03,-0.44,-0.37,-0.07,-18.9189,post-market
2023-06-30,2023-08-03,-0.53,-0.4,-0.13,-32.5,post-market
2023-09-30,2023-11-02,-0.79,-0.46,-0.33,-71.7391,post-market
2023-12-31,2024-02-15,-0.41,-0.36,-0.05,-13.8889,post-market
2024-03-31,2024-04-30,-0.5,-0.5,0,0,post-market
2024-06-30,2024-08-08,-0.32,-0.48,0.16,33.3333,post-market
2024-09-30,2024-10-29,-0.02,-0.26,0.24,92.3077,post-market
2024-12-31,2025-02-12,-0.14,-0.11,-0.03,-27.2727,post-market
2025-03-31,2025-05-08,-0.28,-0.47,0.19,40.4255,post-market
2025-06-30,2025-08-07,0.28,-0.31,0.59,190.3226,post-market
2025-09-30,2025-10-28,-0.0228,-0.07,0.0472,67.4286,post-market
2025-12-31,2026-02-12,0.0705,-0.2167,0.2872,132.5335,pre-market
