fiscalDateEnding,reportedEPS
1998-04-30,1.04
1999-04-30,0.14
2000-04-30,0.31
2001-04-30,0.69
2003-04-30,-0.8274
2004-04-30,0.0088
2005-04-30,0.5706
2006-04-30,0.5523
2007-04-30,-0.0307
2008-04-30,0.0999
2009-04-30,-1.3539
2010-04-30,0.33
2011-04-30,0.8333
2012-04-30,0.7986
2013-04-30,0.3349
2014-04-30,0.41
2015-04-30,0.43
2016-04-30,0.0116
2017-04-30,-0.42
2018-04-30,-3.2
2019-04-30,-0.28
2020-04-30,-1.1
2021-04-30,0.07
2022-04-30,-0.94
2023-04-30,-0.58
2024-04-30,0.5877
2025-04-30,2.4711
2026-01-31,0.41
