fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,3695000,None,None,None,None,1150000,379000,None,None,None,-527000,-3193000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,557000
2006-03-31,USD,336000,None,None,None,None,1194000,496000,None,None,None,-1404000,1042000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,678000
2006-06-30,USD,1180000,None,None,None,None,1220000,1243000,None,None,None,-836000,301000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1825000
2006-09-30,USD,-2262000,None,None,None,None,1234000,2251000,None,None,None,-2308000,6406000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,331000
2006-12-31,USD,2419000,None,None,None,None,1210000,2357000,None,None,None,None,-811000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1877000
2007-03-31,USD,1985000,None,None,None,None,1217000,1496000,None,-7066000,None,-2516000,-350000,None,None,None,None,None,None,None,None,None,None,None,None,111000,None,None,-1084000
2007-06-30,USD,2796000,None,None,None,None,411000,131000,None,None,None,-2885000,-1498000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2419000
2007-09-30,USD,1249000,None,None,None,None,1117000,482000,None,None,None,-1155000,-46000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3149000
2007-12-31,USD,668000,None,None,None,None,1122000,615000,None,None,None,None,347000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-7396000
2008-03-31,USD,1386000,None,None,None,None,1121000,519000,None,9310000,None,3187000,-4612000,None,None,None,None,None,None,None,None,None,None,None,None,126000,None,None,1069000
2008-06-30,USD,2340000,None,None,None,None,1117000,43000,None,None,None,631000,-2993000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-998000
2008-09-30,USD,-2421000,None,None,None,None,1579000,248000,None,None,None,-1980000,4435000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1116000
2008-12-31,USD,-840000,None,None,None,None,1049000,171000,None,None,None,-86000,964000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-267000
2009-03-31,USD,216000,None,None,None,None,1180000,304000,None,4204000,None,-2978000,2703000,None,None,None,None,None,None,None,None,None,None,None,None,136000,None,None,249000
2009-06-30,USD,-2178000,None,None,None,None,1073000,248000,None,None,None,-289000,2456000,None,None,None,None,None,None,None,None,None,None,None,None,24000,None,None,988000
2009-09-30,USD,1462000,None,None,None,None,1188000,464000,None,None,None,-2568000,1120000,None,None,None,None,None,None,None,None,None,None,None,None,166000,None,None,2629000
2009-12-31,USD,8998000,None,None,None,None,1177000,502000,None,None,None,-521000,-8409000,None,None,None,None,None,None,None,None,None,None,None,None,574000,None,None,5711000
2010-03-31,USD,-1673000,None,None,None,None,1136000,367000,None,-5156000,None,-2229000,3909000,None,None,None,None,None,None,None,None,None,None,None,None,86000,None,None,575000
2010-06-30,USD,5782000,None,None,None,None,1213000,1100000,None,None,None,-1117000,-4694000,None,None,None,None,None,None,None,None,None,None,None,None,79000,None,None,1516000
2010-09-30,USD,1259000,None,None,None,None,1215000,455000,None,None,None,-1468000,239000,None,None,None,None,None,None,None,None,None,None,None,None,72000,None,None,-1103000
2010-12-31,USD,2413000,None,None,None,None,966000,351000,None,None,None,-234000,-2101000,None,None,None,None,None,None,None,None,None,None,None,None,106000,None,None,2078000
2011-03-31,USD,-823000,None,None,None,None,1156000,717000,None,-2568000,None,-2630000,3380000,None,None,None,None,None,None,None,None,None,None,None,None,116000,None,None,-533000
2011-06-30,USD,4925000,None,None,None,None,1176000,972000,None,0,None,-1099000,-3827000,None,None,None,None,0,0,None,None,None,None,0,None,76000,None,None,2552000
2011-09-30,USD,9261000,None,None,None,None,1171000,306000,None,0,None,5152000,-3799000,None,None,None,None,0,0,None,None,None,None,0,None,70000,None,None,4421000
2011-12-31,USD,7396000,None,None,None,None,1458000,308000,None,0,None,-14408000,8426000,None,None,None,None,0,0,None,None,None,None,0,None,83000,None,None,5360000
2012-03-31,USD,-8165000,None,None,None,None,1608000,206000,-3130000,-11472000,None,-598000,-658000,None,None,None,None,0,0,None,None,None,None,0,None,64000,-9358000,None,-856000
2012-06-30,USD,-904000,None,None,None,None,1835000,181000,1529000,0,None,-185000,-348000,None,None,None,None,0,0,None,None,None,None,0,None,34000,-1437000,None,-1129000
2012-09-30,USD,2760000,None,None,None,None,1079000,25000,6662000,0,None,82000,-1538000,None,None,None,None,0,0,None,None,None,None,0,None,37000,1493000,None,-344000
2012-12-31,USD,2900000,None,None,None,None,948000,1918000,2258000,0,None,-10000,-1275000,None,None,None,None,0,0,None,None,None,None,0,None,56000,1615000,None,-4221000
2013-03-31,USD,-2252000,None,None,None,None,1287000,116000,3168000,1056000,None,-125000,260000,None,None,None,None,0,0,None,None,None,None,0,None,51000,-2117000,None,-2888000
2013-06-30,USD,-1524000,None,None,None,None,1289000,59000,-1626000,-3509000,None,-576000,-56000,None,None,None,None,0,0,None,None,None,None,0,None,3000,-2156000,None,-980000
2013-09-30,USD,-1234000,None,None,None,None,1267000,198000,-493000,-3655000,None,-207000,1438000,None,None,None,None,0,0,None,None,None,None,0,None,25000,-3000,None,-568000
2013-12-31,USD,-1234000,None,None,None,None,1267000,198000,6168000,0,None,-579000,1438000,None,None,None,None,0,0,None,None,None,None,0,None,None,241000,None,-808000
2014-03-31,USD,-1480000,None,None,None,None,1211000,213000,-221000,3904000,None,-220000,1406000,None,None,None,None,0,0,None,None,None,None,0,None,-18000,-294000,None,-3703000
2014-06-30,USD,-4376000,None,None,None,None,1098000,120000,-1640000,6008000,None,5642000,-1269000,None,None,None,None,0,0,None,None,None,None,0,None,1000,-3000,None,-2360000
2014-09-30,USD,2512000,None,None,None,None,973000,42000,-1345000,-2062000,None,1262000,-2137000,None,None,None,None,0,0,None,None,None,None,4000,None,15000,1637000,None,2343000
2014-12-31,USD,1912000,None,None,None,None,958000,89000,-113000,-1685000,None,-101000,196000,None,None,None,None,0,0,None,None,None,None,1190000,None,36000,2007000,None,728000
2015-03-31,USD,-2928000,None,None,None,None,966000,121000,-437000,-49000,None,-128000,586000,None,None,None,None,0,0,None,None,None,None,3000,None,33000,-2552000,-82000,-2014000
2015-06-30,USD,857000,None,None,None,None,943000,144000,447000,1856000,None,-154000,-809000,None,None,None,None,0,0,None,None,None,None,4000,None,13000,-87000,19000,408000
2015-09-30,USD,2322000,None,None,None,None,912000,73000,1180000,-783000,None,-9000,-1356000,None,None,None,None,0,0,None,None,None,None,974000,None,16000,957000,None,1284000
2015-12-31,USD,-1409000,None,None,None,None,896000,285000,16000,-2931000,None,-201000,1089000,None,None,None,None,0,0,None,None,None,None,0,None,30000,-563000,-42000,259000
2016-03-31,USD,138000,None,None,None,None,884000,9000,2972000,2428000,None,-24000,-790000,None,None,None,None,0,0,None,None,None,None,64000,None,28000,-637000,39000,-3846000
2016-06-30,USD,-2056000,None,None,None,None,912000,19000,-1975000,-1386000,None,-1000,1681000,None,None,None,None,0,0,None,None,None,None,0,None,17000,-419000,-43000,-8134000
2016-09-30,USD,-122000,None,None,None,None,1190000,76000,671000,-435000,None,-62000,-53000,None,None,None,None,0,0,None,None,None,None,156000,None,24000,-234000,3000,-1500000
2016-12-31,USD,2127000,None,None,None,None,1179000,332000,1536000,3080000,None,-311000,-1794000,None,None,None,None,0,0,None,None,None,None,156000,None,29000,18000,-4000,217000
2017-03-31,USD,1872000,None,None,None,None,1155000,22000,850000,-3221000,None,-40000,-1864000,None,None,None,None,0,0,None,None,None,None,0,None,23000,-29000,3000,-675000
2017-06-30,USD,-2900000,None,None,None,None,1133000,94000,-1449000,1542000,None,5845000,-2548000,None,None,None,None,0,0,None,None,None,None,0,None,18000,401000,4000,-1226000
2017-09-30,USD,919000,None,None,None,None,1106000,84000,-914000,567000,None,-101000,-305000,None,None,None,None,0,0,None,None,None,None,0,None,55000,520000,7000,-1977000
2017-12-31,USD,551000,None,None,None,None,409000,239000,439000,1886000,None,-233000,-305000,None,None,None,None,0,0,None,None,None,None,0,None,48000,8000,-5000,340000
2018-03-31,USD,2434000,None,None,None,None,372000,248000,3230000,2885000,None,-273000,-304000,None,None,None,None,0,0,None,None,None,None,0,None,46000,1853000,-4000,253000
2018-06-30,USD,-99000,None,None,None,None,359000,306000,211000,0,None,-269000,-275000,None,None,None,None,0,0,None,None,None,None,36000,None,45000,-601000,-8000,787000
2018-09-30,USD,-1755000,None,None,None,None,364000,548000,-2481000,0,None,-522000,963000,None,None,None,None,0,0,None,None,None,None,0,None,52000,-1310000,4000,318000
