fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,1288000,None,None,None,None,1817000,4321000,None,1463000,None,-25802000,23329000,None,None,None,None,548000,548000,None,None,None,None,None,None,None,None,None,7851000
2006-03-31,USD,-29526000,None,None,None,None,2442000,3692000,None,-8736000,None,-3662000,34342000,None,None,None,None,548000,548000,None,None,None,None,None,None,None,None,None,2475000
2006-06-30,USD,5920000,None,None,None,None,552000,1012000,None,-8960000,None,-1076000,-5810000,None,None,None,None,1350000,1350000,None,None,None,None,None,None,None,None,None,3315000
2006-09-30,USD,13700000,None,None,None,None,1797000,1133000,None,1505000,None,-1094000,-12378000,None,None,None,None,31000,31000,None,None,None,None,None,None,None,None,None,4249000
2006-12-31,USD,-19911000,None,None,None,None,1883000,40958000,None,-6078000,None,-41239000,61186000,None,None,None,None,783000,783000,None,None,None,None,None,None,None,None,None,5409000
2007-03-31,USD,-5743000,None,None,None,None,2098000,2256000,None,-3035000,None,-2231000,8892000,None,None,None,None,783000,783000,None,None,None,None,None,None,None,None,None,2126000
2007-06-30,USD,43671000,None,None,None,None,2598000,914000,None,605000,None,-867000,-41243000,None,None,None,None,1047000,1047000,None,None,None,None,None,None,None,None,None,3591000
2007-09-30,USD,7631000,None,None,None,None,2631000,1980000,None,2828000,None,-1932000,-5263000,None,None,None,None,1047000,1047000,None,None,None,None,None,None,None,None,None,5447000
2007-12-31,USD,9948000,None,None,None,None,2761000,8737000,None,2775000,None,-8857000,-2861000,None,None,None,None,791000,791000,None,None,None,None,None,None,None,None,None,7564000
2008-03-31,USD,-30102000,None,None,None,None,2762000,11840000,None,-26829000,None,-11840000,40986000,None,None,None,None,791000,791000,None,None,None,None,None,None,None,None,None,1733000
2008-06-30,USD,21813000,None,None,None,None,2932000,3853000,None,-424000,None,-3853000,-15469000,None,None,None,None,1323000,1323000,None,None,None,None,None,None,None,None,None,4342000
2008-09-30,USD,8341000,None,None,None,None,3017000,3544000,None,1461000,None,-3544000,-5999000,None,None,None,None,1323000,1323000,None,None,None,None,None,None,None,None,None,6029000
2008-12-31,USD,3021000,None,None,None,None,2902000,4085000,None,-1379000,None,-4085000,-104000,None,None,None,None,804000,804000,None,None,None,None,None,None,174000,None,None,7915000
2009-03-31,USD,-32457000,None,None,None,None,3375000,945000,None,-21901000,None,-945000,33615000,None,None,None,None,804000,804000,None,None,None,None,None,None,238000,None,None,699000
