fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-06-30,USD,743015000,282581000,91396000,91396000,None,159714000,460434000,None,None,18400000,18400000,84882000,None,None,None,31471000,None,928485000,298098000,103386000,None,None,16944000,630387000,None,None,None,None,645991000,128122000,None,-185470000,None,-774474000,929000,63070799
2005-09-30,USD,694921000,255101000,68595000,68595000,None,155435000,439820000,None,None,15060000,15060000,86604000,None,None,None,31071000,None,915265000,287812000,101427000,None,None,15961000,627453000,None,None,None,None,642078000,119463000,None,-220344000,None,-825121000,1000000,63070799
2005-12-31,USD,641089000,216813000,42999000,42999000,None,141909000,424276000,None,None,11392000,11392000,85745000,None,None,None,31905000,None,877423000,255410000,83941000,None,None,16092000,622013000,None,None,None,None,635212000,109001000,None,-236334000,None,-850038000,1053000,63070799
2006-03-31,USD,624334000,214031000,58711000,58711000,None,126096000,410303000,None,None,9624000,9624000,85778000,None,None,None,29224000,None,870838000,258201000,79624000,None,None,15281000,612637000,None,None,None,None,625057000,117646000,None,-246504000,None,-865736000,1138000,63070799
2006-06-30,USD,414262000,232205000,87398000,87398000,None,120670000,182057000,None,None,3506000,3506000,34909000,None,None,None,24137000,None,878377000,266680000,78857000,None,None,38439000,611697000,None,None,None,None,648759000,112105000,None,-464115000,None,-1085690000,1138000,63070799
2006-09-30,USD,402143000,216148000,70828000,70828000,None,119419000,185995000,None,None,3099000,3099000,35183000,None,None,None,25901000,None,868474000,261578000,75556000,None,None,41421000,606896000,None,None,None,None,646941000,107415000,None,-466331000,None,-1085569000,1138000,63070799
2006-12-31,USD,392250000,206607000,64317000,64317000,None,118012000,185643000,None,None,2762000,2762000,34893000,None,None,None,24278000,None,860505000,253372000,70586000,None,None,36997000,607133000,None,None,None,None,644074000,109553000,None,-468255000,None,-1087996000,1138000,63070799
2007-03-31,USD,432545000,242862000,103879000,103879000,None,110975000,189683000,None,None,2369000,2369000,34815000,None,None,None,28008000,None,910993000,224237000,65703000,None,None,12512000,686756000,None,None,None,None,699212000,104683000,None,-478448000,None,-1096629000,1141000,63070799
2007-06-30,USD,450615000,246519000,104684000,104684000,None,104257000,204096000,None,None,1991000,1991000,37223000,None,None,None,24860000,None,917061000,234768000,72244000,None,None,14109000,682293000,None,None,None,None,696341000,111952000,None,-466446000,None,-1084528000,1201000,61962517
2007-09-30,USD,471531000,252316000,108724000,108724000,None,107304000,219215000,None,None,1801000,1801000,39552000,None,None,None,23484000,None,917993000,241706000,79097000,None,None,13637000,676287000,None,None,None,None,689873000,109183000,None,-446462000,None,-1074622000,1426000,61962517
2007-12-31,USD,460403000,223892000,81282000,81282000,None,113588000,236511000,None,None,1557000,1557000,40134000,None,None,None,29022000,None,907943000,245216000,74893000,None,None,11228000,662727000,None,None,None,None,673903000,111791000,None,-447540000,None,-1074778000,1426000,61962517
2008-03-31,USD,425597000,191761000,55875000,55875000,20417000,114489000,233836000,None,None,1227000,1227000,39753000,None,None,None,21397000,None,877101000,228123000,65477000,None,None,10673000,648978000,None,None,None,None,659601000,120631000,None,-451504000,None,-1077777000,1426000,61962517
2008-06-30,USD,426926000,193432000,55550000,55550000,None,104140000,233494000,None,None,989000,989000,40539000,None,None,None,19470000,None,834857000,225901000,60334000,None,None,9301000,608956000,None,None,None,None,618177000,119143000,None,-407931000,None,-1031253000,1426000,61962517
2008-09-30,USD,392678000,179094000,47630000,47630000,None,97710000,213584000,None,None,1188000,1188000,38026000,None,None,None,19852000,None,827382000,222629000,64704000,None,None,12737000,604753000,None,None,None,None,614521000,102971000,None,-434704000,None,-1064473000,1426000,61962517
2009-03-31,USD,306018000,139576000,32036000,32036000,None,90153000,166442000,None,None,522000,522000,32003000,None,None,None,17387000,None,749399000,268551000,49836000,None,None,105847000,480848000,None,None,None,None,135645000,81876000,None,-445994000,None,-1085818000,1427000,61962517
2009-06-30,USD,334537000,152242000,41461000,41461000,None,93826000,182295000,None,None,482000,482000,35351000,None,None,None,16955000,None,760864000,284074000,50890000,None,None,107097000,476790000,None,None,None,None,132837000,92779000,None,-429258000,None,-1060452000,1427000,61962517
2009-09-30,USD,583068000,150095000,41850000,41850000,None,92580000,432973000,None,None,187552000,187552000,61086000,None,None,None,15665000,None,489721000,186950000,43087000,None,None,15442000,302771000,None,None,None,None,252561000,97134000,None,90017000,None,-15198000,10000,9614899
2010-03-31,USD,555487000,151901000,52079000,52079000,None,83842000,403586000,None,None,174603000,174603000,65042000,None,None,None,15980000,None,456896000,162063000,42893000,None,None,1274000,294833000,None,None,None,None,254322000,94406000,None,98591000,None,5733000,10000,9659969
2010-06-30,USD,512615000,133519000,33976000,33976000,None,83662000,379096000,None,None,166267000,166267000,63997000,None,None,None,15881000,None,427930000,145229000,41170000,None,None,1163000,282701000,None,None,None,None,244398000,79516000,None,81082000,None,-7305000,10000,9758121
2010-09-30,USD,522872000,147332000,49599000,49599000,15795000,74139000,375540000,None,None,150748000,150748000,62740000,None,None,None,23594000,None,433626000,156696000,35861000,None,None,1162000,276930000,None,None,None,None,244109000,97461000,None,85502000,None,-2225000,10000,9758121
2010-12-31,USD,514459000,137801000,41534000,41534000,None,76828000,376658000,None,None,147749000,147749000,63731000,None,None,None,19439000,None,431425000,136868000,36942000,None,None,1143000,294557000,None,None,None,None,243891000,78214000,None,79390000,None,-12355000,10000,11165301
2011-03-31,USD,586195000,177051000,65665000,65665000,None,90719000,409144000,None,None,149216000,149216000,71208000,None,None,None,20667000,None,471609000,170328000,54533000,None,None,1172000,301281000,None,None,None,None,243852000,94112000,None,112210000,None,-31610000,13000,11165301
2011-06-30,USD,549502000,149202000,31476000,31476000,None,99133000,400300000,None,None,144431000,144431000,71113000,None,None,None,18593000,None,440310000,163679000,63440000,None,None,910000,276631000,None,None,None,None,219517000,78944000,None,107919000,None,-37952000,14000,13405773
2011-09-30,USD,539296000,128829000,27233000,27233000,None,83168000,410467000,None,None,136254000,136254000,69083000,None,None,None,18428000,None,441712000,144464000,46401000,None,None,2420000,297248000,None,None,None,None,254123000,76241000,None,95936000,None,-47962000,14000,13736285
2011-12-31,USD,543824000,138200000,41052000,41052000,None,81609000,405624000,None,None,135677000,135677000,71902000,None,None,None,15539000,None,442118000,145826000,46627000,None,None,1948000,296292000,None,None,None,None,247762000,212624000,None,93763000,None,-51085000,14000,13765330
2012-03-31,USD,537380000,135627000,46181000,46181000,None,71880000,401753000,None,None,133561000,133561000,71479000,None,None,None,17566000,None,440437000,138920000,40724000,None,None,2289000,301517000,None,None,None,None,246075000,75976000,None,88698000,None,-57943000,14000,13765330
2012-06-30,USD,520365000,290755000,209728000,209728000,48002000,18944000,229610000,None,None,76999000,76999000,62632000,None,None,None,62083000,None,377301000,103679000,10669000,None,None,50000,273622000,None,None,None,None,236245000,76363000,None,143064000,None,10916000,14000,13860478
