fiscalDateEnding,reportedEPS
1996-03-31,0.39
1997-03-31,0.92
1998-03-31,1.08
1999-03-31,0.9412
2000-03-31,1.2981
2001-03-31,1.99
2002-03-31,-0.42
2003-03-31,-0.06
2004-03-31,0.28
2005-03-31,0.68
2006-03-31,1.15
2007-03-31,1.26
2008-03-31,1.25
2009-03-31,0.56
2010-03-31,1.06
2011-03-31,1.12
2012-03-31,0.82
2013-03-31,0.78
2014-03-31,1.1158
2015-03-31,1.01
2016-03-31,0.59
2017-03-31,0.32
2018-03-31,0.42
2019-03-31,0.51
2020-03-31,0.52
2021-03-31,0.32
2022-03-31,0.41
2023-03-31,0.52
2024-03-31,0.3712
2025-03-31,0.2912
2026-03-31,0.3703
