fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2023-06-30,None,-3260902,None,None,None,None,807699,256390,None,-254516,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-19426035
2023-09-30,None,1345150,None,None,None,None,1029158,202106,None,254079,None,-243032,213722,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1462547
2023-12-31,None,1345150,None,None,None,None,1029158,202106,None,254079,None,-243032,213722,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1462547
2024-03-31,USD,-3307824,None,None,None,None,1569239,85121,None,541788,None,228919,-17486,None,None,None,None,0,0,None,None,None,None,0,None,0,None,None,-50683687
2024-06-30,USD,-4119756,None,None,None,None,1584234,122368,None,530687,None,-122223,7953122,None,None,None,None,0,0,None,None,None,None,None,None,0,None,None,-4829560
2024-09-30,USD,-13752592,None,None,None,None,1510396,289964,None,449652,None,-289717,42396705,None,None,None,None,0,0,None,None,None,None,-4012869,None,0,None,None,-9770287
2024-12-31,USD,-27507260,None,None,None,None,1508526,498838,None,519882,None,-58245571,74799359,None,None,None,None,None,None,None,None,None,None,-4012869,None,None,None,None,-6888394
2025-03-31,USD,-15725959,None,None,None,None,1501065,73077,None,-90331,None,-29495914,147887679,None,None,None,None,304930,304930,None,None,None,None,-6330778,None,1577109,None,None,-17232525
2025-06-30,USD,-23221904,None,None,None,None,1498780,616383,None,242076,None,-74921408,5266658,None,None,None,None,610137,610137,None,None,None,None,None,None,3417685,None,None,-75175621
2025-09-30,USD,-28134154,None,None,None,None,1525479,1093536,None,-157348,None,47676422,797271,None,None,None,None,0,0,None,None,None,None,None,None,3547339,None,None,-4115406
2025-12-31,USD,2627139,None,None,None,None,1712624,867519,None,-228868,None,3617081,7224,None,None,None,None,2,2,None,None,None,None,None,None,3413749,None,None,-2971567
