fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2023-06-30,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,82131895
2023-09-30,None,71609831,35416417,6037211,6037211,3834706,21971756,36193414,None,None,None,None,None,None,None,1221585,2351159,None,95193927,51847951,19606959,None,None,4339653,43345976,None,None,None,None,12405459,27901339,None,-23584096,None,-153036687,10,4758215
2023-12-31,None,71609831,35416417,6037211,6037211,3834706,21971756,36193414,None,None,None,None,None,None,None,1221585,2351159,None,95193927,51847951,19606959,None,None,4339653,43345976,None,None,None,None,12405459,27901339,None,-23584096,None,-153036687,10,4264607
2024-03-31,None,68873109,36928236,6651963,6651963,2762231,22975614,31944873,None,None,None,None,None,None,None,1035974,-7258796,None,23584096,100880766,17905768,None,None,4556584,23584096,None,None,None,None,10803462,78418414,None,-23584096,None,-209822342,10,44895546
2024-06-30,None,68873109,36928236,6651963,6651963,2762231,22975614,31944873,None,None,None,None,None,None,None,1035974,3502454,None,142303090,100880766,17905768,None,None,4556584,41422324,None,None,None,None,10803462,78418414,None,-73429981,None,-209822342,10,44895546
2024-09-30,None,146072863,118290794,24052887,24052887,1792697,28265721,27782069,None,None,None,None,None,None,None,58310955,5868534,None,155139691,122647346,14670846,None,None,4093339,32492345,None,None,None,None,8272524,103883161,None,-9066828,None,-227767415,10,15025335
2024-12-31,USD,146072863,118290794,24052887,24052887,1792697,28265721,27782069,None,None,None,None,None,None,None,58310955,5868534,None,155139691,122647346,14670846,None,None,4093339,32492345,8272525,None,None,None,8272524,103883161,25477941,-9066828,None,-227767415,10,12126957
2025-03-31,USD,278207316,252117866,126718693,126718693,1883028,28924345,26089450,None,None,None,None,None,None,None,89801763,4790037,None,100826959,70678835,15781198,None,None,3872915,30148124,7243379,None,None,None,7243379,37648013,23784963,177380357,None,-245608178,128182,44895546
2025-06-30,USD,259797787,237298914,33842039,33842039,1640952,29553260,22498873,None,None,None,None,None,None,None,164052830,8209833,None,152944891,94858118,15729014,None,None,3745389,58086773,6273842,None,None,None,6273842,63872131,52632065,106852896,None,-320783799,129008,128333356
2025-09-30,USD,233331108,192235681,34181578,34181578,1798300,30623417,41095427,None,None,None,None,None,None,None,116175071,9457315,None,127370046,70217257,15844429,None,None,3477123,57152789,5207210,None,None,None,5207210,40221792,52390890,105961062,None,-324899206,129123,128480258
2025-12-31,USD,239843078000000,195460807000000,20433021000000,20433021000000,2027168000000,33414000,44382271000000,None,None,None,None,None,None,None,110896000,173000584586000,None,133794526000000,81276164000000,16771000,None,None,4062971000000,52518362000000,9355066,None,None,None,9355066000000,64614057229000,44077322,106048552000000,None,-327870772,129129,129129119
